mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/4	6/8	2	1	G.V{	0	-5.87827	/	G	I		V		V						{	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
1	0	1/4	1/2	6/8	2	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
1	0	3/8	5/8	6/8	2	1	viio6	-0.7	-5.9947	/	G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	0	3	0.0	0.0	0.375	0.0
2	1	0	0	6/8	2	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
2	1	1/4	1/4	6/8	2	1	ii6				G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	5	0.0	0.0	0.625	0.0
2	1	5/8	5/8	6/8	2	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
3	2	0	0	6/8	2	1	ii				G	I		ii		ii							m	0	0	3, 0, 4		3	3	1	5	0.16666666666666666	0.125	0.875	0.125
3	2	1/2	1/2	6/8	2	1	viio				G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.375	0.0
3	2	5/8	5/8	6/8	2	1	I	0.6	-6	/	G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
4	3	0	0	6/8	2	1	viio6				G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	0	3	0.0	0.0	0.375	0.0
4	3	1/8	1/8	6/8	2	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
4	3	1/4	1/4	6/8	2	1	ii6				G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
4	3	3/8	3/8	6/8	2	1	viio7/V				G	I		viio7/V		vii	o	7		V			o7	0	0	7, 4, 1, -2		7	7	2	5	0.2857142857142857	0.125	1.0	0.1111111111111111
5	4	0	0	6/8	2	1	V				G	I		V		V							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.75	0.0
5	4	1/2	1/2	6/8	2	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
5	4	5/8	5/8	6/8	2	1	viio6	-0.8	-6	/	G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	0	3	0.0	0.0	0.375	0.0
6	5	0	0	6/8	2	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
6	5	1/4	1/4	6/8	2	1	ii6				G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	5	0.0	0.0	0.625	0.0
6	5	5/8	5/8	6/8	2	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
7	6	0	0	6/8	2	1	ii				G	I		ii		ii							m	0	0	3, 0, 4		3	3	1	5	0.16666666666666666	0.125	0.875	0.125
7	6	1/2	1/2	6/8	2	1	viio				G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.375	0.0
7	6	5/8	5/8	6/8	2	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
8	7	0	0	6/8	2	1	viio6				G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	0	3	0.0	0.0	0.375	0.0
8	7	1/8	1/8	6/8	2	1	I6				G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
8	7	1/4	1/4	6/8	2	1	ii6				G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
8	7	3/8	3/8	6/8	2	1	V(64)				G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	5	0.0	0.0	1.0	0.0
8	7	5/8	5/8	6/8	2	1	V7				G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.375	0.0
9	8	0	0	6/8	2	1	I|PAC}				G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	1.0	0.0
9	8	1/4	1/4	6/8	2	1	V{				G	I		V		V						{	M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
9	8	3/8	3/8	6/8	2	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
10	9	0	0	6/8	2	1	V65				G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	9	0.0	0.0	1.125	0.0
10	9	3/8	3/8	6/8	2	1	I				G	I		I		I							M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	1.125	0.0
11	10	0	0	6/8	2	1	V65				G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	9	0.0	0.0	1.125	0.0
