mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
23	23	7/16	7/16	2/4	2	1	viio6	0	-4.68635	/		Ab	I		viio6	vii	o	6					o	0	0	-2, -5, 1		1	-2	0	3	0.0	0.0	0.1875	0.0
24	24	0	0	2/4	2	1	I					Ab	I		I	I							M	0	0	-4, 0, -3		-4	-4	0	9	0.0	0.0	1.5	0.0
24	24	3/8	3/8	2/4	2	1	V43					Ab	I		V43	V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	5	0.0	0.0	0.5	0.0
25	25	0	0	2/4	2	1	I6					Ab	I		I6	I		6					M	0	0	0, -3, -4		-4	0	0	8	0.0	0.0	1.4375	0.0
25	25	3/8	3/8	2/4	2	1	IV					Ab	I		IV	IV							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.375	0.0
26	26	0	0	2/4	2	1	ii					Ab	I		ii	ii							m	0	0	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
26	26	1/8	1/8	2/4	2	1	V6					Ab	I		V6	V		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.375	0.0
26	26	1/4	1/4	2/4	2	1	I					Ab	I		I	I							M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.375	0.0
26	26	3/8	3/8	2/4	2	1	I6					Ab	I		I6	I		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	0.375	0.0
27	27	0	0	2/4	2	1	V7					Ab	I		V7	V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	7	0.0	0.0	1.0	0.0
27	27	1/4	1/4	2/4	2	1	I					Ab	I		I	I							M	0	0	-4, 0, -3		-4	-4	0	9	0.0	0.0	1.125	0.0
28	28	0	0	2/4	2	1	V7					Ab	I		V7	V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	1.0	0.0
28	28	1/4	1/4	2/4	2	1	I|PAC}					Ab	I		I	I					PAC	}	M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.5	0.0
28	28	3/8	3/8	2/4	2	1	V65/vi{					Ab	I		V65/vi	V		65		vi		{	Mm7	0	0	4, 1, -2, 0		0	4	6	8	0.42857142857142855	0.5625	1.4375	0.28125
31	31	0	0	2/4	2	1	V/vi					Ab	I		V/vi	V				vi			M	0	0	0, 4, 1		0	0	4	18	0.18181818181818182	0.3125	2.125	0.1282051282051282
34	34	15/32	15/32	2/4	2	1	I/VI					Ab	I		I/VI	I				VI			M	0	0	-1, 3, 0		-1	-1	0	16	0.0	0.0	1.25	0.0
35	35	1/8	1/8	2/4	2	1	I6/VI					Ab	I		I6/VI	I		6		VI			M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.25	0.0
35	35	1/4	1/4	2/4	2	1	V43/VI					Ab	I		V43/VI	V		43		VI			Mm7	0	0	1, -2, 0, 4		0	1	0	8	0.0	0.0	0.5	0.0
36	36	0	0	2/4	2	1	I6/VI					Ab	I		I6/VI	I		6		VI			M	0	0	3, 0, -1		-1	3	0	8	0.0	0.0	0.5	0.0
36	36	1/4	1/4	2/4	2	1	V43/VI					Ab	I		V43/VI	V		43		VI			Mm7	0	0	1, -2, 0, 4		0	1	0	8	0.0	0.0	0.5	0.0
37	37	0	0	2/4	2	1	V.V65/V					Ab	V		V65/V	V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	8	0.0	0.0	0.5	0.0
37	37	1/4	1/4	2/4	2	1	viio65/V					Ab	V		viio65/V	vii	o	65		V			o7	0	0	0, -3, -6, 3		3	0	0	8	0.0	0.0	0.5	0.0
38	38	0	0	2/4	2	1	viio43/V					Ab	V		viio43/V	vii	o	43		V			o7	0	0	-3, -6, 3, 0		3	-3	0	8	0.0	0.0	0.5	0.0
38	38	1/4	1/4	2/4	2	1	V(b6)/V					Ab	V		V(b6)/V	V			b6	V			M	0	0	-1, 3, -5		-1	-1	0	4	0.0	0.0	0.25	0.0
38	38	3/8	3/8	2/4	2	1	V2/V					Ab	V		V2/V	V		2		V			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	4	0.0	0.0	0.25	0.0
39	39	0	0	2/4	2	1	I/V					Ab	V		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	0	8	0.0	0.0	1.0	0.0
39	39	1/8	1/8	2/4	2	1	I6/V					Ab	V		I6/V	I		6		V			M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.25	0.0
39	39	1/4	1/4	2/4	2	1	viio65/V					Ab	V		viio65/V	vii	o	65		V			o7	0	0	0, -3, -6, 3		3	0	0	8	0.0	0.0	0.5	0.0
40	40	0	0	2/4	2	1	I6/V					Ab	V		I6/V	I		6		V			M	0	0	2, -1, -2		-2	2	0	8	0.0	0.0	0.5	0.0
40	40	1/4	1/4	2/4	2	1	viio65/V					Ab	V		viio65/V	vii	o	65		V			o7	0	0	0, -3, -6, 3		3	0	0	8	0.0	0.0	0.5	0.0
41	41	0	0	2/4	2	1	V65					Ab	V		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	8	0.0	0.0	0.5	0.0
41	41	1/4	1/4	2/4	2	1	viio65					Ab	V		viio65	vii	o	65					o7	0	0	-1, -4, -7, 2		2	-1	0	8	0.0	0.0	0.5	0.0
42	42	0	0	2/4	2	1	viio43					Ab	V		viio43	vii	o	43					o7	0	0	-4, -7, 2, -1		2	-4	0	8	0.0	0.0	0.5	0.0
42	42	1/4	1/4	2/4	2	1	viio7					Ab	V		viio7	vii	o	7					o7	0	0	2, -1, -4, -7		2	2	0	9	0.0	0.0	0.5	0.0
43	43	0	0	2/4	2	1	viio43					Ab	V		viio43	vii	o	43					o7	0	0	-4, -7, 2, -1		2	-4	0	24	0.0	0.0	1.6875	0.0
44	44	1/4	1/4	2/4	2	1	I6					Ab	V		I6	I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	0.5625	0.0
45	45	0	0	2/4	2	1	viio43					Ab	V		viio43	vii	o	43					o7	0	0	-4, -7, 2, -1		2	-4	0	24	0.0	0.0	1.6875	0.0
46	46	1/4	1/4	2/4	2	1	I6					Ab	V		I6	I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	0.5625	0.0
47	47	0	0	2/4	2	1	viio43					Ab	V		viio43	vii	o	43					o7	0	0	-4, -7, 2, -1		2	-4	0	8	0.0	0.0	0.5625	0.0
47	47	1/4	1/4	2/4	2	1	I6					Ab	V		I6	I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	0.5625	0.0
48	48	0	0	2/4	2	1	viio43					Ab	V		viio43	vii	o	43					o7	0	0	-4, -7, 2, -1		2	-4	0	8	0.0	0.0	0.5625	0.0
48	48	1/4	1/4	2/4	2	1	I6					Ab	V		I6	I		6					M	0	0	1, -2, -3		-3	1	0	7	0.0	0.0	0.53125	0.0
49	49	0	0	2/4	2	1	IV					Ab	V		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	0.40625	0.0
49	49	1/4	1/4	2/4	2	1	V					Ab	V		V	V							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.40625	0.0
50	50	0	0	2/4	2	1	I|PAC}{					Ab	V		I	I					PAC	}{	M	0	0	-3, 1, -2		-3	-3	0	29	0.0	0.0	2.0	0.0
51	51	1/4	1/4	2/4	2	1	V7					Ab	V		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	12	0.0	0.0	0.75	0.0
52	52	0	0	2/4	2	1	I					Ab	V		I	I							M	0	0	-3, 1, -2		-3	-3	0	29	0.0	0.0	2.0	0.0
53	53	1/4	1/4	2/4	2	1	V7					Ab	V		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	12	0.0	0.0	0.75	0.0
54	54	0	0	2/4	2	1	I					Ab	V		I	I							M	0	0	-3, 1, -2		-3	-3	0	9	0.0	0.0	0.625	0.0
54	54	1/4	1/4	2/4	2	1	V7					Ab	V		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	12	0.0	0.0	0.75	0.0
55	55	0	0	2/4	2	1	I					Ab	V		I	I							M	0	0	-3, 1, -2		-3	-3	0	9	0.0	0.0	0.625	0.0
55	55	1/4	1/4	2/4	2	1	V7					Ab	V		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	12	0.0	0.0	0.75	0.0
56	56	0	0	2/4	2	1	I					Ab	V		I	I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	0.625	0.0
56	56	3/8	3/8	2/4	2	1	viio6					Ab	V		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	2	0.0	0.0	0.125	0.0
57	57	0	0	2/4	2	1	I					Ab	V		I	I							M	0	0	-3, 1, -2		-3	-3	0	12	0.0	0.0	0.75	0.0
57	57	3/8	3/8	2/4	2	1	viio6					Ab	V		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	4	0.0	0.0	0.25	0.0
58	58	0	0	2/4	2	1	I|PAC}					Ab	V		I	I					PAC	}	M	0	0	-3, 1, -2		-3	-3	0	17	0.0	0.0	1.3125	0.0
60	60	0	0	2/4	2	1	I.V+					Ab	I		V+	V	+						+	0	0	-3, 1, 5		-3	-3	0	16	0.0	0.0	1.25	0.0
62	61	0	0	2/4	2	1	I{				1	Ab	I		I	I						{	M	0	0	-4, 0, -3		-4	-4	0	7	0.0	0.0	1.0625	0.0
62	61	3/8	3/8	2/4	2	1	V43				1	Ab	I		V43	V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	4	0.0	0.0	0.375	0.0
63	61	0	0	2/4	2	1	I6				1	Ab	I		I6	I		6					M	0	0	0, -3, -4		-4	0	0	7	0.0	0.0	1.0625	0.0
63	61	3/8	3/8	2/4	2	1	IV				1	Ab	I		IV	IV							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.375	0.0
64	61	0	0	2/4	2	1	V6/VI				2	Ab	I		V6/VI	V		6		VI			M	0	0	4, 1, 0		0	4	0	16	0.0	0.0	1.25	0.0
66	62	0	0	2/4	2	1	I/VI{					Ab	I		I/VI	I				VI		{	M	0	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.4375	0.0
66	62	3/8	3/8	2/4	2	1	V43/VI					Ab	I		V43/VI	V		43		VI			Mm7	0	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.5	0.0
67	63	0	0	2/4	2	1	I6/VI					Ab	I		I6/VI	I		6		VI			M	0	0	3, 0, -1		-1	3	0	8	0.0	0.0	1.4375	0.0
67	63	3/8	3/8	2/4	2	1	IV/VI					Ab	I		IV/VI	IV				VI			M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
68	64	0	0	2/4	2	1	ii/VI					Ab	I		ii/VI	ii				VI			m	0	0	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
68	64	1/8	1/8	2/4	2	1	V6/VI					Ab	I		V6/VI	V		6		VI			M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.375	0.0
68	64	1/4	1/4	2/4	2	1	I/VI					Ab	I		I/VI	I				VI			M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
68	64	3/8	3/8	2/4	2	1	I6/VI					Ab	I		I6/VI	I		6		VI			M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.375	0.0
69	65	0	0	2/4	2	1	V/VI					Ab	I		V/VI	V				VI			M	0	0	0, 4, 1		0	0	0	9	0.0	0.0	0.9375	0.0
69	65	5/16	5/16	2/4	2	1	V2/VI					Ab	I		V2/VI	V		2		VI			Mm7	0	0	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	0.1875	0.0
69	65	3/8	3/8	2/4	2	1	vi64/VI					Ab	I		vi64/VI	vi		64		VI			m	0	0	3, 2, -1		2	3	0	3	0.0	0.0	0.1875	0.0
69	65	7/16	7/16	2/4	2	1	viio6/VI	0.26526	-2.76638	/		Ab	I		viio6/VI	vii	o	6		VI			o	0	0	1, -2, 4		4	1	0	3	0.0	0.0	0.1875	0.0
70	66	0	0	2/4	2	1	I/VI					Ab	I		I/VI	I				VI			M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.5	0.0
70	66	3/8	3/8	2/4	2	1	V43/VI					Ab	I		V43/VI	V		43		VI			Mm7	0	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.5	0.0
71	67	0	0	2/4	2	1	I6/VI					Ab	I		I6/VI	I		6		VI			M	0	0	3, 0, -1		-1	3	0	8	0.0	0.0	1.4375	0.0
71	67	3/8	3/8	2/4	2	1	IV/VI					Ab	I		IV/VI	IV				VI			M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.25	0.25	0.5
72	68	0	0	2/4	2	1	#viio6/ii					Ab	I		#viio6/ii	#vii	o	6		ii			o	0	0	0, -3, 3		3	0	1	8	0.1111111111111111	0.03125	0.59375	0.05
72	68	1/4	1/4	2/4	2	1	#viio43/ii					Ab	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-3, -6, 3, 0		3	-3	0	16	0.0	0.0	1.125	0.0
73	69	1/4	1/4	2/4	2	1	i6/ii					Ab	I		i6/ii	i		6		ii			m	0	0	-5, -1, -2		-2	-5	0	8	0.0	0.0	0.5625	0.0
74	70	0	0	2/4	2	1	#viio65/ii					Ab	I		#viio65/ii	#vii	o	65		ii			o7	0	0	0, -3, -6, 3		3	0	0	9	0.0	0.0	0.6875	0.0
74	70	1/4	1/4	2/4	2	1	#viio43/ii					Ab	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-3, -6, 3, 0		3	-3	0	16	0.0	0.0	1.125	0.0
75	71	1/4	1/4	2/4	2	1	i6/ii					Ab	I		i6/ii	i		6		ii			m	0	0	-5, -1, -2		-2	-5	0	8	0.0	0.0	0.5625	0.0
76	72	0	0	2/4	2	1	#viio65/iii					Ab	I		#viio65/iii	#vii	o	65		iii			o7	0	0	2, -1, -4, 5		5	2	0	9	0.0	0.0	0.6875	0.0
76	72	1/4	1/4	2/4	2	1	i6/iii					Ab	I		i6/iii	i		6		iii			m	0	0	-3, 1, 0		0	-3	0	8	0.0	0.0	0.5625	0.0
77	73	0	0	2/4	2	1	#viio43/iii					Ab	I		#viio43/iii	#vii	o	43		iii			o7	0	0	-1, -4, 5, 2		5	-1	0	8	0.0	0.0	0.5625	0.0
77	73	1/4	1/4	2/4	2	1	i6/iii					Ab	I		i6/iii	i		6		iii			m	0	0	-3, 1, 0		0	-3	0	6	0.0	0.0	0.5	0.0
78	74	0	0	2/4	2	1	i64/iii					Ab	I		i64/iii	i		64		iii			m	0	0	1, 0, -3		0	1	0	4	0.0	0.0	0.25	0.0
78	74	1/4	1/4	2/4	2	1	i6/iii					Ab	I		i6/iii	i		6		iii			m	0	0	-3, 1, 0		0	-3	0	8	0.0	0.0	0.5	0.0
79	75	0	0	2/4	2	1	i/iii					Ab	I		i/iii	i				iii			m	0	0	0, -3, 1		0	0	0	8	0.0	0.0	0.5	0.0
79	75	1/4	1/4	2/4	2	1	i64/iii					Ab	I		i64/iii	i		64		iii			m	0	0	1, 0, -3		0	1	0	8	0.0	0.0	0.5	0.0
80	76	0	0	2/4	2	1	i6/iii					Ab	I		i6/iii	i		6		iii			m	0	0	-3, 1, 0		0	-3	0	8	0.0	0.0	0.5	0.0
80	76	1/4	1/4	2/4	2	1	i/iii					Ab	I		i/iii	i				iii			m	0	0	0, -3, 1		0	0	0	8	0.0	0.0	0.5	0.0
81	77	0	0	2/4	2	1	V/iii					Ab	I		V/iii	V				iii			M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
81	77	1/4	1/4	2/4	2	1	i/iii					Ab	I		i/iii	i				iii			m	0	0	0, -3, 1		0	0	0	8	0.0	0.0	0.5	0.0
82	78	0	0	2/4	2	1	V/iii					Ab	I		V/iii	V				iii			M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
82	78	1/4	1/4	2/4	2	1	i/iii					Ab	I		i/iii	i				iii			m	0	0	0, -3, 1		0	0	0	8	0.0	0.0	0.5	0.0
83	79	0	0	2/4	2	1	V/III|HC}					Ab	I		V/III	V				III	HC	}	M	0	0	1, 5, 2		1	1	21	11	0.65625	1.3125	0.6875	0.65625
85	81	0	0	2/4	2	1	I/III{					Ab	I		I/III	I				III		{	M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	1.4375	0.0
85	81	3/8	3/8	2/4	2	1	V43/III					Ab	I		V43/III	V		43		III			Mm7	0	0	2, -1, 1, 5		1	2	0	5	0.0	0.0	0.5	0.0
86	82	0	0	2/4	2	1	I6/III					Ab	I		I6/III	I		6		III			M	0	0	4, 1, 0		0	4	0	8	0.0	0.0	1.4375	0.0
86	82	3/8	3/8	2/4	2	1	IV/III					Ab	I		IV/III	IV				III			M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
87	83	0	0	2/4	2	1	ii/III					Ab	I		ii/III	ii				III			m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	0.375	0.0
87	83	1/8	1/8	2/4	2	1	V6/III					Ab	I		V6/III	V		6		III			M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.375	0.0
87	83	1/4	1/4	2/4	2	1	I/III					Ab	I		I/III	I				III			M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
87	83	3/8	3/8	2/4	2	1	I6/III					Ab	I		I6/III	I		6		III			M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.375	0.0
88	84	0	0	2/4	2	1	V/III					Ab	I		V/III	V				III			M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.0	0.0
88	84	1/4	1/4	2/4	2	1	V43/III					Ab	I		V43/III	V		43		III			Mm7	0	0	2, -1, 1, 5		1	2	3	6	0.3333333333333333	0.1125	0.2625	0.3
89	85	0	0	2/4	2	1	I/III					Ab	I		I/III	I				III			M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.6875	0.0
89	85	3/8	3/8	2/4	2	1	viio6/III					Ab	I		viio6/III	vii	o	6		III			o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.25	0.0
90	86	0	0	2/4	2	1	I6/III					Ab	I		I6/III	I		6		III			M	0	0	4, 1, 0		0	4	0	6	0.0	0.0	0.6875	0.0
90	86	3/8	3/8	2/4	2	1	i/vi					Ab	I		i/vi	i				vi			m	0	0	-1, -4, 0		-1	-1	3	5	0.375	0.0625	0.1875	0.25
91	87	0	0	2/4	2	1	V43/vi					Ab	I		V43/vi	V		43		vi			Mm7	0	0	1, -2, 0, 4		0	1	0	6	0.0	0.0	0.6875	0.0
91	87	3/8	3/8	2/4	2	1	i6/vi	0	-6.43828	/		Ab	I		i6/vi	i		6		vi			m	0	0	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.25	0.0
92	88	0	0	2/4	2	1	#viio43/vi					Ab	I		#viio43/vi	#vii	o	43		vi			o7	0	0	-2, -5, 4, 1		4	-2	4	12	0.25	0.0625	0.6875	0.08333333333333333
93	89	0	0	2/4	2	1	#viio65/vi					Ab	I		#viio65/vi	#vii	o	65		vi			o7	0	0	1, -2, -5, 4		4	1	6	18	0.25	0.09375	1.03125	0.08333333333333333
94	90	1/4	1/4	2/4	2	1	#viio43/vi					Ab	I		#viio43/vi	#vii	o	43		vi			o7	0	0	-2, -5, 4, 1		4	-2	2	6	0.25	0.03125	0.34375	0.08333333333333333
95	91	0	0	2/4	2	1	#viio65/vi					Ab	I		#viio65/vi	#vii	o	65		vi			o7	0	0	1, -2, -5, 4		4	1	4	12	0.25	0.0625	0.6875	0.08333333333333333
96	92	0	0	2/4	2	1	V65					Ab	I		V65	V		65					Mm7	0	0	1, -2, -5, -3		-3	1	2	6	0.25	0.03125	0.34375	0.08333333333333333
96	92	1/4	1/4	2/4	2	1	#viio2/vi					Ab	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-5, 4, 1, -2		4	-5	2	6	0.25	0.03125	0.34375	0.08333333333333333
97	93	0	0	2/4	2	1	V65					Ab	I		V65	V		65					Mm7	0	0	1, -2, -5, -3		-3	1	2	6	0.25	0.03125	0.34375	0.08333333333333333
97	93	1/4	1/4	2/4	2	1	#viio2/vi					Ab	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-5, 4, 1, -2		4	-5	2	6	0.25	0.03125	0.34375	0.08333333333333333
98	94	0	0	2/4	2	1	V65					Ab	I		V65	V		65					Mm7	0	0	1, -2, -5, -3		-3	1	3	7	0.3	0.1875	0.4375	0.3
99	95	0	0	2/4	2	1	V7|HC}					Ab	I		V7	V		7			HC	}	Mm7	0	0	-3, 1, -2, -5		-3	-3	42	50	0.45652173913043476	2.9375	3.375	0.46534653465346537
108	104	0	0	2/4	2	1	I{					Ab	I		I	I						{	M	0	0	-4, 0, -3		-4	-4	0	8	0.0	0.0	1.4375	0.0
108	104	3/8	3/8	2/4	2	1	V43					Ab	I		V43	V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	5	0.0	0.0	0.5	0.0
