mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	Ab.I{				Ab	I		I		I						{	M	0	0	-4, 0, -3		-4.0	-4.0	0	5	0.0	0.0	1.25	0.0
1	1	1/4	1/4	2/4	2	1	V65(6)				Ab	I		V65(6)		V		65	6				Mm7	0	0	1, 0, -5, -3		-3.0	1.0	0	5	0.0	0.0	1.1875	0.0
1	1	7/16	7/16	2/4	2	1	V65				Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	1	0.0	0.0	0.0625	0.0
2	2	0	0	2/4	2	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4.0	-4.0	1	5	0.16666666666666666	0.125	1.875	0.0625
3	3	0	0	2/4	2	1	V65				Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	4	0.0	0.0	0.875	0.0
3	3	1/8	1/8	2/4	2	1	V6				Ab	I		V6		V		6					M	0	0	1, -2, -3		-3.0	1.0	0	1	0.0	0.0	0.125	0.0
3	3	1/4	1/4	2/4	2	1	I(4)				Ab	I		I(4)		I			4				M	0	0	-4, -5, -3		-4.0	-4.0	0	4	0.0	0.0	0.6875	0.0
3	3	3/8	3/8	2/4	2	1	I(11)				Ab	I		I(11)		I			11				M	0	0	-4, 0, -3	-5	-4.0	-4.0	0	2	0.0	0.0	0.25	0.0
3	3	7/16	7/16	2/4	2	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4.0	-4.0	0	1	0.0	0.0	0.0625	0.0
4	4	0	0	2/4	2	1	V				Ab	I		V		V							M	0	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.5	0.0
4	4	3/8	3/8	2/4	2	1	V+				Ab	I		V+		V	+						+	0	0	-3, 1, 5		-3.0	-3.0	0	1	0.0	0.0	0.125	0.0
5	5	0	0	2/4	2	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.75	0.0
5	5	1/4	1/4	2/4	2	1	I6				Ab	I		I6		I		6					M	0	0	0, -3, -4		-4.0	0.0	0	7	0.0	0.0	1.5	0.0
6	6	0	0	2/4	2	1	IV				Ab	I		IV		IV							M	0	0	-5, -1, -4		-5.0	-5.0	0	7	0.0	0.0	1.5	0.0
6	6	1/4	1/4	2/4	2	1	IV6				Ab	I		IV6		IV		6					M	0	0	-1, -4, -5		-5.0	-1.0	2	16	0.1111111111111111	0.125	3.625	0.03333333333333333
7	7	1/4	1/4	2/4	2	1	V65				Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
7	7	3/8	3/8	2/4	2	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
8	8	0	0	2/4	2	1	V(64)|HC				Ab	I		V(64)		V			64		HC		M	0	0	-3, -4, 0		-3.0	-3.0	0	7	0.0	0.0	1.0	0.0
8	8	1/4	1/4	2/4	2	1	V}	0	-6.9058	/	Ab	I		V		V						}	M	0	0	-3, 1, -2		-3.0	-3.0	6	7	0.46153846153846156	0.13541666666666666	0.4895833333333333	0.21666666666666665
9	9	0	0	2/4	2	1	I{				Ab	I		I		I						{	M	0	0	-4, 0, -3		-4.0	-4.0	0	7	0.0	0.0	1.0	0.0
9	9	1/4	1/4	2/4	2	1	V65(6)				Ab	I		V65(6)		V		65	6				Mm7	0	0	1, 0, -5, -3		-3.0	1.0	0	6	0.0	0.0	0.875	0.0
9	9	7/16	7/16	2/4	2	1	V65	-1	-6	/	Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	2	0.0	0.0	0.125	0.0
10	10	0	0	2/4	2	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.625	0.0
10	10	1/8	1/8	2/4	2	1	I6				Ab	I		I6		I		6					M	0	0	0, -3, -4		-4.0	0.0	0	2	0.0	0.0	0.125	0.0
10	10	1/4	1/4	2/4	2	1	I64				Ab	I		I64		I		64					M	0	0	-3, -4, 0		-4.0	-3.0	0	2	0.0	0.0	0.125	0.0
