mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
20	19	335/4	335/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	293		
20	19	84	84	0.75	3/4	3/4	Chord	9/8	2	1	3/16		1/8	3/2	294		
20	19	339/4	339/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	295		
20	19	85	85	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	296		
20	19	341/4	341/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	297		
20	19	81	81	0.5	0	0	Chord	9/8	2	2	1/8		1/8	1	298		
20	19	163/2	163/2	0.5	1/8	1/8	Chord	9/8	2	2	1/8		1/8	1	299		
20	19	82	82	0.5	1/4	1/4	Chord	9/8	2	2	1/8		1/8	1	300		
20	19	165/2	165/2	0.5	3/8	3/8	Chord	9/8	2	2	1/8		1/8	1	301		
20	19	83	83	0.5	1/2	1/2	Chord	9/8	2	2	1/8		1/8	1	302		
20	19	167/2	167/2	0.5	5/8	5/8	Chord	9/8	2	2	1/8		1/8	1	303		
20	19	84	84	0.5	3/4	3/4	Chord	9/8	2	2	1/8		1/8	1	304		
20	19	169/2	169/2	0.5	7/8	7/8	Chord	9/8	2	2	1/8		1/8	1	305		
20	19	85	85	0.5	1	1	Chord	9/8	2	2	1/8		1/8	1	306		
21	20	171/2	171/2	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	307		
21	20	86	86	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	308		
21	20	345/4	345/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	309		
21	20	173/2	173/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	310		
21	20	347/4	347/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	311		
21	20	87	87	0.0	3/8	3/8	Chord	9/8	1	1	0	acciaccatura	1/8	1	312		
21	20	87	87	1.5	3/8	3/8	Chord	9/8	1	1	3/8		1/4	3/2	313		
21	20	177/2	177/2	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	314		
21	20	355/4	355/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	315		
21	20	89	89	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	316		
21	20	357/4	357/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	317		
21	20	179/2	179/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	318		
21	20	359/4	359/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	319		
21	20	171/2	171/2	1.0	0	0	Chord	9/8	2	1	1/4		1/4	1	320		
21	20	171/2	171/2	0.5	0	0	Chord	9/8	2	2	1/8		1/8	1	321		
21	20	86	86	0.5	1/8	1/8	Chord	9/8	2	2	1/8		1/8	1	322		
21	20	173/2	173/2	0.5	1/4	1/4	Chord	9/8	2	2	1/8		1/8	1	323		
21	20	87	87	0.5	3/8	3/8	Chord	9/8	2	2	1/8		1/8	1	324		
21	20	175/2	175/2	0.5	1/2	1/2	Chord	9/8	2	2	1/8		1/8	1	325		
21	20	88	88	0.5	5/8	5/8	Chord	9/8	2	2	1/8		1/8	1	326		
21	20	177/2	177/2	0.5	3/4	3/4	Chord	9/8	2	2	1/8		1/8	1	327		
21	20	89	89	0.5	7/8	7/8	Chord	9/8	2	2	1/8		1/8	1	328		
21	20	179/2	179/2	0.5	1	1	Chord	9/8	2	2	1/8		1/8	1	329		
22	21	90	90	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	330		
22	21	181/2	181/2	0.5	1/8	1/8	Chord	9/8	1	1	1/8		1/8	1	331		
22	21	91	91	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	332		
22	21	365/4	365/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	333		
22	21	183/2	183/2	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	334		
22	21	185/2	185/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	335		
22	21	371/4	371/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	336		
22	21	93	93	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	337		
22	21	187/2	187/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	338		
22	21	94	94	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	339		
22	21	90	90	1.0	0	0	Chord	9/8	1	2	1/4		1/4	1	340		
22	21	91	91	0.25	1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	341		
22	21	365/4	365/4	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	342		
22	21	183/2	183/2	1.0	3/8	3/8	Chord	9/8	1	2	1/4		1/4	1	343		
22	21	185/2	185/2	0.5	5/8	5/8	Chord	9/8	1	2	1/8		1/8	1	344		
22	21	93	93	1.5	3/4	3/4	Chord	9/8	1	2	3/8		1/4	3/2	345		
22	21	185/2	185/2	0.25	5/8	5/8	Chord	9/8	2	1	1/16		1/16	1	346		
22	21	371/4	371/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	347		
22	21	93	93	0.25	3/4	3/4	Chord	9/8	2	1	1/16		1/16	1	348		
22	21	373/4	373/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16		1/16	1	349		
22	21	187/2	187/2	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	350		
22	21	375/4	375/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	351		
22	21	94	94	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	352		
22	21	377/4	377/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	353		
22	21	90	90	0.5	0	0	Chord	9/8	2	2	1/8		1/8	1	354		
22	21	181/2	181/2	0.5	1/8	1/8	Chord	9/8	2	2	1/8		1/8	1	355		
22	21	91	91	0.5	1/4	1/4	Chord	9/8	2	2	1/8		1/8	1	356		
22	21	183/2	183/2	0.5	3/8	3/8	Chord	9/8	2	2	1/8		1/8	1	357		
22	21	92	92	0.5	1/2	1/2	Chord	9/8	2	2	1/8		1/8	1	358		
22	21	185/2	185/2	0.5	5/8	5/8	Chord	9/8	2	2	1/8		1/8	1	359		
22	21	93	93	0.5	3/4	3/4	Chord	9/8	2	2	1/8		1/8	1	360		
22	21	187/2	187/2	0.5	7/8	7/8	Chord	9/8	2	2	1/8		1/8	1	361		
22	21	94	94	0.5	1	1	Chord	9/8	2	2	1/8		1/8	1	362		
23	22	189/2	189/2	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	363		
23	22	95	95	0.5	1/8	1/8	Chord	9/8	1	1	1/8		1/8	1	364	p	
23	22	191/2	191/2	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	365		
23	22	193/2	193/2	0.5	1/2	1/2	Chord	9/8	1	1	1/8		1/8	1	366		
23	22	97	97	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	367		
23	22	98	98	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	368		
23	22	197/2	197/2	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	369		
23	22	189/2	189/2	1.0	0	0	Chord	9/8	2	1	1/4		1/4	1	370		
23	22	96	96	1.0	3/8	3/8	Chord	9/8	2	1	1/4		1/4	1	371		
23	22	195/2	195/2	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	372		
24	23	199/2	199/2	0.5	1/8	1/8	Chord	9/8	1	1	1/8		1/8	1	373		
24	23	100	100	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	374		
24	23	101	101	0.5	1/2	1/2	Chord	9/8	1	1	1/8		1/8	1	375		
24	23	203/2	203/2	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	376		
24	23	205/2	205/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	377		
24	23	103	103	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	378		
24	23	99	99	1.0	0	0	Chord	9/8	2	1	1/4		1/4	1	379		
24	23	201/2	201/2	1.0	3/8	3/8	Chord	9/8	2	1	1/4		1/4	1	380		
24	23	102	102	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	381		
25	24	104	104	1.0	1/8	1/8	Chord	9/8	1	1	1/4		1/4	1	382	<	
25	24	105	105	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	383		
25	24	421/4	421/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32		1/32	1	384		
25	24	843/8	843/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32		1/32	1	385		
25	24	211/2	211/2	0.125	1/2	1/2	Chord	9/8	1	1	1/32		1/32	1	386		
25	24	845/8	845/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32		1/32	1	387		
25	24	423/4	423/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32		1/32	1	388		
25	24	847/8	847/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32		1/32	1	389		
25	24	106	106	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	390		
25	24	213/2	213/2	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	391	>	
25	24	107	107	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	392		
25	24	215/2	215/2	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	393		
25	24	207/2	207/2	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	394		
25	24	104	104	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	395		
25	24	209/2	209/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	396		
25	24	105	105	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	397		
25	24	211/2	211/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	398		
25	24	106	106	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	399		
25	24	213/2	213/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	400		
25	24	107	107	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	401		
25	24	215/2	215/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	402		
25	24	207/2	207/2	3.0	0	0	Chord	9/8	2	2	3/4		1/2	3/2	403		
25	24	213/2	213/2	1.5	3/4	3/4	Chord	9/8	2	2	3/8		1/4	3/2	404		
26	25	108	108	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	405	p	
26	25	217/2	217/2	0.125	1/8	1/8	Chord	9/8	1	1	1/32		1/32	1	406		
26	25	869/8	869/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32		1/32	1	407		
26	25	435/4	435/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32		1/32	1	408		
26	25	871/8	871/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32		1/32	1	409		
26	25	109	109	0.125	1/4	1/4	Chord	9/8	1	1	1/32		1/32	1	410		
26	25	873/8	873/8	0.125	9/32	9/32	Chord	9/8	1	1	1/32		1/32	1	411		
26	25	437/4	437/4	0.125	5/16	5/16	Chord	9/8	1	1	1/32		1/32	1	412		
26	25	875/8	875/8	0.125	11/32	11/32	Chord	9/8	1	1	1/32		1/32	1	413		
26	25	219/2	219/2	0.125	3/8	3/8	Chord	9/8	1	1	1/32		1/32	1	414		
26	25	877/8	877/8	0.125	13/32	13/32	Chord	9/8	1	1	1/32		1/32	1	415		
26	25	439/4	439/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32		1/32	1	416		
26	25	879/8	879/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32		1/32	1	417		
26	25	110	110	0.125	1/2	1/2	Chord	9/8	1	1	1/32		1/32	1	418		
26	25	881/8	881/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32		1/32	1	419		
26	25	441/4	441/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32		1/32	1	420		
26	25	883/8	883/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32		1/32	1	421		
26	25	221/2	221/2	0.125	5/8	5/8	Chord	9/8	1	1	1/32		1/32	1	422		
26	25	885/8	885/8	0.125	21/32	21/32	Chord	9/8	1	1	1/32		1/32	1	423		
26	25	443/4	443/4	0.125	11/16	11/16	Chord	9/8	1	1	1/32		1/32	1	424		
26	25	887/8	887/8	0.125	23/32	23/32	Chord	9/8	1	1	1/32		1/32	1	425		
26	25	111	111	0.125	3/4	3/4	Chord	9/8	1	1	1/32		1/32	1	426		
26	25	889/8	889/8	0.125	25/32	25/32	Chord	9/8	1	1	1/32		1/32	1	427		
26	25	445/4	445/4	0.125	13/16	13/16	Chord	9/8	1	1	1/32		1/32	1	428		
26	25	891/8	891/8	0.125	27/32	27/32	Chord	9/8	1	1	1/32		1/32	1	429		
26	25	223/2	223/2	0.125	7/8	7/8	Chord	9/8	1	1	1/32		1/32	1	430		
26	25	893/8	893/8	0.125	29/32	29/32	Chord	9/8	1	1	1/32		1/32	1	431		
26	25	447/4	447/4	0.125	15/16	15/16	Chord	9/8	1	1	1/32		1/32	1	432		
26	25	895/8	895/8	0.125	31/32	31/32	Chord	9/8	1	1	1/32		1/32	1	433		
26	25	112	112	0.125	1	1	Chord	9/8	1	1	1/32		1/32	1	434		
26	25	897/8	897/8	0.125	33/32	33/32	Chord	9/8	1	1	1/32		1/32	1	435		
26	25	449/4	449/4	0.125	17/16	17/16	Chord	9/8	1	1	1/32		1/32	1	436		
26	25	899/8	899/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	437		
26	25	108	108	1.0	0	0	Chord	9/8	2	1	1/4		1/4	1	438		
26	25	108	108	1.0	0	0	Chord	9/8	2	2	1/4		1/4	1	439		
27	26	225/2	225/2	0.125	0	0	Chord	9/8	1	1	1/32		1/32	1	440	<	
27	26	901/8	901/8	0.125	1/32	1/32	Chord	9/8	1	1	1/32		1/32	1	441		
27	26	451/4	451/4	0.125	1/16	1/16	Chord	9/8	1	1	1/32		1/32	1	442		
27	26	903/8	903/8	0.125	3/32	3/32	Chord	9/8	1	1	1/32		1/32	1	443		
27	26	113	113	0.125	1/8	1/8	Chord	9/8	1	1	1/32		1/32	1	444		
27	26	905/8	905/8	0.125	5/32	5/32	Chord	9/8	1	1	1/32		1/32	1	445		
27	26	453/4	453/4	0.125	3/16	3/16	Chord	9/8	1	1	1/32		1/32	1	446		
27	26	907/8	907/8	0.125	7/32	7/32	Chord	9/8	1	1	1/32		1/32	1	447		
27	26	227/2	227/2	0.125	1/4	1/4	Chord	9/8	1	1	1/32		1/32	1	448		
27	26	909/8	909/8	0.125	9/32	9/32	Chord	9/8	1	1	1/32		1/32	1	449		
27	26	455/4	455/4	0.125	5/16	5/16	Chord	9/8	1	1	1/32		1/32	1	450		
27	26	911/8	911/8	0.125	11/32	11/32	Chord	9/8	1	1	1/32		1/32	1	451		
27	26	114	114	0.125	3/8	3/8	Chord	9/8	1	1	1/32		1/32	1	452		
27	26	913/8	913/8	0.125	13/32	13/32	Chord	9/8	1	1	1/32		1/32	1	453		
27	26	457/4	457/4	0.125	7/16	7/16	Chord	9/8	1	1	1/32		1/32	1	454		
27	26	915/8	915/8	0.125	15/32	15/32	Chord	9/8	1	1	1/32		1/32	1	455		
27	26	229/2	229/2	0.125	1/2	1/2	Chord	9/8	1	1	1/32		1/32	1	456		
27	26	917/8	917/8	0.125	17/32	17/32	Chord	9/8	1	1	1/32		1/32	1	457		
27	26	459/4	459/4	0.125	9/16	9/16	Chord	9/8	1	1	1/32		1/32	1	458		
27	26	919/8	919/8	0.125	19/32	19/32	Chord	9/8	1	1	1/32		1/32	1	459		
27	26	115	115	0.1	5/8	5/8	Chord	9/8	1	1	1/40		1/32	4/5	460		
27	26	1151/10	1151/10	0.1	13/20	13/20	Chord	9/8	1	1	1/40		1/32	4/5	461		
27	26	576/5	576/5	0.1	27/40	27/40	Chord	9/8	1	1	1/40		1/32	4/5	462		
27	26	1153/10	1153/10	0.1	7/10	7/10	Chord	9/8	1	1	1/40		1/32	4/5	463		
27	26	577/5	577/5	0.1	29/40	29/40	Chord	9/8	1	1	1/40		1/32	4/5	464		
27	26	231/2	231/2	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	465		
27	26	116	116	0.125	7/8	7/8	Chord	9/8	1	1	1/32		1/32	1	466		
27	26	929/8	929/8	0.125	29/32	29/32	Chord	9/8	1	1	1/32		1/32	1	467		
27	26	465/4	465/4	0.125	15/16	15/16	Chord	9/8	1	1	1/32		1/32	1	468		
27	26	931/8	931/8	0.125	31/32	31/32	Chord	9/8	1	1	1/32		1/32	1	469		
27	26	233/2	233/2	0.125	1	1	Chord	9/8	1	1	1/32		1/32	1	470		
27	26	933/8	933/8	0.125	33/32	33/32	Chord	9/8	1	1	1/32		1/32	1	471		
27	26	467/4	467/4	0.125	17/16	17/16	Chord	9/8	1	1	1/32		1/32	1	472		
27	26	935/8	935/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	473		
27	26	225/2	225/2	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	474		
27	26	113	113	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	475		
27	26	227/2	227/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	476		
27	26	114	114	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	477		
27	26	229/2	229/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	478		
27	26	115	115	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	479		
27	26	231/2	231/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	480		
27	26	116	116	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	481		
27	26	233/2	233/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	482		
27	26	225/2	225/2	3.0	0	0	Chord	9/8	2	2	3/4		1/2	3/2	483		
27	26	231/2	231/2	1.5	3/4	3/4	Chord	9/8	2	2	3/8		1/4	3/2	484		
28	27	239/2	239/2	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	485		
28	27	120	120	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	486		
28	27	241/2	241/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	487		
28	27	121	121	0.375	1	1	Chord	9/8	1	1	3/32		1/16	3/2	488		
28	27	971/8	971/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	489		
28	27	117	117	1.0	0	0	Chord	9/8	1	2	1/4		1/4	1	490	p	
28	27	239/2	239/2	0.5	5/8	5/8	Chord	9/8	1	2	1/8		1/8	1	491		
28	27	120	120	1.0	3/4	3/4	Chord	9/8	1	2	1/4		1/4	1	492		
28	27	121	121	0.5	1	1	Chord	9/8	1	2	1/8		1/8	1	493		
28	27	121	121	0.375	1	1	Chord	9/8	2	1	3/32		1/16	3/2	494		
28	27	971/8	971/8	0.125	35/32	35/32	Chord	9/8	2	1	1/32		1/32	1	495		
28	27	117	117	0.5	0	0	Chord	9/8	2	2	1/8		1/8	1	496		
28	27	235/2	235/2	0.5	1/8	1/8	Chord	9/8	2	2	1/8		1/8	1	497		
28	27	118	118	0.5	1/4	1/4	Chord	9/8	2	2	1/8		1/8	1	498		
28	27	237/2	237/2	0.5	3/8	3/8	Chord	9/8	2	2	1/8		1/8	1	499		
28	27	119	119	0.5	1/2	1/2	Chord	9/8	2	2	1/8		1/8	1	500		
28	27	239/2	239/2	0.5	5/8	5/8	Chord	9/8	2	2	1/8		1/8	1	501		
28	27	120	120	1.0	3/4	3/4	Chord	9/8	2	2	1/4		1/4	1	502		
28	27	121	121	0.5	1	1	Chord	9/8	2	2	1/8		1/8	1	503		
29	28	124	124	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	504		
29	28	249/2	249/2	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	505		
29	28	125	125	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	506		
29	28	251/2	251/2	0.375	1	1	Chord	9/8	1	1	3/32		1/16	3/2	507		
29	28	1007/8	1007/8	0.125	35/32	35/32	Chord	9/8	1	1	1/32		1/32	1	508		
29	28	243/2	243/2	1.0	0	0	Chord	9/8	1	2	1/4		1/4	1	509		
29	28	124	124	0.5	5/8	5/8	Chord	9/8	1	2	1/8		1/8	1	510		
29	28	249/2	249/2	1.0	3/4	3/4	Chord	9/8	1	2	1/4		1/4	1	511	>	
29	28	251/2	251/2	0.5	1	1	Chord	9/8	1	2	1/8		1/8	1	512		
29	28	251/2	251/2	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	513		
29	28	243/2	243/2	0.5	0	0	Chord	9/8	2	2	1/8		1/8	1	514		
29	28	122	122	0.5	1/8	1/8	Chord	9/8	2	2	1/8		1/8	1	515		
29	28	245/2	245/2	0.5	1/4	1/4	Chord	9/8	2	2	1/8		1/8	1	516		
29	28	123	123	0.5	3/8	3/8	Chord	9/8	2	2	1/8		1/8	1	517		
29	28	247/2	247/2	0.5	1/2	1/2	Chord	9/8	2	2	1/8		1/8	1	518		
29	28	124	124	0.5	5/8	5/8	Chord	9/8	2	2	1/8		1/8	1	519		
29	28	249/2	249/2	1.0	3/4	3/4	Chord	9/8	2	2	1/4		1/4	1	520		
29	28	251/2	251/2	0.375	1	1	Chord	9/8	2	2	3/32		1/16	3/2	521		
29	28	1007/8	1007/8	0.125	35/32	35/32	Chord	9/8	2	2	1/32		1/32	1	522		
30	29	126	126	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	523		
30	29	253/2	253/2	0.75	1/8	1/8	Chord	9/8	1	1	3/16		1/8	3/2	524		
30	29	509/4	509/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	525		
30	29	255/2	255/2	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	526		
30	29	128	128	0.75	1/2	1/2	Chord	9/8	1	1	3/16		1/8	3/2	527		
30	29	515/4	515/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	528		
30	29	129	129	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	529		
30	29	259/2	259/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	530		
30	29	519/4	519/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	531		
30	29	130	130	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	532		
30	29	521/4	521/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	533		
30	29	126	126	0.5	0	0	Chord	9/8	1	2	1/8		1/8	1	534		
30	29	253/2	253/2	1.0	1/8	1/8	Chord	9/8	1	2	1/4		1/4	1	535	>	
30	29	255/2	255/2	0.5	3/8	3/8	Chord	9/8	1	2	1/8		1/8	1	536		
30	29	128	128	1.0	1/2	1/2	Chord	9/8	1	2	1/4		1/4	1	537	>	
30	29	129	129	0.5	3/4	3/4	Chord	9/8	1	2	1/8		1/8	1	538		
30	29	259/2	259/2	0.5	7/8	7/8	Chord	9/8	1	2	1/8		1/8	1	539	<	
30	29	130	130	0.5	1	1	Chord	9/8	1	2	1/8		1/8	1	540		
30	29	126	126	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	541		
30	29	253/2	253/2	0.75	1/8	1/8	Chord	9/8	2	1	3/16		1/8	3/2	542		
30	29	509/4	509/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	543		
30	29	255/2	255/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	544		
30	29	128	128	0.75	1/2	1/2	Chord	9/8	2	1	3/16		1/8	3/2	545		
30	29	515/4	515/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16		1/16	1	546		
30	29	129	129	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	547		
30	29	259/2	259/2	0.25	7/8	7/8	Chord	9/8	2	1	1/16		1/16	1	548		
30	29	519/4	519/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16		1/16	1	549		
30	29	130	130	0.25	1	1	Chord	9/8	2	1	1/16		1/16	1	550		
30	29	521/4	521/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16		1/16	1	551		
30	29	126	126	0.5	0	0	Chord	9/8	2	2	1/8		1/8	1	552		
30	29	253/2	253/2	1.0	1/8	1/8	Chord	9/8	2	2	1/4		1/4	1	553		
30	29	255/2	255/2	0.5	3/8	3/8	Chord	9/8	2	2	1/8		1/8	1	554		
30	29	128	128	1.0	1/2	1/2	Chord	9/8	2	2	1/4		1/4	1	555		
30	29	129	129	0.5	3/4	3/4	Chord	9/8	2	2	1/8		1/8	1	556		
30	29	259/2	259/2	0.5	7/8	7/8	Chord	9/8	2	2	1/8		1/8	1	557		
30	29	130	130	0.5	1	1	Chord	9/8	2	2	1/8		1/8	1	558		
31	30	261/2	261/2	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	559		
31	30	132	132	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	560		
31	30	261/2	261/2	1.5	0	0	Chord	9/8	1	2	3/8		1/4	3/2	561	p	
31	30	132	132	1.0	3/8	3/8	Chord	9/8	1	2	1/4		1/4	1	562		
31	30	261/2	261/2	1.5	0	0	Chord	9/8	2	1	3/8		1/4	3/2	563		
31	30	132	132	1.0	3/8	3/8	Chord	9/8	2	1	1/4		1/4	1	564		
31	30	261/2	261/2	1.5	0	0	Chord	9/8	2	2	3/8		1/4	3/2	565		
31	30	132	132	1.0	3/8	3/8	Chord	9/8	2	2	1/4		1/4	1	566		
32	31	138	138	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	567	pp	
32	31	277/2	277/2	0.0	7/8	7/8	Chord	9/8	1	1	0	acciaccatura	1/8	1	568		
32	31	277/2	277/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	569		
32	31	555/4	555/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	570		
32	31	139	139	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	571		
32	31	557/4	557/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	572		
32	31	135	135	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	573		articStaccatoBelow
32	31	271/2	271/2	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	574		articStaccatoBelow
32	31	136	136	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	575		articStaccatoBelow
32	31	273/2	273/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	576		articStaccatoBelow
32	31	137	137	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	577		articStaccatoBelow
32	31	275/2	275/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	578		articStaccatoBelow
32	31	138	138	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	579		articStaccatoBelow
32	31	277/2	277/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	580		articStaccatoBelow
32	31	139	139	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	581		articStaccatoBelow
33	32	279/2	279/2	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	582		
33	32	141	141	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	583		
33	32	143	143	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	584		
33	32	573/4	573/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	585		
33	32	287/2	287/2	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	586		
