mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0		0	0	2/4	2	1	1/4	1/4	1		-1	41	F2	2	2
1	1	0	0	1.0		0	0	2/4	2	1	1/4	1/4	1		-1	53	F3	3	2
1	1	0	0	1.0		0	0	2/4	1	1	1/4	1/4	1		-4	68	Ab4	4	0
1	1	0	0	1.0		0	0	2/4	1	1	1/4	1/4	1		0	72	C5	5	0
1	1	1	1	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		1	43	G2	2	3
1	1	1	1	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		1	55	G3	3	3
1	1	1	1	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		4	64	E4	4	1
1	1	1	1	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-2	70	Bb4	4	1
2	2	2	2	1.0		0	0	2/4	2	1	1/4	1/4	1		-4	44	Ab2	2	6
2	2	2	2	1.0		0	0	2/4	2	1	1/4	1/4	1		-4	56	Ab3	3	6
2	2	2	2	1.0		0	0	2/4	1	1	1/4	1/4	1		-1	65	F4	4	4
2	2	2	2	1.0		0	0	2/4	1	1	1/4	1/4	1		-4	68	Ab4	4	4
2	2	3	3	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		-2	46	Bb2	2	7
2	2	3	3	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		-2	58	Bb3	3	7
2	2	3	3	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-5	61	Db4	4	5
2	2	3	3	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		4	64	E4	4	5
2	2	3	3	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		1	67	G4	4	5
3	3	4	4	1.0		0	0	2/4	2	1	1/4	1/4	1		5	47	B2	2	10
3	3	4	4	1.0		0	0	2/4	1	1	1/4	1/4	1		-4	56	Ab3	3	8
3	3	4	4	1.0		0	0	2/4	2	1	1/4	1/4	1		5	59	B3	3	10
3	3	4	4	1.0		0	0	2/4	1	1	1/4	1/4	1		2	62	D4	4	8
3	3	4	4	1.0		0	0	2/4	1	1	1/4	1/4	1		-1	65	F4	4	8
3	3	5	5	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		5	47	B2	2	11
3	3	5	5	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-4	56	Ab3	3	9
3	3	5	5	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		5	59	B3	3	11
3	3	5	5	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		2	62	D4	4	9
3	3	5	5	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-1	65	F4	4	9
4	4	6	6	2.0		0	0	2/4	2	1	1/2	1/2	1		0	48	C3	3	13
4	4	6	6	2.0		0	0	2/4	1	1	1/2	1/2	1		1	55	G3	3	12
4	4	6	6	2.0		0	0	2/4	2	1	1/2	1/2	1		0	60	C4	4	13
4	4	6	6	2.0		0	0	2/4	1	1	1/2	1/2	1		4	64	E4	4	12
5	5	8	8	1.0		0	0	2/4	2	1	1/4	1/4	1		0	36	C2	2	16
5	5	8	8	1.0		0	0	2/4	2	1	1/4	1/4	1		0	48	C3	3	16
5	5	8	8	1.0		0	0	2/4	1	1	1/4	1/4	1		0	72	C5	5	14
5	5	8	8	1.0		0	0	2/4	1	1	1/4	1/4	1		4	76	E5	5	14
5	5	8	8	1.0		0	0	2/4	1	1	1/4	1/4	1		1	79	G5	5	14
5	5	9	9	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		4	40	E2	2	17
5	5	9	9	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		4	52	E3	3	17
5	5	9	9	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		1	67	G4	4	15
5	5	9	9	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		0	72	C5	5	15
5	5	9	9	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		4	76	E5	5	15
6	6	10	10	1.0		0	0	2/4	2	1	1/4	1/4	1		1	43	G2	2	20
6	6	10	10	1.0		0	0	2/4	2	1	1/4	1/4	1		1	55	G3	3	20
6	6	10	10	1.0		0	0	2/4	1	1	1/4	1/4	1		4	64	E4	4	18
6	6	10	10	1.0		0	0	2/4	1	1	1/4	1/4	1		1	67	G4	4	18
6	6	10	10	1.0		0	0	2/4	1	1	1/4	1/4	1		0	72	C5	5	18
6	6	11	11	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		0	48	C3	3	21
6	6	11	11	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		0	60	C4	4	21
6	6	11	11	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		4	64	E4	4	19
6	6	11	11	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		1	67	G4	4	19
6	6	11	11	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		0	72	C5	5	19
7	7	12	12	1.0		0	0	2/4	2	1	1/4	1/4	1		1	43	G2	2	24
7	7	12	12	1.0		0	0	2/4	2	1	1/4	1/4	1		1	55	G3	3	24
7	7	12	12	1.0		0	0	2/4	1	1	1/4	1/4	1		4	64	E4	4	22
7	7	12	12	1.0		0	0	2/4	1	1	1/4	1/4	1		1	67	G4	4	22
7	7	12	12	1.0		0	0	2/4	1	1	1/4	1/4	1		0	72	C5	5	22
7	7	13	13	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		1	31	G1	1	25
7	7	13	13	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		1	43	G2	2	25
7	7	13	13	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		1	67	G4	4	23
7	7	13	13	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		5	71	B4	4	23
7	7	13	13	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		2	74	D5	5	23
8	8	14	14	2.0		0	0	2/4	2	1	1/2	1/2	1		0	36	C2	2	27
8	8	14	14	2.0		0	0	2/4	2	1	1/2	1/2	1		0	48	C3	3	27
8	8	14	14	2.0		0	0	2/4	1	1	1/2	1/2	1		1	67	G4	4	26
8	8	14	14	2.0		0	0	2/4	1	1	1/2	1/2	1		0	72	C5	5	26
8	8	14	14	2.0		0	0	2/4	1	1	1/2	1/2	1		4	76	E5	5	26
9	9	16	16	1.0		0	0	2/4	2	1	1/4	1/4	1		0	36	C2	2	32
9	9	16	16	1.0		0	0	2/4	2	1	1/4	1/4	1		0	48	C3	3	32
9	9	16	16	1.0		0	0	2/4	1	2	1/4	1/4	1		4	76	E5	5	30
9	9	16	16	1.0		0	0	2/4	1	1	1/4	1/4	1		1	79	G5	5	28
9	9	17	17	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		5	35	B1	1	33
9	9	17	17	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		5	47	B2	2	33
9	9	17	17	1.0		1/4	1/4	2/4	1	2	1/4	1/4	1		2	74	D5	5	31
9	9	17	17	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		1	79	G5	5	29
10	10	18	18	2.0		0	0	2/4	2	1	1/2	1/2	1	1	0	36	C2	2	37
10	10	18	18	2.0		0	0	2/4	2	1	1/2	1/2	1	1	0	48	C3	3	37
10	10	18	18	2.0		0	0	2/4	1	2	1/2	1/2	1	1	4	76	E5	5	36
10	10	18	18	1.0		0	0	2/4	1	1	1/4	1/4	1		1	79	G5	5	34
10	10	19	19	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-4	80	Ab5	5	35
11	11	20	20	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	0	36	C2	2	42
11	11	20	20	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	0	48	C3	3	42
11	11	20	20	1.0		0	0	2/4	1	2	1/4	1/4	1	-1	4	76	E5	5	40
11	11	20	20	1.0		0	0	2/4	1	1	1/4	1/4	1		-4	80	Ab5	5	38
11	11	21	21	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1	1	-5	37	Db2	2	43
11	11	21	21	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1	1	-5	49	Db3	3	43
11	11	21	21	1.0		1/4	1/4	2/4	1	2	1/4	1/4	1	1	-1	77	F5	5	41
11	11	21	21	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-4	80	Ab5	5	39
12	12	22	22	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	-5	37	Db2	2	48
12	12	22	22	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	-5	49	Db3	3	48
12	12	22	22	1.0		0	0	2/4	1	2	1/4	1/4	1	-1	-1	77	F5	5	46
12	12	22	22	1.0		0	0	2/4	1	1	1/4	1/4	1	1	-4	80	Ab5	5	44
12	12	23	23	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1	1	2	38	D2	2	49
12	12	23	23	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1	1	2	50	D3	3	49
12	12	23	23	1.0		1/4	1/4	2/4	1	2	1/4	1/4	1	1	-1	77	F5	5	47
12	12	23	23	1.0		1/4	1/4	2/4	1	2	1/4	1/4	1	0	-4	80	Ab5	5	47
12	12	23	23	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-2	82	Bb5	5	45
13	13	24	24	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	2	38	D2	2	54
13	13	24	24	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	2	50	D3	3	54
13	13	24	24	1.0		0	0	2/4	1	2	1/4	1/4	1	-1	-1	77	F5	5	52
13	13	24	24	1.0		0	0	2/4	1	2	1/4	1/4	1	-1	-4	80	Ab5	5	52
13	13	24	24	1.0		0	0	2/4	1	1	1/4	1/4	1		-2	82	Bb5	5	50
13	13	25	25	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1	1	-3	39	Eb2	2	55
13	13	25	25	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1	1	-3	51	Eb3	3	55
13	13	25	25	1.0		1/4	1/4	2/4	1	2	1/4	1/4	1	1	-3	75	Eb5	5	53
13	13	25	25	1.0		1/4	1/4	2/4	1	2	1/4	1/4	1		1	79	G5	5	53
13	13	25	25	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-2	82	Bb5	5	51
14	14	26	26	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	-3	39	Eb2	2	59
14	14	26	26	1.0		0	0	2/4	2	1	1/4	1/4	1	-1	-3	51	Eb3	3	59
14	14	26	26	2.0		0	0	2/4	1	2	1/2	1/2	1	-1	-3	75	Eb5	5	58
14	14	26	26	1.0		0	0	2/4	1	1	1/4	1/4	1		1	79	G5	5	56
14	14	26	26	1.0		0	0	2/4	1	1	1/4	1/4	1		-2	82	Bb5	5	56
14	14	27	27	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		-4	32	Ab1	1	60
14	14	27	27	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		-4	44	Ab2	2	60
14	14	27	27	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		-4	80	Ab5	5	57
14	14	27	27	1.0		1/4	1/4	2/4	1	1	1/4	1/4	1		0	84	C6	6	57
15	15	28	28	1.0		0	0	2/4	2	1	1/4	1/4	1		-5	37	Db2	2	65
15	15	28	28	1.0		0	0	2/4	2	1	1/4	1/4	1		-5	49	Db3	3	65
15	15	28	28	1.0		0	0	2/4	1	2	1/4	1/4	1		-1	77	F5	5	63
