mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.75		0	1/2	3/4	1	1	3/16	1/8	3/2		-2	58	Bb3	3	0
1	0	3/4	3/4	0.25		3/16	11/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	1
2	1	1	1	3.0		0	0	3/4	2	2	3/4	1/2	3/2		-3	51	Eb3	3	11
2	1	1	1	0.5		0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	5
2	1	1	1	2.0		0	0	3/4	1	1	1/2	1/2	1		-3	63	Eb4	4	2
2	1	3/2	3/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	6
2	1	2	2	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		1	55	G3	3	7
2	1	5/2	5/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	8
2	1	3	3	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	9
2	1	3	3	0.75		1/2	1/2	3/4	1	1	3/16	1/8	3/2		1	67	G4	4	3
2	1	7/2	7/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	10
2	1	15/4	15/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	4
3	2	4	4	2.0		0	0	3/4	2	2	1/2	1/2	1	1	-1	53	F3	3	21
3	2	4	4	0.5		0	0	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	15
3	2	4	4	1.0		0	0	3/4	1	1	1/4	1/4	1		-3	63	Eb4	4	12
3	2	9/2	9/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	16
3	2	5	5	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	17
3	2	5	5	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		2	62	D4	4	13
3	2	11/2	11/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	18
3	2	6	6	0.5		1/2	1/2	3/4	2	2	1/8	1/8	1	-1	-1	53	F3	3	22
3	2	6	6	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	19
3	2	13/2	13/2	0.5		5/8	5/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	23
3	2	13/2	13/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	20
3	2	13/2	13/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-3	63	Eb4	4	14
4	3	7	7	1.5		0	0	3/4	2	1	3/8	1/4	3/2		2	50	D3	3	34
4	3	7	7	1.5		0	0	3/4	2	1	3/8	1/4	3/2		-1	53	F3	3	34
4	3	7	7	0.5		0	0	3/4	1	2	1/8	1/8	1		-2	58	Bb3	3	28
4	3	7	7	1.5		0	0	3/4	1	1	3/8	1/4	3/2		-1	65	F4	4	24
4	3	15/2	15/2	0.5		1/8	1/8	3/4	1	2	1/8	1/8	1		-2	58	Bb3	3	29
4	3	8	8	0.5		1/4	1/4	3/4	1	2	1/8	1/8	1		-2	58	Bb3	3	30
4	3	17/2	17/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	35
4	3	17/2	17/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-3	51	Eb3	3	35
