mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.3333333333333333		0	0	2/2	2	1	1/12		1/8	2/3		-1	53	F3	3	0
1	0	1/3	0.3333333333333333		1/12	1/12	2/2	2	1	1/12		1/8	2/3		-4	56	Ab3	3	1
1	0	2/3	0.3333333333333333		1/6	1/6	2/2	2	1	1/12		1/8	2/3		0	60	C4	4	2
1	0	1	0.3333333333333333		1/4	1/4	2/2	2	1	1/12		1/8	2/3		-1	53	F3	3	3
1	0	4/3	0.3333333333333333		1/3	1/3	2/2	2	1	1/12		1/8	2/3		-4	56	Ab3	3	4
1	0	5/3	0.3333333333333333		5/12	5/12	2/2	2	1	1/12		1/8	2/3		0	60	C4	4	5
2	1	2	0.3333333333333333		0	1/2	2/2	2	1	1/12		1/8	2/3		-1	53	F3	3	8
2	1	2	1.0		0	1/2	2/2	1	1	1/4		1/4	1		-1	65	F4	4	6
2	1	2	1.0		0	1/2	2/2	1	1	1/4		1/4	1		-4	68	Ab4	4	6
2	1	2	1.0		0	1/2	2/2	1	1	1/4		1/4	1		0	72	C5	5	6
2	1	2	1.0		0	1/2	2/2	1	1	1/4		1/4	1		-1	77	F5	5	6
2	1	7/3	0.3333333333333333		1/12	7/12	2/2	2	1	1/12		1/8	2/3		-4	56	Ab3	3	9
2	1	8/3	0.3333333333333333		1/6	2/3	2/2	2	1	1/12		1/8	2/3		0	60	C4	4	10
2	1	3	0.3333333333333333		1/4	3/4	2/2	2	1	1/12		1/8	2/3		-1	53	F3	3	11
2	1	3	1.0		1/4	3/4	2/2	1	1	1/4		1/4	1		4	64	E4	4	7
2	1	3	1.0		1/4	3/4	2/2	1	1	1/4		1/4	1		1	67	G4	4	7
2	1	3	1.0		1/4	3/4	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	7
2	1	3	1.0		1/4	3/4	2/2	1	1	1/4		1/4	1		-5	73	Db5	5	7
2	1	3	1.0		1/4	3/4	2/2	1	1	1/4		1/4	1		4	76	E5	5	7
