mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	1/4	6/8	1	1	1/8		1/8	1		2	62	D4	4	0
1	0	1/2	1/2	0.5	1/8	3/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	1
1	0	1	1	0.5	1/4	1/2	6/8	2	1	1/8		1/8	1		5	59	B3	3	4
1	0	1	1	0.5	1/4	1/2	6/8	2	1	1/8		1/8	1		2	62	D4	4	4
1	0	1	1	0.5	1/4	1/2	6/8	1	1	1/8		1/8	1		1	67	G4	4	2
1	0	3/2	3/2	0.5	3/8	5/8	6/8	2	1	1/8		1/8	1		3	57	A3	3	5
1	0	3/2	3/2	0.5	3/8	5/8	6/8	2	1	1/8		1/8	1		0	60	C4	4	5
1	0	3/2	3/2	0.5	3/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	3
2	1	2	2	1.0	0	0	6/8	2	1	1/4		1/4	1		1	55	G3	3	12
2	1	2	2	1.0	0	0	6/8	2	1	1/4		1/4	1		5	59	B3	3	12
2	1	2	2	0.5	0	0	6/8	1	1	1/8		1/8	1		5	71	B4	4	6
2	1	5/2	5/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	7
2	1	3	3	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	E4	4	8
2	1	7/2	7/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	9
2	1	4	4	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		0	60	C4	4	13
2	1	4	4	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	13
2	1	4	4	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	69	A4	4	10
2	1	9/2	9/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	14
2	1	9/2	9/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	14
2	1	9/2	9/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	11
3	2	5	5	1.0	0	0	6/8	2	1	1/4		1/4	1		3	57	A3	3	21
3	2	5	5	1.0	0	0	6/8	2	1	1/4		1/4	1		0	60	C4	4	21
3	2	5	5	0.5	0	0	6/8	1	1	1/8		1/8	1		0	72	C5	5	15
3	2	11/2	11/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	16
3	2	6	6	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	E5	5	17
3	2	13/2	13/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	18
3	2	7	7	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		6	54	F#3	3	22
3	2	7	7	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		3	57	A3	3	22
3	2	7	7	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		0	72	C5	5	19
3	2	15/2	15/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		1	55	G3	3	23
3	2	15/2	15/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	23
3	2	15/2	15/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	20
4	3	8	8	0.5	0	0	6/8	2	1	1/8		1/8	1		3	57	A3	3	32
4	3	8	8	0.5	0	0	6/8	2	1	1/8		1/8	1		0	60	C4	4	32
4	3	8	8	0.5	0	0	6/8	1	1	1/8		1/8	1		3	69	A4	4	24
4	3	17/2	17/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	33
4	3	17/2	17/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	33
4	3	17/2	17/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	25
4	3	9	9	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60	C4	4	34
4	3	9	9	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	34
4	3	9	9	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	26
4	3	19/2	19/2	0.0	3/8	3/8	6/8	1	1	0	grace16	1/16	1		1	67	G4	4	27
4	3	19/2	19/2	0.0	3/8	3/8	6/8	1	1	0	grace16	1/16	1		3	69	A4	4	28
4	3	19/2	19/2	1.5	3/8	3/8	6/8	2	1	3/8		1/4	3/2		7	61	C#4	4	35
4	3	19/2	19/2	1.5	3/8	3/8	6/8	2	1	3/8		1/4	3/2		4	64	E4	4	35
4	3	19/2	19/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		-2	70	Bb4	4	29
4	3	10	10	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	69	A4	4	30
4	3	21/2	21/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	31
5	4	11	11	1.0	0	0	6/8	2	1	1/4		1/4	1		2	62	D4	4	42
5	4	11	11	0.5	0	0	6/8	1	1	1/8		1/8	1		6	66	F#4	4	36
5	4	23/2	23/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	37
5	4	12	12	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62	D4	4	38
5	4	25/2	25/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	39
5	4	13	13	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		5	59	B3	3	43
5	4	13	13	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62	D4	4	43
5	4	13	13	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		1	67	G4	4	40
5	4	27/2	27/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		3	57	A3	3	44
5	4	27/2	27/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		0	60	C4	4	44
5	4	27/2	27/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	41
6	5	14	14	1.0	0	0	6/8	2	1	1/4		1/4	1		1	55	G3	3	51
6	5	14	14	1.0	0	0	6/8	2	1	1/4		1/4	1		5	59	B3	3	51
6	5	14	14	0.5	0	0	6/8	1	1	1/8		1/8	1		5	71	B4	4	45
6	5	29/2	29/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	46
6	5	15	15	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	E4	4	47
6	5	31/2	31/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	48
6	5	16	16	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		0	60	C4	4	52
6	5	16	16	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	52
6	5	16	16	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	69	A4	4	49
6	5	33/2	33/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	53
6	5	33/2	33/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	53
6	5	33/2	33/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	50
7	6	17	17	1.0	0	0	6/8	2	1	1/4		1/4	1		3	57	A3	3	60
7	6	17	17	1.0	0	0	6/8	2	1	1/4		1/4	1		0	60	C4	4	60
7	6	17	17	0.5	0	0	6/8	1	1	1/8		1/8	1		0	72	C5	5	54
7	6	35/2	35/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	55
7	6	18	18	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	E5	5	56
7	6	37/2	37/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	57
7	6	19	19	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		6	54	F#3	3	61
7	6	19	19	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		3	57	A3	3	61
7	6	19	19	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		0	72	C5	5	58
7	6	39/2	39/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		1	55	G3	3	62
7	6	39/2	39/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	62
7	6	39/2	39/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	59
8	7	20	20	0.5	0	0	6/8	2	1	1/8		1/8	1		3	57	A3	3	70
8	7	20	20	0.5	0	0	6/8	2	1	1/8		1/8	1		0	60	C4	4	70
8	7	20	20	0.5	0	0	6/8	1	1	1/8		1/8	1		3	69	A4	4	63
8	7	41/2	41/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	71
8	7	41/2	41/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	71
8	7	41/2	41/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	64
8	7	21	21	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60	C4	4	72
8	7	21	21	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	72
8	7	21	21	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	65
8	7	43/2	43/2	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		2	50	D3	3	73
8	7	43/2	43/2	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		5	59	B3	3	73
