mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0		0	0	4/4	2	1	1/4		1/4	1	1	0	36	C2	2	7
1	1	0	1.0		0	0	4/4	2	1	1/4		1/4	1	1	-3	39	Eb2	2	7
1	1	0	1.0		0	0	4/4	2	1	1/4		1/4	1	1	1	43	G2	2	7
1	1	0	1.0		0	0	4/4	2	1	1/4		1/4	1	1	0	48	C3	3	7
1	1	0	1.0		0	0	4/4	1	1	1/4		1/4	1	1	-3	51	Eb3	3	0
1	1	0	1.0		0	0	4/4	1	1	1/4		1/4	1	1	1	55	G3	3	0
1	1	0	1.0		0	0	4/4	1	1	1/4		1/4	1	1	0	60	C4	4	0
1	1	1	0.375		1/4	1/4	4/4	2	1	3/32		1/16	3/2	-1	0	36	C2	2	8
1	1	1	0.375		1/4	1/4	4/4	2	1	3/32		1/16	3/2	-1	-3	39	Eb2	2	8
1	1	1	0.375		1/4	1/4	4/4	2	1	3/32		1/16	3/2	-1	1	43	G2	2	8
1	1	1	0.375		1/4	1/4	4/4	2	1	3/32		1/16	3/2	-1	0	48	C3	3	8
1	1	1	0.375		1/4	1/4	4/4	1	1	3/32		1/16	3/2	-1	-3	51	Eb3	3	1
1	1	1	0.375		1/4	1/4	4/4	1	1	3/32		1/16	3/2	-1	1	55	G3	3	1
1	1	1	0.375		1/4	1/4	4/4	1	1	3/32		1/16	3/2	-1	0	60	C4	4	1
1	1	11/8	0.125		11/32	11/32	4/4	2	1	1/32		1/32	1		-3	51	Eb3	3	9
1	1	11/8	0.125		11/32	11/32	4/4	1	1	1/32		1/32	1		1	55	G3	3	2
1	1	11/8	0.125		11/32	11/32	4/4	1	1	1/32		1/32	1		0	60	C4	4	2
1	1	3/2	0.375		3/8	3/8	4/4	2	1	3/32		1/16	3/2		2	50	D3	3	10
1	1	3/2	0.375		3/8	3/8	4/4	1	1	3/32		1/16	3/2		1	55	G3	3	3
1	1	3/2	0.375		3/8	3/8	4/4	1	1	3/32		1/16	3/2		5	59	B3	3	3
1	1	3/2	0.375		3/8	3/8	4/4	1	1	3/32		1/16	3/2		2	62	D4	4	3
1	1	15/8	0.125		15/32	15/32	4/4	2	1	1/32		1/32	1		0	48	C3	3	11
1	1	15/8	0.125		15/32	15/32	4/4	1	1	1/32		1/32	1		1	55	G3	3	4
