mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.75		0	3/8	9/16	2	1	3/16		1/8	3/2		0	36	C2	2	3
1	0	0	0.75		0	3/8	9/16	2	1	3/16		1/8	3/2		1	43	G2	2	3
1	0	0	0.75		0	3/8	9/16	1	2	3/16		1/8	3/2		4	64	E4	4	2
1	0	0	0.5		0	3/8	9/16	1	1	1/8		1/8	1		0	72	C5	5	0
1	0	1/2	0.25		1/8	1/2	9/16	1	1	1/16		1/16	1		1	67	G4	4	1
2	1	3/4	0.75		0	0	9/16	2	1	3/16		1/8	3/2		0	36	C2	2	10
2	1	3/4	0.75		0	0	9/16	2	1	3/16		1/8	3/2		1	43	G2	2	10
2	1	3/4	0.75		0	0	9/16	1	2	3/16		1/8	3/2		4	64	E4	4	7
2	1	3/4	1.5		0	0	9/16	1	1	3/8		1/4	3/2		1	67	G4	4	4
2	1	3/2	0.75		3/16	3/16	9/16	2	1	3/16		1/8	3/2		2	38	D2	2	11
2	1	3/2	0.75		3/16	3/16	9/16	2	1	3/16		1/8	3/2		1	43	G2	2	11
2	1	3/2	0.75		3/16	3/16	9/16	1	2	3/16		1/8	3/2		-1	65	F4	4	8
2	1	9/4	0.75		3/8	3/8	9/16	2	1	3/16		1/8	3/2		5	35	B1	1	12
2	1	9/4	0.75		3/8	3/8	9/16	2	1	3/16		1/8	3/2		1	43	G2	2	12
2	1	9/4	0.75		3/8	3/8	9/16	1	2	3/16		1/8	3/2		2	62	D4	4	9
2	1	9/4	0.5		3/8	3/8	9/16	1	1	1/8		1/8	1		2	74	D5	5	5
2	1	11/4	0.25		1/2	1/2	9/16	1	1	1/16		1/16	1		1	67	G4	4	6
3	2	3	0.75		0	0	9/16	2	1	3/16		1/8	3/2		5	35	B1	1	18
3	2	3	0.75		0	0	9/16	2	1	3/16		1/8	3/2		1	43	G2	2	18
3	2	3	0.75		0	0	9/16	1	2	3/16		1/8	3/2		2	62	D4	4	15
3	2	3	1.5		0	0	9/16	1	1	3/8		1/4	3/2		1	67	G4	4	13
3	2	15/4	0.75		3/16	3/16	9/16	2	1	3/16		1/8	3/2		0	36	C2	2	19
3	2	15/4	0.75		3/16	3/16	9/16	2	1	3/16		1/8	3/2		1	43	G2	2	19
3	2	15/4	0.75		3/16	3/16	9/16	1	2	3/16		1/8	3/2		4	64	E4	4	16
3	2	9/2	0.75		3/8	3/8	9/16	2	1	3/16		1/8	3/2		2	38	D2	2	20
