mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5		0	0	6/8	2	1	1/8		1/8	1		-2	58	Bb3	3	11
1	1	0	0.5		0	0	6/8	2	1	1/8		1/8	1		2	62	D4	4	11
1	1	0	0.5		0	0	6/8	2	1	1/8		1/8	1		-1	65	F4	4	11
1	1	0	0.5		0	0	6/8	2	1	1/8		1/8	1		-4	68	Ab4	4	11
1	1	0	0.5		0	0	6/8	1	1	1/8		1/8	1		-4	80	Ab5	5	0
1	1	0	0.5		0	0	6/8	1	1	1/8		1/8	1		2	86	D6	6	0
1	1	0	0.5		0	0	6/8	1	1	1/8		1/8	1		-1	89	F6	6	0
1	1	0	0.5		0	0	6/8	1	1	1/8		1/8	1		-4	92	Ab6	6	0
1	1	1/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		-2	46	Bb2	2	12
1	1	1/2	0.25		1/8	1/8	6/8	1	1	1/16		1/16	1		-2	58	Bb3	3	1
1	1	3/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		2	50	D3	3	13
1	1	3/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		3	57	A3	3	2
1	1	1	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		-2	46	Bb2	2	14
1	1	1	0.25		1/4	1/4	6/8	1	1	1/16		1/16	1		-2	58	Bb3	3	3
1	1	5/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		2	50	D3	3	15
1	1	5/4	0.25		5/16	5/16	6/8	1	1	1/16		1/16	1		2	62	D4	4	4
1	1	3/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		2	50	D3	3	16
1	1	3/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		-1	65	F4	4	5
1	1	7/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		-1	53	F3	3	17
1	1	7/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		2	62	D4	4	6
1	1	2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		2	50	D3	3	18
1	1	2	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		-1	65	F4	4	7
1	1	9/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		-1	53	F3	3	19
1	1	9/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		-4	68	Ab4	4	8
1	1	5/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		2	50	D3	3	20
1	1	5/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		-1	65	F4	4	9
1	1	11/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		-1	53	F3	3	21
1	1	11/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		2	62	D4	4	10
2	2	3	0.25		0	0	6/8	2	1	1/16		1/16	1		-1	53	F3	3	34
2	2	3	0.25		0	0	6/8	1	1	1/16		1/16	1		-4	68	Ab4	4	22
2	2	13/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		-4	56	Ab3	3	35
2	2	13/4	0.25		1/16	1/16	6/8	1	1	1/16		1/16	1		-1	65	F4	4	23
2	2	7/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		-1	53	F3	3	36
2	2	7/2	0.25		1/8	1/8	6/8	1	1	1/16		1/16	1		-4	68	Ab4	4	24
2	2	15/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		-4	56	Ab3	3	37
2	2	15/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		-2	70	Bb4	4	25
2	2	4	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		-1	53	F3	3	38
