mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
85	84	671/2	671/2	1.0		3/4	3/4	2/2	1	2	1/4			1/4	1		1	79	G5	5	909
85	84	671/2	671/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		4	88	E6	6	905
85	84	336	336	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	906
86	85	673/2	673/2	2.0		0	0	2/2	2	1	1/2			1/2	1		5	59	B3	3	925
86	85	673/2	673/2	0.5		0	0	2/2	1	1	1/8			1/8	1		2	86	D6	6	913
86	85	337	337	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		5	71	B4	4	918
86	85	337	337	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	914
86	85	675/2	675/2	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		2	74	D5	5	919
86	85	675/2	675/2	0.5		1/4	1/4	2/2	1	1	1/8			1/8	1		5	83	B5	5	915
86	85	338	338	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		0	72	C5	5	920
86	85	338	338	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		3	81	A5	5	916
86	85	677/2	677/2	2.0		1/2	1/2	2/2	2	1	1/2			1/2	1		4	64	E4	4	926
86	85	677/2	677/2	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		5	71	B4	4	921
86	85	677/2	677/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	1	79	G5	5	917
86	85	339	339	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		9	75	D#5	5	922
86	85	679/2	679/2	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		4	76	E5	5	923
86	85	340	340	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		5	71	B4	4	924
87	86	681/2	681/2	2.0		0	0	2/2	2	1	1/2			1/2	1		7	61	C#4	4	938
87	86	681/2	681/2	0.5		0	0	2/2	1	2	1/8			1/8	1		-2	70	Bb4	4	930
87	86	681/2	681/2	2.0		0	0	2/2	1	1	1/2			1/2	1	-1	1	79	G5	5	927
87	86	341	341	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		9	75	D#5	5	931
87	86	683/2	683/2	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		4	76	E5	5	932
87	86	342	342	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		-2	70	Bb4	4	933
87	86	685/2	685/2	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		2	62	D4	4	939
87	86	685/2	685/2	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		3	69	A4	4	934
87	86	685/2	685/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		6	78	F#5	5	928
87	86	343	343	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		7	73	C#5	5	935
87	86	687/2	687/2	1.0		3/4	3/4	2/2	2	1	1/4			1/4	1		-3	63	Eb4	4	940
87	86	687/2	687/2	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		1	67	G4	4	936
87	86	687/2	687/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	929
87	86	344	344	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		0	72	C5	5	937
88	87	689/2	689/2	2.0		0	0	2/2	2	1	1/2			1/2	1		4	64	E4	4	953
88	87	689/2	689/2	0.5		0	0	2/2	1	1	1/8			1/8	1		1	79	G5	5	941
88	87	345	345	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		4	76	E5	5	946
88	87	345	345	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		0	84	C6	6	942
88	87	691/2	691/2	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		1	79	G5	5	947
88	87	691/2	691/2	0.5		1/4	1/4	2/2	1	1	1/8			1/8	1		4	88	E6	6	943
88	87	346	346	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		-1	77	F5	5	948
88	87	346	346	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	944
88	87	693/2	693/2	2.0		1/2	1/2	2/2	2	1	1/2			1/2	1		3	69	A4	4	954
88	87	693/2	693/2	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		4	76	E5	5	949
88	87	693/2	693/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	0	84	C6	6	945
88	87	347	347	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		8	80	G#5	5	950
88	87	695/2	695/2	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		3	81	A5	5	951
88	87	348	348	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		4	76	E5	5	952
89	88	697/2	697/2	2.0		0	0	2/2	2	1	1/2			1/2	1		6	66	F#4	4	966
89	88	697/2	697/2	0.5		0	0	2/2	1	2	1/8			1/8	1		-3	75	Eb5	5	958
89	88	697/2	697/2	2.0		0	0	2/2	1	1	1/2			1/2	1	-1	0	84	C6	6	955
89	88	349	349	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		8	80	G#5	5	959
89	88	699/2	699/2	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		3	81	A5	5	960
89	88	350	350	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		-3	75	Eb5	5	961
89	88	701/2	701/2	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		1	67	G4	4	967
89	88	701/2	701/2	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		2	74	D5	5	962
89	88	701/2	701/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		5	83	B5	5	956
89	88	351	351	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		1	79	G5	5	963
89	88	703/2	703/2	1.0		3/4	3/4	2/2	2	1	1/4			1/4	1		-4	68	Ab4	4	968
89	88	703/2	703/2	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		0	72	C5	5	964
89	88	703/2	703/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		0	84	C6	6	957
89	88	352	352	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		-1	77	F5	5	965
90	89	705/2	705/2	2.0		0	0	2/2	2	1	1/2			1/2	1		3	69	A4	4	981
90	89	705/2	705/2	0.5		0	0	2/2	1	1	1/8			1/8	1		0	72	C5	5	969
90	89	353	353	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		3	69	A4	4	974
90	89	353	353	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	970
90	89	707/2	707/2	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		0	72	C5	5	975
90	89	707/2	707/2	0.5		1/4	1/4	2/2	1	1	1/8			1/8	1		3	81	A5	5	971
90	89	354	354	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		-2	70	Bb4	4	976
90	89	354	354	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	972
90	89	709/2	709/2	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		-4	68	Ab4	4	977
90	89	709/2	709/2	2.0		1/2	1/2	2/2	2	1	1/2			1/2	1		-5	73	Db5	5	982
90	89	709/2	709/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	-1	77	F5	5	973
90	89	355	355	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		-1	65	F4	4	978
90	89	711/2	711/2	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		-4	68	Ab4	4	979
90	89	356	356	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		1	67	G4	4	980
91	90	713/2	713/2	0.5		0	0	2/2	1	2	1/8			1/8	1		-4	68	Ab4	4	985
91	90	713/2	713/2	2.0		0	0	2/2	2	1	1/2			1/2	1		5	71	B4	4	993
91	90	713/2	713/2	2.0		0	0	2/2	1	1	1/2			1/2	1	-1	-1	77	F5	5	983
91	90	357	357	0.5		1/8	1/8	2/2	1	2	1/8			1/8	1		7	73	C#5	5	986
91	90	715/2	715/2	0.5		1/4	1/4	2/2	1	2	1/8			1/8	1		2	74	D5	5	987
91	90	358	358	0.5		3/8	3/8	2/2	1	2	1/8			1/8	1		-4	68	Ab4	4	988
91	90	717/2	717/2	2.0		1/2	1/2	2/2	2	1	1/2			1/2	1	1	0	60	C4	4	994
91	90	717/2	717/2	0.5		1/2	1/2	2/2	1	2	1/8			1/8	1		1	67	G4	4	989
91	90	717/2	717/2	2.0		1/2	1/2	2/2	2	1	1/2			1/2	1	1	0	72	C5	5	994
91	90	717/2	717/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	4	76	E5	5	984
91	90	359	359	0.5		5/8	5/8	2/2	1	2	1/8			1/8	1		5	71	B4	4	990
91	90	719/2	719/2	0.5		3/4	3/4	2/2	1	2	1/8			1/8	1		0	72	C5	5	991
91	90	360	360	0.5		7/8	7/8	2/2	1	2	1/8			1/8	1		1	67	G4	4	992
92	91	721/2	721/2	1.0		0	0	2/2	2	1	1/4			1/4	1	-1	0	60	C4	4	1001
92	91	721/2	721/2	1.0		0	0	2/2	1	2	1/4			1/4	1		0	72	C5	5	1000
92	91	721/2	721/2	1.0		0	0	2/2	2	1	1/4			1/4	1	-1	0	72	C5	5	1001
92	91	721/2	721/2	1.0		0	0	2/2	1	1	1/4			1/4	1	-1	4	76	E5	5	995
92	91	723/2	723/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		0	36	C2	2	1002
92	91	723/2	723/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		0	48	C3	3	1002
92	91	723/2	723/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		4	76	E5	5	996
92	91	723/2	723/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	996
92	91	723/2	723/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		0	84	C6	6	996
92	91	723/2	723/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		4	88	E6	6	996
92	91	725/2	725/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		5	83	B5	5	997
92	91	725/2	725/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		2	86	D6	6	997
92	91	727/2	727/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		0	84	C6	6	998
92	91	727/2	727/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		4	88	E6	6	998
92	91	364	364	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	999
92	91	364	364	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-1	89	F6	6	999
93	92	729/2	729/2	1.0		0	0	2/2	1	1	1/4			1/4	1		4	88	E6	6	1003
93	92	729/2	729/2	1.0		0	0	2/2	1	1	1/4			1/4	1		1	91	G6	6	1003
93	92	731/2	731/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		0	60	C4	4	1005
93	92	731/2	731/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		4	64	E4	4	1005
93	92	731/2	731/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		0	84	C6	6	1004
93	92	731/2	731/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		4	88	E6	6	1004
93	92	733/2	733/2	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		5	59	B3	3	1006
93	92	733/2	733/2	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		2	62	D4	4	1006
93	92	735/2	735/2	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		0	60	C4	4	1007
93	92	735/2	735/2	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		4	64	E4	4	1007
93	92	368	368	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		2	62	D4	4	1008
93	92	368	368	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		-1	65	F4	4	1008
94	93	737/2	737/2	1.0		0	0	2/2	2	1	1/4			1/4	1		4	64	E4	4	1013
94	93	737/2	737/2	1.0		0	0	2/2	2	1	1/4			1/4	1		1	67	G4	4	1013
94	93	739/2	739/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		0	36	C2	2	1014
94	93	739/2	739/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		0	48	C3	3	1014
94	93	739/2	739/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		4	76	E5	5	1009
94	93	739/2	739/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	1009
94	93	739/2	739/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		0	84	C6	6	1009
94	93	739/2	739/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		4	88	E6	6	1009
94	93	741/2	741/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		5	83	B5	5	1010
94	93	741/2	741/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		2	86	D6	6	1010
94	93	743/2	743/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		0	84	C6	6	1011
94	93	743/2	743/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		4	88	E6	6	1011
94	93	372	372	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	1012
94	93	372	372	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		-1	89	F6	6	1012
95	94	745/2	745/2	1.0		0	0	2/2	1	1	1/4			1/4	1		4	88	E6	6	1015
95	94	745/2	745/2	1.0		0	0	2/2	1	1	1/4			1/4	1		1	91	G6	6	1015
95	94	747/2	747/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		7	37	C#2	2	1018
95	94	747/2	747/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		7	49	C#3	3	1018
95	94	747/2	747/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	1016
95	94	747/2	747/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		3	81	A5	5	1016
95	94	747/2	747/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		4	88	E6	6	1016
95	94	747/2	747/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	91	G6	6	1016
95	94	751/2	751/2	1.0		3/4	3/4	2/2	2	1	1/4			1/4	1		3	33	A1	1	1019
95	94	751/2	751/2	1.0		3/4	3/4	2/2	2	1	1/4			1/4	1		3	45	A2	2	1019
95	94	751/2	751/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	1017
95	94	751/2	751/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		7	85	C#6	6	1017
95	94	751/2	751/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		4	88	E6	6	1017
95	94	751/2	751/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		1	91	G6	6	1017
96	95	755/2	755/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		2	38	D2	2	1022
96	95	755/2	755/2	1.0		1/4	1/4	2/2	2	1	1/4			1/4	1		2	50	D3	3	1022
96	95	755/2	755/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	1020
96	95	755/2	755/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		5	83	B5	5	1020
96	95	755/2	755/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		2	86	D6	6	1020
96	95	755/2	755/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	91	G6	6	1020
96	95	759/2	759/2	1.0		3/4	3/4	2/2	2	1	1/4			1/4	1		4	40	E2	2	1023
96	95	759/2	759/2	1.0		3/4	3/4	2/2	2	1	1/4			1/4	1		4	52	E3	3	1023
96	95	759/2	759/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	1021
96	95	759/2	759/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		3	81	A5	5	1021
96	95	759/2	759/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		7	85	C#6	6	1021
96	95	759/2	759/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		1	91	G6	6	1021
97	96	761/2	761/2	0.5		0	0	2/2	2	1	1/8			1/8	1		2	38	D2	2	1026
97	96	761/2	761/2	2.0		0	0	2/2	1	1	1/2			1/2	1		1	79	G5	5	1024
97	96	761/2	761/2	2.0		0	0	2/2	1	1	1/2			1/2	1		5	83	B5	5	1024
97	96	761/2	761/2	2.0		0	0	2/2	1	1	1/2			1/2	1		2	86	D6	6	1024
97	96	761/2	761/2	2.0		0	0	2/2	1	1	1/2			1/2	1		1	91	G6	6	1024
97	96	381	381	0.5		1/8	1/8	2/2	2	1	1/8			1/8	1		6	42	F#2	2	1027
97	96	763/2	763/2	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		1	43	G2	2	1028
97	96	382	382	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		5	47	B2	2	1029
97	96	765/2	765/2	0.5		1/2	1/2	2/2	2	1	1/8			1/8	1		2	50	D3	3	1030
97	96	765/2	765/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	1	79	G5	5	1025
97	96	765/2	765/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	5	83	B5	5	1025
97	96	765/2	765/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1	1	2	86	D6	6	1025
97	96	383	383	0.5		5/8	5/8	2/2	2	1	1/8			1/8	1		6	54	F#3	3	1031
97	96	767/2	767/2	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		1	55	G3	3	1032
97	96	384	384	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		5	59	B3	3	1033
98	97	769/2	769/2	0.5		0	0	2/2	2	1	1/8			1/8	1		2	62	D4	4	1040
98	97	769/2	769/2	1.0		0	0	2/2	1	1	1/4			1/4	1	-1	1	79	G5	5	1034
98	97	769/2	769/2	1.0		0	0	2/2	1	1	1/4			1/4	1	-1	5	83	B5	5	1034
98	97	769/2	769/2	1.0		0	0	2/2	1	1	1/4			1/4	1	-1	2	86	D6	6	1034
98	97	385	385	0.5		1/8	1/8	2/2	2	1	1/8			1/8	1		6	66	F#4	4	1041
98	97	771/2	771/2	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		1	67	G4	4	1042
98	97	771/2	771/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		2	74	D5	5	1035
98	97	771/2	771/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		1	79	G5	5	1035
98	97	771/2	771/2	1.0		1/4	1/4	2/2	1	1	1/4			1/4	1		5	83	B5	5	1035
98	97	386	386	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		5	71	B4	4	1043
98	97	773/2	773/2	0.5		1/2	1/2	2/2	1	1	1/8			1/8	1		2	74	D5	5	1036
98	97	387	387	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		6	78	F#5	5	1037
98	97	775/2	775/2	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		1	67	G4	4	1044
98	97	775/2	775/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		1	79	G5	5	1038
98	97	388	388	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		5	71	B4	4	1045
98	97	388	388	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		5	83	B5	5	1039
99	98	777/2	777/2	0.5		0	0	2/2	2	1	1/8			1/8	1		7	73	C#5	5	1054
99	98	777/2	777/2	0.5		0	0	2/2	1	1	1/8			1/8	1		7	85	C#6	6	1046
99	98	389	389	0.5		1/8	1/8	2/2	2	1	1/8			1/8	1		2	74	D5	5	1055
99	98	389	389	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	1047
99	98	779/2	779/2	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		4	76	E5	5	1056
99	98	779/2	779/2	0.5		1/4	1/4	2/2	1	1	1/8			1/8	1		4	88	E6	6	1048
99	98	390	390	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		2	74	D5	5	1057
99	98	390	390	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		2	86	D6	6	1049
99	98	781/2	781/2	0.5		1/2	1/2	2/2	1	1	1/8			1/8	1		6	78	F#5	5	1050
99	98	781/2	781/2	0.5		1/2	1/2	2/2	2	1	1/8			1/8	1		6	78	F#5	5	1058
99	98	391	391	0.5		5/8	5/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	1051
99	98	391	391	0.5		5/8	5/8	2/2	2	1	1/8			1/8	1		1	79	G5	5	1059
99	98	783/2	783/2	0.5		3/4	3/4	2/2	1	1	1/8			1/8	1		3	81	A5	5	1052
99	98	783/2	783/2	0.5		3/4	3/4	2/2	2	1	1/8			1/8	1		3	81	A5	5	1060
99	98	392	392	0.5		7/8	7/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	1053
99	98	392	392	0.5		7/8	7/8	2/2	2	1	1/8			1/8	1		1	79	G5	5	1061
100	99	785/2	785/2	0.5		0	0	2/2	1	1	1/8			1/8	1		10	82	A#5	5	1062
100	99	785/2	785/2	0.5		0	0	2/2	2	1	1/8			1/8	1		10	82	A#5	5	1068
100	99	393	393	0.5		1/8	1/8	2/2	1	1	1/8			1/8	1		5	83	B5	5	1063
100	99	393	393	0.5		1/8	1/8	2/2	2	1	1/8			1/8	1		5	83	B5	5	1069
100	99	787/2	787/2	0.5		1/4	1/4	2/2	1	1	1/8			1/8	1		0	84	C6	6	1064
100	99	787/2	787/2	0.5		1/4	1/4	2/2	2	1	1/8			1/8	1		0	84	C6	6	1070
100	99	394	394	0.5		3/8	3/8	2/2	1	1	1/8			1/8	1		5	83	B5	5	1065
100	99	394	394	0.5		3/8	3/8	2/2	2	1	1/8			1/8	1		5	83	B5	5	1071
100	99	789/2	789/2	1.0		1/2	1/2	2/2	1	1	1/4			1/4	1		2	86	D6	6	1066
100	99	789/2	789/2	1.0		1/2	1/2	2/2	2	1	1/4			1/4	1		2	86	D6	6	1072
100	99	791/2	791/2	0.3333333333333333		3/4	3/4	2/2	2	1	1/12			1/8	2/3		2	62	D4	4	1073
100	99	791/2	791/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		2	74	D5	5	1067
100	99	791/2	791/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		3	81	A5	5	1067
100	99	791/2	791/2	1.0		3/4	3/4	2/2	1	1	1/4			1/4	1		0	84	C6	6	1067
100	99	2375/6	2375/6	0.3333333333333333		5/6	5/6	2/2	2	1	1/12			1/8	2/3		4	64	E4	4	1074
100	99	2377/6	2377/6	0.3333333333333333		11/12	11/12	2/2	2	1	1/12			1/8	2/3		6	66	F#4	4	1075
101	100	793/2	793/2	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		1	55	G3	3	1077
101	100	793/2	793/2	4.0		0	0	2/2	1	1	1			1	1		2	74	D5	5	1076
101	100	793/2	793/2	4.0		0	0	2/2	1	1	1			1	1		1	79	G5	5	1076
101	100	793/2	793/2	4.0		0	0	2/2	1	1	1			1	1		5	83	B5	5	1076
101	100	2383/6	2383/6	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	1078
101	100	2387/6	2387/6	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1079
101	100	797/2	797/2	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		6	66	F#4	4	1080
101	100	2395/6	2395/6	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	1081
101	100	2399/6	2399/6	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1082
102	101	801/2	801/2	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		-3	63	Eb4	4	1087
102	101	801/2	801/2	2.0		0	0	2/2	1	2	1/2			1/2	1		1	79	G5	5	1085
102	101	801/2	801/2	2.0		0	0	2/2	1	1	1/2			1/2	1		0	84	C6	6	1083
102	101	2407/6	2407/6	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		0	72	C5	5	1088
102	101	2411/6	2411/6	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1089
102	101	805/2	805/2	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		0	60	C4	4	1090
102	101	805/2	805/2	2.0		1/2	1/2	2/2	1	2	1/2			1/2	1		1	79	G5	5	1086
102	101	805/2	805/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1		0	84	C6	6	1084
102	101	805/2	805/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1		-3	87	Eb6	6	1084
102	101	2419/6	2419/6	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		0	72	C5	5	1091
102	101	2423/6	2423/6	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1092
103	102	809/2	809/2	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		5	59	B3	3	1096
103	102	809/2	809/2	4.0		0	0	2/2	1	1	1			1	1		1	79	G5	5	1093
103	102	809/2	809/2	2.0		0	0	2/2	1	2	1/2			1/2	1		2	86	D6	6	1094
103	102	809/2	809/2	4.0		0	0	2/2	1	1	1			1	1		1	91	G6	6	1093
103	102	2431/6	2431/6	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	1097
103	102	2435/6	2435/6	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1098
103	102	813/2	813/2	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		1	55	G3	3	1099
103	102	813/2	813/2	2.0		1/2	1/2	2/2	1	2	1/2			1/2	1		5	83	B5	5	1095
103	102	2443/6	2443/6	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		5	71	B4	4	1100
103	102	2447/6	2447/6	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1101
104	103	817/2	817/2	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		0	60	C4	4	1106
104	103	817/2	817/2	2.0		0	0	2/2	1	2	1/2			1/2	1		1	79	G5	5	1104
104	103	817/2	817/2	2.0		0	0	2/2	1	1	1/2			1/2	1		0	84	C6	6	1102
104	103	817/2	817/2	2.0		0	0	2/2	1	1	1/2			1/2	1		-3	87	Eb6	6	1102
104	103	2455/6	2455/6	0.6666666666666666		1/6	1/6	2/2	2	1	1/6			1/4	2/3		0	72	C5	5	1107
104	103	2459/6	2459/6	0.6666666666666666		1/3	1/3	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1108
104	103	821/2	821/2	0.6666666666666666		1/2	1/2	2/2	2	1	1/6			1/4	2/3		-3	63	Eb4	4	1109
104	103	821/2	821/2	2.0		1/2	1/2	2/2	1	2	1/2			1/2	1		1	79	G5	5	1105
104	103	821/2	821/2	2.0		1/2	1/2	2/2	1	1	1/2			1/2	1		0	84	C6	6	1103
104	103	2467/6	2467/6	0.6666666666666666		2/3	2/3	2/2	2	1	1/6			1/4	2/3		0	72	C5	5	1110
104	103	2471/6	2471/6	0.6666666666666666		5/6	5/6	2/2	2	1	1/6			1/4	2/3		1	67	G4	4	1111
105	104	825/2	825/2	0.6666666666666666		0	0	2/2	2	1	1/6			1/4	2/3		2	62	D4	4	1115
105	104	825/2	825/2	4.0		0	0	2/2	1	2	1			1	1		1	79	G5	5	1114
105	104	825/2	825/2	2.0		0	0	2/2	1	1	1/2			1/2	1		-2	82	Bb5	5	1112
