mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	3	6	6	1.5	0	0	6/8	1	1	3/8			1/4	3/2		6	66	F#4	4	14
3	3	6	6	1.5	0	0	6/8	1	1	3/8			1/4	3/2		3	69	A4	4	14
3	3	15/2	15/2	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		2	38	D2	2	18
3	3	15/2	15/2	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		2	50	D3	3	18
3	3	15/2	15/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		5	59	B3	3	15
3	3	15/2	15/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		6	66	F#4	4	15
3	3	15/2	15/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		5	71	B4	4	15
3	3	17/2	17/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	35	B1	1	19
3	3	17/2	17/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	47	B2	2	19
3	3	17/2	17/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		2	62	D4	4	16
3	3	17/2	17/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	16
3	3	17/2	17/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		2	74	D5	5	16
4	4	9	9	1.0	0	0	6/8	2	1	1/4			1/4	1		5	35	B1	1	25
4	4	9	9	1.0	0	0	6/8	2	1	1/4			1/4	1		5	47	B2	2	25
4	4	9	9	1.0	0	0	6/8	1	1	1/4			1/4	1		2	62	D4	4	20
4	4	9	9	1.0	0	0	6/8	1	1	1/4			1/4	1		6	66	F#4	4	20
4	4	9	9	1.0	0	0	6/8	1	1	1/4			1/4	1		2	74	D5	5	20
4	4	10	10	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	33	A1	1	26
4	4	10	10	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	45	A2	2	26
4	4	10	10	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	61	C#4	4	21
4	4	10	10	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		6	66	F#4	4	21
4	4	10	10	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	73	C#5	5	21
4	4	21/2	21/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	33	A1	1	27
4	4	21/2	21/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	45	A2	2	27
4	4	21/2	21/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		7	61	C#4	4	22
4	4	21/2	21/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	22
4	4	21/2	21/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		7	73	C#5	5	22
4	4	11	11	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		8	32	G#1	1	28
4	4	11	11	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		8	44	G#2	2	28
4	4	11	11	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		11	65	E#4	4	23
4	4	11	11	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		5	71	B4	4	23
4	4	11	11	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		7	73	C#5	5	23
4	4	11	11	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		11	77	E#5	5	23
4	4	23/2	23/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		6	30	F#1	1	29
4	4	23/2	23/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		6	42	F#2	2	29
4	4	23/2	23/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	24
4	4	23/2	23/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	24
4	4	23/2	23/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		7	73	C#5	5	24
4	4	23/2	23/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	78	F#5	5	24
5	5	12	12	1.5	0	0	6/8	2	1	3/8			1/4	3/2		11	29	E#1	1	32
5	5	12	12	1.5	0	0	6/8	2	1	3/8			1/4	3/2		11	41	E#2	2	32
5	5	12	12	1.5	0	0	6/8	1	1	3/8			1/4	3/2		8	68	G#4	4	30
5	5	12	12	1.5	0	0	6/8	1	1	3/8			1/4	3/2		7	73	C#5	5	30
5	5	12	12	1.5	0	0	6/8	1	1	3/8			1/4	3/2		8	80	G#5	5	30
5	5	27/2	27/2	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		11	53	E#3	3	33
5	5	27/2	27/2	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		8	56	G#3	3	33
5	5	27/2	27/2	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		5	59	B3	3	33
5	5	27/2	27/2	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		2	62	D4	4	33
5	5	27/2	27/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2		8	68	G#4	4	31
5	5	27/2	27/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2		5	71	B4	4	31
5	5	27/2	27/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2		2	74	D5	5	31
6	6	15	15	1.5	0	0	6/8	2	1	3/8			1/4	3/2		11	29	E#1	1	40
6	6	15	15	1.5	0	0	6/8	2	1	3/8			1/4	3/2		11	41	E#2	2	40
6	6	15	15	1.5	0	0	6/8	1	1	3/8			1/4	3/2		8	68	G#4	4	34
6	6	15	15	1.5	0	0	6/8	1	1	3/8			1/4	3/2		5	71	B4	4	34
6	6	15	15	1.5	0	0	6/8	1	1	3/8			1/4	3/2		2	74	D5	5	34
6	6	16	16	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		2	62	D4	4	37
6	6	33/2	33/2	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		6	30	F#1	1	41
6	6	33/2	33/2	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		6	42	F#2	2	41
6	6	33/2	33/2	1.0	3/8	3/8	6/8	1	2	1/4			1/4	1		7	61	C#4	4	38
6	6	33/2	33/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		3	69	A4	4	35
6	6	33/2	33/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		7	73	C#5	5	35
6	6	35/2	35/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		8	32	G#1	1	42
6	6	35/2	35/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		8	44	G#2	2	42
6	6	35/2	35/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		5	59	B3	3	39
6	6	35/2	35/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		2	62	D4	4	39
6	6	35/2	35/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		11	65	E#4	4	36
6	6	35/2	35/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	36
7	7	18	18	1.5	0	0	6/8	2	1	3/8			1/4	3/2		8	32	G#1	1	47
7	7	18	18	1.5	0	0	6/8	2	1	3/8			1/4	3/2		8	44	G#2	2	47
7	7	18	18	1.5	0	0	6/8	1	1	3/8			1/4	3/2		5	59	B3	3	43
7	7	18	18	1.5	0	0	6/8	1	1	3/8			1/4	3/2		2	62	D4	4	43
7	7	18	18	1.5	0	0	6/8	1	1	3/8			1/4	3/2		11	65	E#4	4	43
7	7	18	18	1.5	0	0	6/8	1	1	3/8			1/4	3/2		5	71	B4	4	43
7	7	39/2	39/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		8	32	G#1	1	48
7	7	39/2	39/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		8	44	G#2	2	48
7	7	39/2	39/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		5	59	B3	3	44
7	7	39/2	39/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		2	62	D4	4	44
7	7	39/2	39/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		11	65	E#4	4	44
7	7	39/2	39/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	44
7	7	20	20	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		3	33	A1	1	49
7	7	20	20	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		3	45	A2	2	49
7	7	20	20	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		3	57	A3	3	45
7	7	20	20	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		7	61	C#4	4	45
7	7	20	20	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	66	F#4	4	45
7	7	20	20	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		3	69	A4	4	45
7	7	41/2	41/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	35	B1	1	50
7	7	41/2	41/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	47	B2	2	50
7	7	41/2	41/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	56	G#3	3	46
7	7	41/2	41/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		2	62	D4	4	46
7	7	41/2	41/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	46
7	7	41/2	41/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	68	G#4	4	46
8	8	21	21	1.0	0	0	6/8	2	1	1/4			1/4	1		12	36	B#1	1	56
8	8	21	21	1.0	0	0	6/8	2	1	1/4			1/4	1		12	48	B#2	2	56
8	8	21	21	1.0	0	0	6/8	1	1	1/4			1/4	1		8	56	G#3	3	51
8	8	21	21	1.0	0	0	6/8	1	1	1/4			1/4	1		9	63	D#4	4	51
8	8	21	21	1.0	0	0	6/8	1	1	1/4			1/4	1		6	66	F#4	4	51
8	8	21	21	1.0	0	0	6/8	1	1	1/4			1/4	1		8	68	G#4	4	51
8	8	22	22	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		12	36	B#1	1	57
8	8	22	22	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		12	48	B#2	2	57
8	8	22	22	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		8	56	G#3	3	52
8	8	22	22	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		9	63	D#4	4	52
8	8	22	22	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		6	66	F#4	4	52
8	8	22	22	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		8	68	G#4	4	52
8	8	45/2	45/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		12	36	B#1	1	58
8	8	45/2	45/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		12	48	B#2	2	58
8	8	45/2	45/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	56	G#3	3	53
8	8	45/2	45/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		9	63	D#4	4	53
8	8	45/2	45/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	53
8	8	45/2	45/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	68	G#4	4	53
8	8	23	23	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		12	36	B#1	1	59
8	8	23	23	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		12	48	B#2	2	59
8	8	23	23	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		3	57	A3	3	54
8	8	23	23	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		9	63	D#4	4	54
8	8	23	23	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	66	F#4	4	54
8	8	23	23	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		3	69	A4	4	54
8	8	47/2	47/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		12	36	B#1	1	60
8	8	47/2	47/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		12	48	B#2	2	60
8	8	47/2	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	54	F#3	3	55
8	8	47/2	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		3	57	A3	3	55
8	8	47/2	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		9	63	D#4	4	55
8	8	47/2	47/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	55
9	9	24	24	1.5	0	0	6/8	2	1	3/8			1/4	3/2		7	37	C#2	2	68
9	9	24	24	1.5	0	0	6/8	2	1	3/8			1/4	3/2		7	49	C#3	3	68
9	9	24	24	1.5	0	0	6/8	1	2	3/8			1/4	3/2		6	54	F#3	3	67
9	9	24	24	1.5	0	0	6/8	1	2	3/8			1/4	3/2		3	57	A3	3	67
9	9	24	24	0.5	0	0	6/8	1	1	1/8			1/8	1		9	63	D#4	4	61
9	9	24	24	1.5	0	0	6/8	1	2	3/8			1/4	3/2		6	66	F#4	4	67
9	9	49/2	49/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		12	60	B#3	3	62
9	9	25	25	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	61	C#4	4	63
9	9	51/2	51/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		7	37	C#2	2	69
9	9	51/2	51/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		7	49	C#3	3	69
9	9	51/2	51/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		11	53	E#3	3	64
9	9	51/2	51/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	56	G#3	3	64
9	9	51/2	51/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		7	61	C#4	4	64
9	9	51/2	51/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		11	65	E#4	4	64
9	9	26	26	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		7	49	C#3	3	70
9	9	26	26	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		11	53	E#3	3	70
9	9	26	26	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		8	56	G#3	3	70
9	9	26	26	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		8	68	G#4	4	65
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		7	49	C#3	3	71
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		8	56	G#3	3	71
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	71
9	9	53/2	53/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	66
10	10	27	27	1.0	0	0	6/8	2	1	1/4			1/4	1		7	49	C#3	3	82
10	10	27	27	1.0	0	0	6/8	2	1	1/4			1/4	1		5	59	B3	3	82
10	10	27	27	1.0	0	0	6/8	1	1	1/4			1/4	1		2	62	D4	4	72
10	10	27	27	0.5	0	0	6/8	1	2	1/8			1/8	1		11	65	E#4	4	77
10	10	27	27	1.0	0	0	6/8	1	1	1/4			1/4	1		5	71	B4	4	72
10	10	55/2	55/2	0.5	1/8	1/8	6/8	1	2	1/8			1/8	1		8	68	G#4	4	78
10	10	28	28	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		7	49	C#3	3	83
10	10	28	28	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	57	A3	3	83
10	10	28	28	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	61	C#4	4	73
10	10	28	28	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		6	66	F#4	4	79
10	10	28	28	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		3	69	A4	4	73
10	10	57/2	57/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		7	49	C#3	3	84
10	10	57/2	57/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	84
10	10	57/2	57/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		7	61	C#4	4	74
10	10	57/2	57/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	74
10	10	57/2	57/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	74
10	10	29	29	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		7	49	C#3	3	85
10	10	29	29	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		8	56	G#3	3	85
10	10	29	29	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		5	59	B3	3	75
10	10	29	29	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		2	62	D4	4	75
10	10	29	29	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		11	65	E#4	4	75
10	10	29	29	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		8	68	G#4	4	75
10	10	59/2	59/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		7	49	C#3	3	86
10	10	59/2	59/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		6	54	F#3	3	86
10	10	59/2	59/2	0.25	5/8	5/8	6/8	1	2	1/16			1/16	1		3	57	A3	3	80
10	10	59/2	59/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		9	63	D#4	4	76
10	10	59/2	59/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	76
10	10	119/4	119/4	0.25	11/16	11/16	6/8	1	2	1/16			1/16	1		12	60	B#3	3	81
11	11	30	30	1.0	0	0	6/8	2	1	1/4			1/4	1		7	49	C#3	3	94
11	11	30	30	1.0	0	0	6/8	2	1	1/4			1/4	1		6	54	F#3	3	94
11	11	30	30	1.0	0	0	6/8	1	1	1/4			1/4	1		3	57	A3	3	87
11	11	30	30	1.0	0	0	6/8	1	1	1/4			1/4	1		12	60	B#3	3	87
11	11	30	30	1.0	0	0	6/8	1	1	1/4			1/4	1		9	63	D#4	4	87
11	11	30	30	1.0	0	0	6/8	1	1	1/4			1/4	1		6	66	F#4	4	87
11	11	31	31	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		7	49	C#3	3	95
11	11	31	31	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		11	53	E#3	3	95
11	11	31	31	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		8	56	G#3	3	88
11	11	31	31	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	61	C#4	4	88
11	11	31	31	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		11	65	E#4	4	88
11	11	63/2	63/2	1.0	3/8	3/8	6/8	2	2	1/4			1/4	1		7	49	C#3	3	100
11	11	63/2	63/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		11	53	E#3	3	96
11	11	63/2	63/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		11	65	E#4	4	89
11	11	32	32	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		8	56	G#3	3	97
11	11	32	32	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		8	68	G#4	4	90
11	11	65/2	65/2	0.5	5/8	5/8	6/8	2	2	1/8			1/8	1		7	49	C#3	3	101
11	11	65/2	65/2	0.5	5/8	5/8	6/8	2	2	1/8			1/8	1		8	56	G#3	3	101
11	11	65/2	65/2	0.25	5/8	5/8	6/8	2	1	1/16			1/16	1		5	59	B3	3	98
11	11	65/2	65/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1	1	11	65	E#4	4	93
11	11	65/2	65/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1	1	8	68	G#4	4	93
11	11	65/2	65/2	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		5	71	B4	4	91
11	11	131/4	131/4	0.25	11/16	11/16	6/8	2	1	1/16			1/16	1		2	62	D4	4	99
11	11	131/4	131/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	92
12	12	33	33	1.0	0	0	6/8	2	2	1/4			1/4	1		7	49	C#3	3	118
12	12	33	33	1.0	0	0	6/8	2	1	1/4			1/4	1		5	59	B3	3	113
12	12	33	33	1.0	0	0	6/8	2	1	1/4			1/4	1		2	62	D4	4	113
12	12	33	33	0.5	0	0	6/8	1	2	1/8			1/8	1	-1	11	65	E#4	4	107
12	12	33	33	0.5	0	0	6/8	1	2	1/8			1/8	1	-1	8	68	G#4	4	107
12	12	33	33	1.0	0	0	6/8	1	1	1/4			1/4	1		5	71	B4	4	102
12	12	33	33	1.0	0	0	6/8	1	1	1/4			1/4	1		2	74	D5	5	102
12	12	67/2	67/2	0.5	1/8	1/8	6/8	1	2	1/8			1/8	1		11	65	E#4	4	108
12	12	67/2	67/2	0.5	1/8	1/8	6/8	1	2	1/8			1/8	1		8	68	G#4	4	108
12	12	34	34	0.5	1/4	1/4	6/8	2	2	1/8			1/8	1		7	49	C#3	3	119
12	12	34	34	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	57	A3	3	114
12	12	34	34	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		7	61	C#4	4	114
12	12	34	34	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		6	66	F#4	4	109
12	12	34	34	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		3	69	A4	4	103
12	12	34	34	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	73	C#5	5	103
12	12	69/2	69/2	0.5	3/8	3/8	6/8	2	2	1/8			1/8	1		7	49	C#3	3	120
12	12	69/2	69/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	115
12	12	69/2	69/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		7	61	C#4	4	115
12	12	69/2	69/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	104
12	12	69/2	69/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		7	73	C#5	5	104
12	12	139/4	139/4	0.25	7/16	7/16	6/8	1	2	1/16			1/16	1		6	66	F#4	4	110
12	12	35	35	0.5	1/2	1/2	6/8	2	2	1/8			1/8	1		7	49	C#3	3	121
12	12	35	35	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		8	56	G#3	3	116
12	12	35	35	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		5	59	B3	3	116
12	12	35	35	0.5	1/2	1/2	6/8	1	2	1/8			1/8	1		2	62	D4	4	111
12	12	35	35	0.5	1/2	1/2	6/8	1	2	1/8			1/8	1		11	65	E#4	4	111
12	12	35	35	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		8	68	G#4	4	105
12	12	35	35	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		5	71	B4	4	105
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	2	1/8			1/8	1		7	49	C#3	3	122
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		6	54	F#3	3	117
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	117
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		12	60	B#3	3	112
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		9	63	D#4	4	112
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	106
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	106
13	13	36	36	1.0	0	0	6/8	2	1	1/4			1/4	1		7	49	C#3	3	129
13	13	36	36	1.0	0	0	6/8	2	1	1/4			1/4	1		6	54	F#3	3	129
13	13	36	36	1.0	0	0	6/8	2	1	1/4			1/4	1		3	57	A3	3	129
13	13	36	36	1.0	0	0	6/8	1	1	1/4			1/4	1		6	66	F#4	4	123
