mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.75		0	3/4	4/4	1	1	3/16	1/8	3/2		-3	51	Eb3	3	0
1	0	0	0	0.75		0	3/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	0
1	0	3/4	3/4	0.25		3/16	15/16	4/4	1	1	1/16	1/16	1		-3	51	Eb3	3	1
1	0	3/4	3/4	0.25		3/16	15/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	1
2	1	1	1	2.0		0	0	4/4	2	1	1/2	1/2	1		-4	32	Ab1	1	9
2	1	1	1	4.0		0	0	4/4	2	2	1	1	1		-4	44	Ab2	2	11
2	1	1	1	1.0		0	0	4/4	1	1	1/4	1/4	1		-3	51	Eb3	3	2
2	1	1	1	1.0		0	0	4/4	1	1	1/4	1/4	1		-4	56	Ab3	3	2
2	1	1	1	1.0		0	0	4/4	1	1	1/4	1/4	1		-7	59	Cb4	4	2
2	1	1	1	1.0		0	0	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	2
2	1	2	2	0.75		1/4	1/4	4/4	1	1	3/16	1/8	3/2		-3	51	Eb3	3	3
2	1	2	2	0.75		1/4	1/4	4/4	1	1	3/16	1/8	3/2		-4	56	Ab3	3	3
2	1	2	2	0.75		1/4	1/4	4/4	1	1	3/16	1/8	3/2		-7	59	Cb4	4	3
2	1	2	2	0.75		1/4	1/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	3
2	1	11/4	11/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-3	51	Eb3	3	4
2	1	11/4	11/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-4	56	Ab3	3	4
2	1	11/4	11/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-7	59	Cb4	4	4
2	1	11/4	11/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	4
2	1	3	3	2.0		1/2	1/2	4/4	2	1	1/2	1/2	1		-4	32	Ab1	1	10
2	1	3	3	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-3	51	Eb3	3	5
2	1	3	3	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-4	56	Ab3	3	5
2	1	3	3	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-7	59	Cb4	4	5
2	1	3	3	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	5
2	1	15/4	15/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-3	51	Eb3	3	6
2	1	15/4	15/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-4	56	Ab3	3	6
2	1	15/4	15/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	6
2	1	4	4	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-3	51	Eb3	3	7
2	1	4	4	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		1	55	G3	3	7
2	1	4	4	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-2	58	Bb3	3	7
2	1	4	4	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	7
2	1	19/4	19/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-3	51	Eb3	3	8
2	1	19/4	19/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-4	56	Ab3	3	8
2	1	19/4	19/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-7	59	Cb4	4	8
2	1	19/4	19/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	8
3	2	5	5	0.75		0	0	4/4	2	1	3/16	1/8	3/2		-3	39	Eb2	2	15
3	2	5	5	3.0		0	0	4/4	1	1	3/4	1/2	3/2		-3	51	Eb3	3	12
3	2	5	5	3.0		0	0	4/4	1	1	3/4	1/2	3/2		-2	58	Bb3	3	12
3	2	5	5	3.0		0	0	4/4	1	1	3/4	1/2	3/2		-5	61	Db4	4	12
3	2	5	5	3.0		0	0	4/4	1	1	3/4	1/2	3/2		-3	63	Eb4	4	12
3	2	23/4	23/4	0.25		3/16	3/16	4/4	2	1	1/16	1/16	1		-3	39	Eb2	2	16
3	2	6	6	0.75		1/4	1/4	4/4	2	1	3/16	1/8	3/2		1	43	G2	2	17
3	2	27/4	27/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	18
3	2	7	7	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		-3	51	Eb3	3	19
3	2	8	8	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-5	49	Db3	3	20
3	2	8	8	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-3	51	Eb3	3	20
3	2	8	8	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		1	55	G3	3	13
3	2	8	8	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-2	58	Bb3	3	13
3	2	8	8	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	13
3	2	35/4	35/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-5	49	Db3	3	21
3	2	35/4	35/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	21
3	2	35/4	35/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	14
3	2	35/4	35/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-2	58	Bb3	3	14
3	2	35/4	35/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	14
4	3	9	9	1.0		0	0	4/4	2	2	1/4	1/4	1		-7	47	Cb3	3	34
4	3	9	9	1.0		0	0	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	34
4	3	9	9	1.0		0	0	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	28
4	3	9	9	1.0		0	0	4/4	2	1	1/4	1/4	1		-7	59	Cb4	4	28
4	3	9	9	1.0		0	0	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	22
4	3	10	10	0.75		1/4	1/4	4/4	2	2	3/16	1/8	3/2		-4	44	Ab2	2	35
4	3	10	10	0.75		1/4	1/4	4/4	2	2	3/16	1/8	3/2		-3	51	Eb3	3	35
4	3	10	10	0.75		1/4	1/4	4/4	2	1	3/16	1/8	3/2		-4	56	Ab3	3	29
4	3	10	10	0.75		1/4	1/4	4/4	2	1	3/16	1/8	3/2		-7	59	Cb4	4	29
4	3	10	10	0.75		1/4	1/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	23
4	3	43/4	43/4	0.25		7/16	7/16	4/4	2	2	1/16	1/16	1		-4	44	Ab2	2	36
4	3	43/4	43/4	0.25		7/16	7/16	4/4	2	2	1/16	1/16	1		-3	51	Eb3	3	36
4	3	43/4	43/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	30
4	3	43/4	43/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-7	59	Cb4	4	30
4	3	43/4	43/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	24
4	3	11	11	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	G2	2	37
4	3	11	11	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	37
4	3	11	11	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	31
4	3	11	11	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		-5	61	Db4	4	31
4	3	11	11	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	25
4	3	12	12	0.75		3/4	3/4	4/4	2	2	3/16	1/8	3/2		-4	44	Ab2	2	38
4	3	12	12	0.75		3/4	3/4	4/4	2	2	3/16	1/8	3/2		-3	51	Eb3	3	38
4	3	12	12	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-4	56	Ab3	3	32
4	3	12	12	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-7	59	Cb4	4	32
4	3	12	12	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	26
4	3	51/4	51/4	0.25		15/16	15/16	4/4	2	2	1/16	1/16	1		-4	44	Ab2	2	39
4	3	51/4	51/4	0.25		15/16	15/16	4/4	2	2	1/16	1/16	1		-3	51	Eb3	3	39
4	3	51/4	51/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	33
4	3	51/4	51/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-7	59	Cb4	4	33
4	3	51/4	51/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	27
5	4	13	13	1.0		0	0	4/4	2	2	1/4	1/4	1		-3	39	Eb2	2	50
5	4	13	13	1.0		0	0	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	50
5	4	13	13	1.0		0	0	4/4	2	1	1/4	1/4	1		1	55	G3	3	45
5	4	13	13	1.0		0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	45
5	4	13	13	1.0		0	0	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	40
5	4	14	14	1.0		1/4	1/4	4/4	2	2	1/4	1/4	1		-3	39	Eb2	2	51
5	4	14	14	1.0		1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	51
5	4	14	14	1.0		1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	46
5	4	14	14	1.0		1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	46
5	4	14	14	1.0		1/4	1/4	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	41
5	4	15	15	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		-3	39	Eb2	2	52
5	4	15	15	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	52
5	4	15	15	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	47
5	4	15	15	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	47
5	4	15	15	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	42
5	4	16	16	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-3	51	Eb3	3	48
5	4	16	16	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	43
5	4	67/4	67/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	49
5	4	67/4	67/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	44
6	5	17	17	2.0		0	0	4/4	2	2	1/2	1/2	1		-4	32	Ab1	1	67
6	5	17	17	4.0		0	0	4/4	2	3	1	1	1		-4	44	Ab2	2	69
6	5	17	17	1.0		0	0	4/4	2	1	1/4	1/4	1		-3	51	Eb3	3	60
6	5	17	17	1.0		0	0	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	60
6	5	17	17	1.0		0	0	4/4	2	1	1/4	1/4	1		-7	59	Cb4	4	60
6	5	17	17	1.0		0	0	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	53
6	5	18	18	0.75		1/4	1/4	4/4	2	1	3/16	1/8	3/2		-3	51	Eb3	3	61
6	5	18	18	0.75		1/4	1/4	4/4	2	1	3/16	1/8	3/2		-4	56	Ab3	3	61
6	5	18	18	0.75		1/4	1/4	4/4	2	1	3/16	1/8	3/2		-7	59	Cb4	4	61
6	5	18	18	0.75		1/4	1/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	54
6	5	75/4	75/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	62
6	5	75/4	75/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	62
6	5	75/4	75/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-7	59	Cb4	4	62
6	5	75/4	75/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	55
6	5	19	19	2.0		1/2	1/2	4/4	2	2	1/2	1/2	1		-4	32	Ab1	1	68
6	5	19	19	0.75		1/2	1/2	4/4	2	1	3/16	1/8	3/2		-3	51	Eb3	3	63
6	5	19	19	0.75		1/2	1/2	4/4	2	1	3/16	1/8	3/2		-4	56	Ab3	3	63
6	5	19	19	0.75		1/2	1/2	4/4	2	1	3/16	1/8	3/2		-7	59	Cb4	4	63
6	5	19	19	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	56
6	5	79/4	79/4	0.25		11/16	11/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	64
6	5	79/4	79/4	0.25		11/16	11/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	64
6	5	79/4	79/4	0.25		11/16	11/16	4/4	2	1	1/16	1/16	1		-7	59	Cb4	4	64
6	5	79/4	79/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	57
6	5	20	20	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-3	51	Eb3	3	65
6	5	20	20	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-6	54	Gb3	3	65
6	5	20	20	0.75		3/4	3/4	4/4	2	1	3/16	1/8	3/2		-2	58	Bb3	3	65
6	5	20	20	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		-3	63	Eb4	4	58
6	5	83/4	83/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	66
6	5	83/4	83/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	66
6	5	83/4	83/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	66
6	5	83/4	83/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	59
7	6	21	21	0.75		0	0	4/4	2	2	3/16	1/8	3/2		-3	39	Eb2	2	76
7	6	21	21	3.0		0	0	4/4	2	1	3/4	1/2	3/2		-3	51	Eb3	3	73
7	6	21	21	3.0		0	0	4/4	2	1	3/4	1/2	3/2		-6	54	Gb3	3	73
7	6	21	21	3.0		0	0	4/4	2	1	3/4	1/2	3/2		-2	58	Bb3	3	73
7	6	21	21	3.0		0	0	4/4	1	1	3/4	1/2	3/2		-3	63	Eb4	4	70
7	6	87/4	87/4	0.25		3/16	3/16	4/4	2	2	1/16	1/16	1		-3	39	Eb2	2	77
