mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0		0	0	3/4	2	1	1/4		1/4	1		4	40	E2	2	6
1	1	0	1.0		0	0	3/4	1	2	1/4		1/4	1		5	59	B3	3	3
1	1	0	1.0		0	0	3/4	1	1	1/4		1/4	1		8	68	G#4	4	0
1	1	1	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		8	44	G#2	2	7
1	1	1	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		5	59	B3	3	4
1	1	1	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	64	E4	4	1
1	1	2	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	8
1	1	2	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		7	61	C#4	4	5
1	1	5/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		6	66	F#4	4	2
2	2	3	1.0		0	0	3/4	2	1	1/4		1/4	1		5	47	B2	2	11
2	2	3	1.0		0	0	3/4	1	1	1/4		1/4	1		6	54	F#3	3	9
2	2	3	1.0		0	0	3/4	1	1	1/4		1/4	1		9	63	D#4	4	9
2	2	4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		7	49	C#3	3	12
2	2	4	2.0		1/4	1/4	3/4	1	1	1/2		1/2	1		6	54	F#3	3	10
2	2	4	2.0		1/4	1/4	3/4	1	1	1/2		1/2	1		3	57	A3	3	10
2	2	4	2.0		1/4	1/4	3/4	1	1	1/2		1/2	1		5	59	B3	3	10
2	2	5	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		9	51	D#3	3	13
3	3	6	1.0		0	0	3/4	2	1	1/4		1/4	1		4	52	E3	3	19
3	3	6	1.0		0	0	3/4	1	1	1/4		1/4	1		8	56	G#3	3	14
3	3	6	1.0		0	0	3/4	1	1	1/4		1/4	1		5	59	B3	3	14
3	3	6	1.0		0	0	3/4	1	1	1/4		1/4	1		8	68	G#4	4	14
3	3	7	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		8	56	G#3	3	20
3	3	7	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		5	59	B3	3	17
