mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.125		0	31/32	4/4	2	1	1/32		1/32	1		-3	51	Eb3	3	0
1	0	0	0	0.125		0	31/32	4/4	2	1	1/32		1/32	1		-3	63	Eb4	4	0
2	1	1/8	1/8	0.875		0	0	4/4	2	1	7/32		1/8	7/4		6	42	F#2	2	9
2	1	1/8	1/8	0.875		0	0	4/4	2	1	7/32		1/8	7/4		6	54	F#3	3	9
2	1	1	1	0.125		7/32	7/32	4/4	2	1	1/32		1/32	1		6	30	F#1	1	10
2	1	1	1	0.125		7/32	7/32	4/4	2	1	1/32		1/32	1		6	42	F#2	2	10
2	1	1	1	0.125		7/32	7/32	4/4	1	1	1/32		1/32	1		-3	63	Eb4	4	1
2	1	1	1	0.125		7/32	7/32	4/4	1	1	1/32		1/32	1		3	69	A4	4	1
2	1	1	1	0.125		7/32	7/32	4/4	1	1	1/32		1/32	1		0	72	C5	5	1
2	1	1	1	0.125		7/32	7/32	4/4	1	1	1/32		1/32	1		-3	75	Eb5	5	1
2	1	9/8	9/8	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1	1	6	42	F#2	2	11
2	1	9/8	9/8	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1	1	6	54	F#3	3	11
2	1	9/8	9/8	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	-3	63	Eb4	4	2
2	1	9/8	9/8	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	3	69	A4	4	2
2	1	9/8	9/8	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	0	72	C5	5	2
2	1	9/8	9/8	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	-3	75	Eb5	5	2
2	1	17/8	17/8	0.875		1/2	1/2	4/4	2	1	7/32		1/8	7/4	-1	6	42	F#2	2	12
2	1	17/8	17/8	0.875		1/2	1/2	4/4	2	1	7/32		1/8	7/4	-1	6	54	F#3	3	12
2	1	17/8	17/8	0.875		1/2	1/2	4/4	1	1	7/32		1/8	7/4	-1	-3	63	Eb4	4	3
2	1	17/8	17/8	0.875		1/2	1/2	4/4	1	1	7/32		1/8	7/4	-1	3	69	A4	4	3
2	1	17/8	17/8	0.875		1/2	1/2	4/4	1	1	7/32		1/8	7/4	-1	0	72	C5	5	3
2	1	17/8	17/8	0.875		1/2	1/2	4/4	1	1	7/32		1/8	7/4	-1	-3	75	Eb5	5	3
2	1	3	3	0.125		23/32	23/32	4/4	2	1	1/32		1/32	1		6	54	F#3	3	13
2	1	3	3	0.125		23/32	23/32	4/4	2	1	1/32		1/32	1		-3	63	Eb4	4	13
2	1	3	3	0.125		23/32	23/32	4/4	1	1	1/32		1/32	1		3	69	A4	4	4
2	1	3	3	0.125		23/32	23/32	4/4	1	1	1/32		1/32	1		0	72	C5	5	4
2	1	25/8	25/8	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	14
2	1	25/8	25/8	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		-3	63	Eb4	4	14
