mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.5		0	0	2/4	2	1	3/8	1/4	3/2		-2	46	Bb2	2	2
1	1	0	0	1.5		0	0	2/4	2	1	3/8	1/4	3/2		1	55	G3	3	2
1	1	0	0	1.5		0	0	2/4	1	1	3/8	1/4	3/2		4	64	E4	4	0
1	1	0	0	1.5		0	0	2/4	1	1	3/8	1/4	3/2		-5	73	Db5	5	0
1	1	3/2	3/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		-2	46	Bb2	2	3
1	1	3/2	3/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	G3	3	3
1	1	3/2	3/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		4	64	E4	4	1
1	1	3/2	3/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		-5	73	Db5	5	1
2	2	2	2	1.5		0	0	2/4	2	1	3/8	1/4	3/2		-2	46	Bb2	2	6
2	2	2	2	1.5		0	0	2/4	2	1	3/8	1/4	3/2		1	55	G3	3	6
2	2	2	2	1.5		0	0	2/4	1	1	3/8	1/4	3/2		4	64	E4	4	4
2	2	2	2	1.5		0	0	2/4	1	1	3/8	1/4	3/2		-5	73	Db5	5	4
2	2	7/2	7/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		-2	46	Bb2	2	7
2	2	7/2	7/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	G3	3	7
2	2	7/2	7/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		4	64	E4	4	5
2	2	7/2	7/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		-5	73	Db5	5	5
3	3	4	4	0.75		0	0	2/4	2	1	3/16	1/8	3/2		-2	46	Bb2	2	12
3	3	4	4	0.75		0	0	2/4	2	1	3/16	1/8	3/2		1	55	G3	3	12
3	3	4	4	0.75		0	0	2/4	1	1	3/16	1/8	3/2		4	64	E4	4	8
3	3	4	4	0.75		0	0	2/4	1	1	3/16	1/8	3/2		-5	73	Db5	5	8
3	3	19/4	19/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-2	46	Bb2	2	13
3	3	19/4	19/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		1	55	G3	3	13
3	3	19/4	19/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		4	64	E4	4	9
3	3	19/4	19/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		-5	73	Db5	5	9
3	3	5	5	0.75		1/4	1/4	2/4	2	1	3/16	1/8	3/2		-2	46	Bb2	2	14
3	3	5	5	0.75		1/4	1/4	2/4	2	1	3/16	1/8	3/2		1	55	G3	3	14
3	3	5	5	0.75		1/4	1/4	2/4	1	1	3/16	1/8	3/2		4	64	E4	4	10
3	3	5	5	0.75		1/4	1/4	2/4	1	1	3/16	1/8	3/2		-5	73	Db5	5	10
3	3	23/4	23/4	0.25		7/16	7/16	2/4	2	1	1/16	1/16	1		-2	46	Bb2	2	15
3	3	23/4	23/4	0.25		7/16	7/16	2/4	2	1	1/16	1/16	1		1	55	G3	3	15
3	3	23/4	23/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		4	64	E4	4	11
3	3	23/4	23/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		-5	73	Db5	5	11
4	4	6	6	0.75		0	0	2/4	2	1	3/16	1/8	3/2		-2	46	Bb2	2	20
4	4	6	6	0.75		0	0	2/4	2	1	3/16	1/8	3/2		1	55	G3	3	20
4	4	6	6	0.75		0	0	2/4	1	1	3/16	1/8	3/2		4	64	E4	4	16
4	4	6	6	0.75		0	0	2/4	1	1	3/16	1/8	3/2		-5	73	Db5	5	16
