mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0		0	0	4/4	2	2	1		1	1	1	7	37	C#2	2	3
1	1	0	0	4.0		0	0	4/4	2	2	1		1	1	1	4	40	E2	2	3
1	1	0	0	4.0		0	0	4/4	2	2	1		1	1	1	3	45	A2	2	3
1	1	0	0	2.0		0	0	4/4	2	1	1/2		1/2	1		7	49	C#3	3	2
1	1	0	0	2.0		0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	2
1	1	0	0	2.0		0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	2
1	1	2	2	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		7	61	C#4	4	0
1	1	3	3	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		4	64	E4	4	1
2	2	4	4	3.0		0	0	4/4	2	1	3/4		1/2	3/2	-1	7	37	C#2	2	7
2	2	4	4	3.0		0	0	4/4	2	1	3/4		1/2	3/2	-1	4	40	E2	2	7
2	2	4	4	3.0		0	0	4/4	2	1	3/4		1/2	3/2	-1	3	45	A2	2	7
2	2	4	4	3.0		0	0	4/4	1	1	3/4		1/2	3/2		3	69	A4	4	4
2	2	7	7	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	8
2	2	7	7	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	8
2	2	7	7	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	5
2	2	15/2	15/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	6
3	3	8	8	1.0		0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	17
3	3	8	8	1.0		0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	17
3	3	8	8	0.5		0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	9
3	3	17/2	17/2	0.5		1/8	1/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	10
3	3	9	9	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	18
3	3	9	9	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	18
3	3	9	9	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	11
3	3	19/2	19/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	12
3	3	10	10	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	19
3	3	10	10	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	19
3	3	10	10	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1		4	64	E4	4	13
3	3	21/2	21/2	0.5		5/8	5/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	14
3	3	11	11	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	20
3	3	11	11	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	20
3	3	11	11	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	15
3	3	23/2	23/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	16
4	4	12	12	1.0		0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	29
4	4	12	12	1.0		0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	29
4	4	12	12	0.5		0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	21
4	4	25/2	25/2	0.5		1/8	1/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	22
4	4	13	13	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	30
4	4	13	13	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	30
4	4	13	13	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	23
4	4	27/2	27/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	24
4	4	14	14	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	31
4	4	14	14	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	31
4	4	14	14	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1		4	64	E4	4	25
4	4	29/2	29/2	0.5		5/8	5/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	26
4	4	15	15	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	32
4	4	15	15	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	32
4	4	15	15	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		2	74	D5	5	27
4	4	31/2	31/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	28
5	5	16	16	1.0		0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	41
5	5	16	16	1.0		0	0	4/4	2	1	1/4		1/4	1		2	62	D4	4	41
5	5	16	16	0.5		0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	33
5	5	33/2	33/2	0.5		1/8	1/8	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	34
5	5	17	17	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	42
5	5	17	17	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	42
5	5	17	17	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	35
5	5	35/2	35/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	36
5	5	18	18	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	43
5	5	18	18	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		2	62	D4	4	43
5	5	18	18	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1		3	69	A4	4	37
5	5	37/2	37/2	0.5		5/8	5/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	38
5	5	19	19	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	44
5	5	19	19	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	44
5	5	19	19	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	39
5	5	39/2	39/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		8	68	G#4	4	40
6	6	20	20	2.0		0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	51
6	6	20	20	2.0		0	0	4/4	2	1	1/2		1/2	1		2	62	D4	4	51
6	6	20	20	2.0		0	0	4/4	1	2	1/2		1/2	1		-1	65	F4	4	49
6	6	20	20	1.5		0	0	4/4	1	1	3/8		1/4	3/2		8	68	G#4	4	45
6	6	43/2	43/2	0.25		3/8	3/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	46
6	6	87/4	87/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	47
6	6	22	22	2.0		1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	52
6	6	22	22	2.0		1/2	1/2	4/4	2	1	1/2		1/2	1		7	61	C#4	4	52
6	6	22	22	2.0		1/2	1/2	4/4	1	2	1/2		1/2	1		4	64	E4	4	50
6	6	22	22	2.0		1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	48
7	7	24	24	4.0		0	0	4/4	2	2	1		1	1	1	4	40	E2	2	56
7	7	24	24	4.0		0	0	4/4	2	2	1		1	1	1	1	43	G2	2	56
7	7	24	24	4.0		0	0	4/4	2	2	1		1	1	1	0	48	C3	3	56
7	7	24	24	2.0		0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	55
7	7	24	24	2.0		0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	55
