mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.25		0	0	4/4	2	1	1/16		1/16	1		3	45	A2	2	9
1	1	1/4	0.25		1/16	1/16	4/4	2	1	1/16		1/16	1		7	49	C#3	3	10
1	1	1/2	0.25		1/8	1/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	11
1	1	3/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	12
1	1	1	0.16666666666666666		1/4	1/4	4/4	1	1	1/24		1/16	2/3		7	61	C#4	4	0
1	1	7/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24		1/16	2/3		4	64	E4	4	1
1	1	4/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24		1/16	2/3		3	69	A4	4	2
1	1	3/2	0.125		3/8	3/8	4/4	1	1	1/32		1/32	1		7	73	C#5	5	3
1	1	13/8	0.125		13/32	13/32	4/4	1	1	1/32		1/32	1		4	76	E5	5	4
1	1	7/4	0.125		7/16	7/16	4/4	1	1	1/32		1/32	1		3	81	A5	5	5
1	1	15/8	0.125		15/32	15/32	4/4	1	1	1/32		1/32	1		7	85	C#6	6	6
1	1	2	0.5		1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	13
1	1	2	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		4	88	E6	6	7
1	1	5/2	0.5		5/8	5/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	14
1	1	3	0.5		3/4	3/4	4/4	2	1	1/8		1/8	1		7	61	C#4	4	15
1	1	3	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		4	88	E6	6	8
1	1	7/2	0.5		7/8	7/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	16
2	2	4	0.5		0	0	4/4	2	1	1/8		1/8	1		5	59	B3	3	21
2	2	4	0.5		0	0	4/4	1	1	1/8		1/8	1		4	88	E6	6	17
2	2	9/2	0.5		1/8	1/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	22
2	2	9/2	0.25		1/8	1/8	4/4	1	1	1/16		1/16	1		8	68	G#4	4	18
2	2	5	0.5		1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	23
2	2	5	2.0		1/4	1/4	4/4	1	1	1/2		1/2	1		8	68	G#4	4	19
2	2	11/2	0.5		3/8	3/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	24
2	2	6	0.5		1/2	1/2	4/4	2	1	1/8		1/8	1		5	59	B3	3	25
2	2	13/2	0.5		5/8	5/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	26
2	2	7	0.5		3/4	3/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	27
2	2	7	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		8	68	G#4	4	20
2	2	15/2	0.5		7/8	7/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	28
3	3	8	0.5		0	0	4/4	2	1	1/8		1/8	1		7	61	C#4	4	33
3	3	8	1.0		0	0	4/4	1	1	1/4		1/4	1		3	69	A4	4	29
3	3	17/2	0.5		1/8	1/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	34
3	3	9	0.5		1/4	1/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	35
3	3	9	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	30
3	3	19/2	0.5		3/8	3/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	36
3	3	10	0.5		1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	37
3	3	10	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		7	73	C#5	5	31
3	3	21/2	0.5		5/8	5/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	38
3	3	11	0.5		3/4	3/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	39
3	3	11	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		2	74	D5	5	32
3	3	23/2	0.5		7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	40
4	4	12	0.0		0	0	4/4	1	1	0	acciaccatura	1/8	1		7	73	C#5	5	41
4	4	12	0.5		0	0	4/4	2	1	1/8		1/8	1		4	52	E3	3	46
