mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5		0	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1
1	0	0	0	0.5		0	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	0
1	0	0	0	0.5		0	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	0
2	1	1/2	1/2	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	7
2	1	1/2	1/2	1.0		0	0	2/4	1	1	1/4		1/4	1		4	64	E4	4	2
2	1	1/2	1/2	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	2
2	1	2	2	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	52	E3	3	8
2	1	2	2	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		4	64	E4	4	3
2	1	17/8	17/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		2	50	D3	3	9
2	1	17/8	17/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		2	62	D4	4	4
2	1	9/4	9/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		7	49	C#3	3	10
2	1	9/4	9/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		7	61	C#4	4	5
2	1	19/8	19/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		5	47	B2	2	11
2	1	19/8	19/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		5	59	B3	3	6
3	2	5/2	5/2	1.0		0	0	2/4	2	1	1/4		1/4	1		3	45	A2	2	14
3	2	5/2	5/2	1.0		0	0	2/4	1	1	1/4		1/4	1		3	57	A3	3	12
3	2	4	4	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	15
3	2	4	4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	13
3	2	4	4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	13
4	3	9/2	9/2	1.0		0	0	2/4	2	1	1/4		1/4	1		6	54	F#3	3	21
4	3	9/2	9/2	1.0		0	0	2/4	1	1	1/4		1/4	1		6	66	F#4	4	16
4	3	9/2	9/2	1.0		0	0	2/4	1	1	1/4		1/4	1		6	78	F#5	5	16
4	3	6	6	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		6	54	F#3	3	22
4	3	6	6	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		6	66	F#4	4	17
4	3	49/8	49/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		4	52	E3	3	23
4	3	49/8	49/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		4	64	E4	4	18
4	3	25/4	25/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		2	50	D3	3	24
4	3	25/4	25/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		2	62	D4	4	19
4	3	51/8	51/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		7	49	C#3	3	25
4	3	51/8	51/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		7	61	C#4	4	20
5	4	13/2	13/2	1.0		0	0	2/4	2	1	1/4		1/4	1		5	47	B2	2	28
5	4	13/2	13/2	1.0		0	0	2/4	1	1	1/4		1/4	1		5	59	B3	3	26
5	4	8	8	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	29
5	4	8	8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	27
5	4	8	8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	86	D6	6	27
6	5	17/2	17/2	1.0		0	0	2/4	2	1	1/4		1/4	1		5	59	B3	3	32
6	5	17/2	17/2	1.0		0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	30
6	5	17/2	17/2	1.0		0	0	2/4	1	1	1/4		1/4	1		5	83	B5	5	30
6	5	19/2	19/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	33
6	5	19/2	19/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		8	68	G#4	4	31
6	5	19/2	19/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		8	80	G#5	5	31
7	6	21/2	21/2	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	36
7	6	21/2	21/2	1.0		0	0	2/4	1	1	1/4		1/4	1		4	64	E4	4	34
7	6	21/2	21/2	1.0		0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	34
7	6	23/2	23/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	37
7	6	23/2	23/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		2	62	D4	4	35
