mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
48	47	185/2	185/2	2.0	-1	2/4	1/2	0							49
49	48	189/2	189/2	2.0	-1	2/4	1/2	0							50
50	49	193/2	193/2	2.0	-1	2/4	1/2	0							51
51	50	197/2	197/2	2.0	-1	2/4	1/2	0							52
52	51	201/2	201/2	2.0	-1	2/4	1/2	0							53
53	52	205/2	205/2	2.0	-1	2/4	1/2	0							54
54	53	209/2	209/2	2.0	-1	2/4	1/2	0							55
55	54	213/2	213/2	2.0	-1	2/4	1/2	0							56
56	55	217/2	217/2	2.0	-1	2/4	1/2	0							57
57	56	221/2	221/2	2.0	-1	2/4	1/2	0							58
58	57	225/2	225/2	2.0	-1	2/4	1/2	0							59
59	58	229/2	229/2	2.0	-1	2/4	1/2	0							60
60	59	233/2	233/2	2.0	-1	2/4	1/2	0							61
61	60	237/2	237/2	2.0	-1	2/4	1/2	0							62
62	61	241/2	241/2	2.0	-1	2/4	1/2	0							63
63	62	245/2	245/2	2.0	-1	2/4	1/2	0							64
64	63	249/2	249/2	2.0	-1	2/4	1/2	0							65
65	64	253/2	253/2	2.0	-1	2/4	1/2	0							66
66	65	257/2	257/2	2.0	-1	2/4	1/2	0							67, 68
67	66		261/2	1.5	-1	2/4	3/8	0	1					end	1
68	66	261/2	132	2.0	-1	2/4	1/2	0	2		1				69
69	67	265/2	134	2.0	-1	2/4	1/2	0						start	70
70	68	269/2	136	2.0	-1	2/4	1/2	0							71
71	69	273/2	138	2.0	-1	2/4	1/2	0							72
72	70	277/2	140	2.0	-1	2/4	1/2	0							73
73	71	281/2	142	2.0	-1	2/4	1/2	0							74
74	72	285/2	144	2.0	-1	2/4	1/2	0							75
75	73	289/2	146	2.0	-1	2/4	1/2	0							76
76	74	293/2	148	2.0	-1	2/4	1/2	0							77
77	75	297/2	150	2.0	-1	2/4	1/2	0							78
78	76	301/2	152	2.0	-1	2/4	1/2	0							79
79	77	305/2	154	2.0	-1	2/4	1/2	0							80
80	78	309/2	156	2.0	-1	2/4	1/2	0							81
81	79	313/2	158	2.0	-1	2/4	1/2	0							82
82	80	317/2	160	2.0	-1	2/4	1/2	0							83
83	81	321/2	162	2.0	-1	2/4	1/2	0							84
84	82	325/2	164	2.0	-1	2/4	1/2	0							85
85	83	329/2	166	2.0	-1	2/4	1/2	0							86
86	84	333/2	168	2.0	-1	2/4	1/2	0							87
87	85	337/2	170	2.0	-1	2/4	1/2	0							88
88	86	341/2	172	2.0	-1	2/4	1/2	0							89
89	87	345/2	174	2.0	-1	2/4	1/2	0							90
90	88	349/2	176	2.0	-1	2/4	1/2	0							91
91	89	353/2	178	2.0	-1	2/4	1/2	0							92
92	90	357/2	180	2.0	-1	2/4	1/2	0							93
93	91	361/2	182	2.0	-1	2/4	1/2	0							94
94	92	365/2	184	2.0	-1	2/4	1/2	0							95
95	93	369/2	186	2.0	-1	2/4	1/2	0							96
96	94	373/2	188	2.0	-1	2/4	1/2	0							97
97	95	377/2	190	2.0	-1	2/4	1/2	0							98
98	96	381/2	192	2.0	-1	2/4	1/2	0							99
99	97	385/2	194	2.0	-1	2/4	1/2	0							100
100	98	389/2	196	2.0	-1	2/4	1/2	0							101
101	99	393/2	198	2.0	-1	2/4	1/2	0							102
102	100	397/2	200	2.0	-1	2/4	1/2	0							103
103	101	401/2	202	2.0	-1	2/4	1/2	0							104
104	102	405/2	204	2.0	-1	2/4	1/2	0							105
105	103	409/2	206	2.0	-1	2/4	1/2	0							106
106	104	413/2	208	2.0	-1	2/4	1/2	0							107
107	105	417/2	210	2.0	-1	2/4	1/2	0							108
108	106	421/2	212	2.0	-1	2/4	1/2	0							109
109	107	425/2	214	2.0	-1	2/4	1/2	0							110
110	108	429/2	216	2.0	-1	2/4	1/2	0							111
111	109	433/2	218	2.0	-1	2/4	1/2	0							112
112	110	437/2	220	2.0	-1	2/4	1/2	0							113
113	111	441/2	222	2.0	-1	2/4	1/2	0							114
114	112	445/2	224	2.0	-1	2/4	1/2	0							115
115	113	449/2	226	2.0	-1	2/4	1/2	0							116
116	114	453/2	228	2.0	-1	2/4	1/2	0							117
117	115	457/2	230	2.0	-1	2/4	1/2	0							118
118	116	461/2	232	2.0	-1	2/4	1/2	0							119
119	117	465/2	234	1.5	-1	2/4	3/8	0				double			120
120	117	234	471/2	0.5	2	2/4	1/8	3/8			1				121
121	118	469/2	236	2.0	2	2/4	1/2	0							122
122	119	473/2	238	2.0	2	2/4	1/2	0							123
123	120	477/2	240	2.0	2	2/4	1/2	0							124
124	121	481/2	242	2.0	2	2/4	1/2	0							125
125	122	485/2	244	2.0	2	2/4	1/2	0							126
126	123	489/2	246	2.0	2	2/4	1/2	0							127
127	124	493/2	248	2.0	2	2/4	1/2	0							128
128	125	497/2	250	2.0	2	2/4	1/2	0							129
129	126	501/2	252	2.0	2	2/4	1/2	0							130
130	127	505/2	254	2.0	2	2/4	1/2	0							131
131	128	509/2	256	2.0	2	2/4	1/2	0							132
132	129	513/2	258	2.0	2	2/4	1/2	0							133
133	130	517/2	260	2.0	2	2/4	1/2	0							134
134	131	521/2	262	2.0	2	2/4	1/2	0							135
135	132	525/2	264	2.0	2	2/4	1/2	0							136
136	133	529/2	266	2.0	2	2/4	1/2	0							137
137	134	533/2	268	2.0	2	2/4	1/2	0							138
138	135	537/2	270	2.0	2	2/4	1/2	0							139
139	136	541/2	272	1.5	2	2/4	3/8	0				double			140
140	136	272	547/2	0.5	-1	2/4	1/8	3/8			1				141
141	137	545/2	274	2.0	-1	2/4	1/2	0							142
142	138	549/2	276	2.0	-1	2/4	1/2	0							143
143	139	553/2	278	2.0	-1	2/4	1/2	0							144
144	140	557/2	280	2.0	-1	2/4	1/2	0							145
145	141	561/2	282	2.0	-1	2/4	1/2	0							146
146	142	565/2	284	2.0	-1	2/4	1/2	0							147
147	143	569/2	286	2.0	-1	2/4	1/2	0							148
148	144	573/2	288	2.0	-1	2/4	1/2	0							149
149	145	577/2	290	2.0	-1	2/4	1/2	0							150
150	146	581/2	292	2.0	-1	2/4	1/2	0							151
151	147	585/2	294	2.0	-1	2/4	1/2	0							152
152	148	589/2	296	2.0	-1	2/4	1/2	0							153
153	149	593/2	298	2.0	-1	2/4	1/2	0							154
154	150	597/2	300	2.0	-1	2/4	1/2	0							155
155	151	601/2	302	2.0	-1	2/4	1/2	0							156
156	152	605/2	304	2.0	-1	2/4	1/2	0							157
157	153	609/2	306	2.0	-1	2/4	1/2	0							158
158	154	613/2	308	2.0	-1	2/4	1/2	0							159
159	155	617/2	310	2.0	-1	2/4	1/2	0							160
160	156	621/2	312	2.0	-1	2/4	1/2	0							161
161	157	625/2	314	2.0	-1	2/4	1/2	0							162
162	158	629/2	316	2.0	-1	2/4	1/2	0							163
163	159	633/2	318	2.0	-1	2/4	1/2	0							164
164	160	637/2	320	2.0	-1	2/4	1/2	0							165
165	161	641/2	322	2.0	-1	2/4	1/2	0							166
166	162	645/2	324	2.0	-1	2/4	1/2	0							167
167	163	649/2	326	2.0	-1	2/4	1/2	0							168
168	164	653/2	328	2.0	-1	2/4	1/2	0							169
169	165	657/2	330	2.0	-1	2/4	1/2	0							170
170	166	661/2	332	2.0	-1	2/4	1/2	0							171
171	167	665/2	334	2.0	-1	2/4	1/2	0							172
172	168	669/2	336	2.0	-1	2/4	1/2	0							173
173	169	673/2	338	2.0	-1	2/4	1/2	0							174
174	170	677/2	340	2.0	-1	2/4	1/2	0							175
175	171	681/2	342	2.0	-1	2/4	1/2	0							176
176	172	685/2	344	2.0	-1	2/4	1/2	0							177
177	173	689/2	346	2.0	-1	2/4	1/2	0							178
178	174	693/2	348	2.0	-1	2/4	1/2	0							179
179	175	697/2	350	2.0	-1	2/4	1/2	0							180
180	176	701/2	352	2.0	-1	2/4	1/2	0							181
181	177	705/2	354	2.0	-1	2/4	1/2	0							182
182	178	709/2	356	2.0	-1	2/4	1/2	0							183
183	179	713/2	358	2.0	-1	2/4	1/2	0							184
184	180	717/2	360	2.0	-1	2/4	1/2	0							185
185	181	721/2	362	2.0	-1	2/4	1/2	0							186
186	182	725/2	364	2.0	-1	2/4	1/2	0							187
187	183	729/2	366	2.0	-1	2/4	1/2	0							188
188	184	733/2	368	2.0	-1	2/4	1/2	0							189
189	185	737/2	370	2.0	-1	2/4	1/2	0							190
190	186	741/2	372	2.0	-1	2/4	1/2	0							191
191	187	745/2	374	2.0	-1	2/4	1/2	0							192
192	188	749/2	376	2.0	-1	2/4	1/2	0							193
193	189	753/2	378	2.0	-1	2/4	1/2	0							194
194	190	757/2	380	2.0	-1	2/4	1/2	0							195
195	191	761/2	382	2.0	-1	2/4	1/2	0							196
196	192	765/2	384	2.0	-1	2/4	1/2	0							197
197	193	769/2	386	2.0	-1	2/4	1/2	0							198
198	194	773/2	388	2.0	-1	2/4	1/2	0							199
199	195	777/2	390	2.0	-1	2/4	1/2	0							200
200	196	781/2	392	2.0	-1	2/4	1/2	0							201
201	197	785/2	394	2.0	-1	2/4	1/2	0							202
202	198	789/2	396	2.0	-1	2/4	1/2	0							203
203	199	793/2	398	2.0	-1	2/4	1/2	0							204
204	200	797/2	400	2.0	-1	2/4	1/2	0							205
205	201	801/2	402	2.0	-1	2/4	1/2	0							206
206	202	805/2	404	2.0	-1	2/4	1/2	0						end	69, -1
