mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
122	122	6	2/4	1/2	0							123
123	123	6	2/4	1/2	0							124
124	124	6	2/4	1/2	0							125
125	125	6	2/4	1/2	0							126
126	126	6	2/4	1/2	0							127
127	127	6	2/4	1/2	0							128
128	128	6	2/4	1/2	0							129
129	129	6	2/4	1/2	0							130
130	130	6	2/4	1/2	0							131
131	131	6	2/4	1/2	0							132
132	132	6	2/4	1/2	0							133
133	133	6	2/4	1/2	0							134
134	134	6	2/4	1/2	0							135
135	135	6	2/4	1/2	0							136
136	136	6	2/4	1/2	0							137
137	137	6	2/4	1/2	0							138
138	138	6	2/4	1/2	0							139
139	139	6	2/4	1/2	0							140
140	140	6	2/4	1/2	0							141
141	141	6	2/4	1/2	0							142
142	142	6	2/4	1/2	0							143
143	143	6	2/4	1/2	0							144
144	144	6	2/4	1/2	0							145
145	145	6	2/4	1/2	0							146
146	146	6	2/4	1/2	0							147
147	147	6	2/4	1/2	0							148
148	148	6	2/4	1/2	0							149
149	149	6	2/4	1/2	0							150
150	150	6	2/4	1/2	0							151
151	151	6	2/4	1/2	0							152
152	152	6	2/4	1/2	0							153
153	153	6	2/4	1/2	0							154
154	154	6	2/4	1/2	0							155
155	155	6	2/4	1/2	0							156
156	156	6	2/4	1/2	0							157
157	157	6	2/4	1/2	0							158
158	158	6	2/4	1/2	0							159
159	159	6	2/4	1/2	0							160
160	160	6	2/4	1/2	0							161
161	161	6	2/4	1/2	0							162
162	162	6	2/4	1/2	0							163
163	163	6	2/4	1/2	0							164
164	164	6	2/4	1/2	0							165
165	165	6	2/4	1/2	0							166
166	166	6	2/4	1/2	0							167
167	167	6	2/4	1/2	0							168
168	168	6	2/4	1/2	0							169
169	169	6	2/4	1/2	0							170
170	170	6	2/4	1/2	0							171
171	171	6	2/4	1/2	0							172
172	172	6	2/4	1/2	0							173
173	173	6	2/4	1/2	0							174
174	174	6	2/4	1/2	0							175
175	175	6	2/4	1/2	0							176
176	176	6	2/4	1/2	0							177
177	177	6	2/4	13/8	0					line		178
178	178	6	2/4	1/2	0							179
179	179	6	2/4	1/2	0							180
180	180	6	2/4	1/2	0							181
181	181	6	2/4	1/2	0							182
182	182	6	2/4	1/2	0							183
183	183	6	2/4	1/2	0				end		lastMeasure	-1
