mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
130	128	-3	3/4	3/4	0							131
131	129	-3	3/4	3/4	0							132
132	130	-3	3/4	3/4	0							133
133	131	-3	3/4	3/4	0							134
134	132	-3	3/4	3/4	0							135
135	133	-3	3/4	3/4	0							136
136	134	-3	3/4	3/4	0							137
137	135	-3	3/4	3/4	0							138
138	136	-3	3/4	3/4	0							139
139	137	-3	3/4	3/4	0							140
140	138	-3	3/4	3/4	0							141
141	139	-3	3/4	3/4	0							142
142	140	-3	3/4	3/4	0							143
143	141	-3	3/4	3/4	0							144
144	142	-3	3/4	3/4	0							145
145	143	-3	3/4	3/4	0							146
146	144	-3	3/4	3/4	0							147
147	145	-3	3/4	3/4	0							148
148	146	-3	3/4	3/4	0							149
149	147	-3	3/4	3/4	0						lastMeasure	-1
