mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	1.0	-7	4/4	1/4	3/4			1			firstMeasure	2
2	1	1	1	4.0	-7	4/4	1	0							3
3	2	5	5	4.0	-7	4/4	1	0							4
4	3	9	9	4.0	-7	4/4	1	0							5
5	4	13	13	4.0	-7	4/4	1	0							6
6	5	17	17	4.0	-7	4/4	1	0							7
7	6	21	21	4.0	-7	4/4	1	0							8
8	7	25	25	4.0	-7	4/4	1	0							9
9	8	29	29	4.0	-7	4/4	1	0							10
10	9	33	33	4.0	-7	4/4	1	0							11
11	10	37	37	4.0	-7	4/4	1	0							12
12	11	41	41	4.0	-7	4/4	1	0							13
13	12	45	45	4.0	-7	4/4	1	0							14
14	13	49	49	4.0	-7	4/4	1	0							15
15	14	53	53	4.0	-7	4/4	1	0							16
16	15	57	57	4.0	-7	4/4	1	0							17
17	16	61	61	4.0	-7	4/4	1	0							18
18	17	65	65	4.0	-7	4/4	1	0							19
19	18	69	69	4.0	-7	4/4	1	0							20
20	19	73	73	4.0	-7	4/4	1	0							21
21	20	77	77	4.0	-7	4/4	1	0							22
22	21	81	81	4.0	-7	4/4	1	0							23
23	22	85	85	4.0	-7	4/4	1	0							24
24	23	89	89	4.0	-7	4/4	1	0							25
25	24	93	93	4.0	-7	4/4	1	0							26
26	25	97	97	4.0	-7	4/4	1	0							27
27	26	101	101	4.0	-7	4/4	1	0							28
28	27	105	105	4.0	-7	4/4	1	0							29
29	28	109	109	4.0	-7	4/4	1	0							30
30	29	113	113	4.0	-7	4/4	1	0							31
31	30	117	117	4.0	-7	4/4	1	0							32
32	31	121	121	4.0	-4	4/4	1	0							33
33	32	125	125	4.0	-4	4/4	1	0							34
34	33	129	129	4.0	-4	4/4	1	0							35
35	34	133	133	4.0	-4	4/4	1	0						end	1, 36
36	35	137	137	4.0	-4	4/4	1	0							37
37	36	141	141	4.0	-4	4/4	1	0							38
38	37	145	145	4.0	-4	4/4	1	0							39, 40
39	38		149	4.0	-4	4/4	1	0	1					end	36
40	38	149	153	4.0	-4	4/4	1	0	2		1				41
41	39	153	157	4.0	-7	4/4	1	0							42
42	40	157	161	4.0	-7	4/4	1	0							43
43	41	161	165	4.0	-7	4/4	1	0							44
44	42	165	169	4.0	-7	4/4	1	0							45
45	43	169	173	4.0	-7	4/4	1	0							46
46	44	173	177	4.0	-7	4/4	1	0							47
47	45	177	181	4.0	-7	4/4	1	0							48
48	46	181	185	4.0	-7	4/4	1	0							49
49	47	185	189	4.0	-7	4/4	1	0							50
50	48	189	193	4.0	-7	4/4	1	0							51
51	49	193	197	4.0	-7	4/4	1	0							52
52	50	197	201	4.0	-7	4/4	1	0							53
53	51	201	205	4.0	-7	4/4	1	0							54
54	52	205	209	4.0	-7	4/4	1	0							55
55	53	209	213	4.0	-7	4/4	1	0							56
56	54	213	217	4.0	-7	4/4	1	0							57
57	55	217	221	4.0	-7	4/4	1	0							58
58	56	221	225	4.0	-7	4/4	1	0							59
59	57	225	229	4.0	-7	4/4	1	0							60
60	58	229	233	4.0	-7	4/4	1	0							61
61	59	233	237	4.0	-7	4/4	1	0							62
62	60	237	241	4.0	-7	4/4	1	0							63
63	61	241	245	4.0	-7	4/4	1	0							64
64	62	245	249	4.0	-7	4/4	1	0							65
65	63	249	253	4.0	-7	4/4	1	0							66
66	64	253	257	4.0	-7	4/4	1	0							67
67	65	257	261	4.0	-7	4/4	1	0							68
68	66	261	265	4.0	-7	4/4	1	0							69
69	67	265	269	4.0	-7	4/4	1	0							70
70	68	269	273	4.0	-7	4/4	1	0							71
71	69	273	277	4.0	-7	4/4	1	0							72
72	70	277	281	4.0	-7	4/4	1	0							73
73	71	281	285	4.0	-7	4/4	1	0							74
74	72	285	289	4.0	-7	4/4	1	0							75
75	73	289	293	4.0	-7	4/4	1	0							76
76	74	293	297	4.0	-7	4/4	1	0							77
77	75	297	301	4.0	-7	4/4	1	0						lastMeasure	-1
