mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-4	3/4	3/4	0	2	firstMeasure					2
2	2	-4	3/4	3/4	0	2						3
3	3	-4	3/4	3/4	0	4						4
4	4	-4	3/4	3/4	0	4						5
5	5	-4	3/4	3/4	0	2						6
6	6	-4	3/4	3/4	0	2						7
7	7	-4	3/4	3/4	0	2						8
8	8	-4	3/4	3/4	0	2						9
9	9	-4	3/4	3/4	0	2						10
10	10	-4	3/4	3/4	0	2						11
11	11	-4	3/4	3/4	0	2						12
12	12	-4	3/4	3/4	0	2						13
13	13	-4	3/4	3/4	0	2						14
14	14	-4	3/4	3/4	0	2						15
15	15	-4	3/4	3/4	0	2						16
16	16	-4	3/4	3/4	0	2						17
17	17	-4	3/4	3/4	0	2						18
18	18	-4	3/4	3/4	0	2						19
19	19	-4	3/4	3/4	0	2						20
20	20	-4	3/4	3/4	0	2						21
21	21	-4	3/4	3/4	0	2						22
22	22	-4	3/4	3/4	0	2						23
23	23	-4	3/4	3/4	0	3						24
24	24	-4	3/4	3/4	0	3						25
25	25	-4	3/4	3/4	0	2						26
26	26	-4	3/4	3/4	0	2						27
27	27	-4	3/4	3/4	0	2						28
28	28	-4	3/4	3/4	0	2						29
29	29	-4	3/4	3/4	0	2						30
30	30	-4	3/4	3/4	0	2						31
31	31	-4	3/4	3/4	0	2						32
32	32	-4	3/4	3/4	0	2						33
33	33	-4	3/4	3/4	0	2						34
34	34	-4	3/4	3/4	0	4						35
35	35	-4	3/4	3/4	0	3						36
36	36	-4	3/4	3/4	0	3						37
37	37	-4	3/4	3/4	0	2						38
38	38	-4	3/4	3/4	0	4						39
39	39	-4	3/4	3/4	0	4						40
40	40	-4	3/4	3/4	0	3						41
41	41	-4	3/4	3/4	0	2						42
42	42	-4	3/4	3/4	0	2						43
43	43	-4	3/4	3/4	0	2						44
44	44	-4	3/4	3/4	0	3						45
45	45	-4	3/4	3/4	0	2						46
46	46	-4	3/4	3/4	0	3						47
47	47	-4	3/4	3/4	0	3						48
48	48	-4	3/4	3/4	0	3						49
49	49	-4	3/4	3/4	0	3						50
50	50	-4	3/4	3/4	0	3						51
51	51	-4	3/4	3/4	0	3						52
52	52	-4	3/4	3/4	0	3						53
53	53	-4	3/4	3/4	0	3						54
54	54	-4	3/4	3/4	0	3						55
55	55	-4	3/4	3/4	0	3						56
56	56	-4	3/4	3/4	0	3						57
57	57	-4	3/4	3/4	0	3						58
58	58	-4	3/4	3/4	0	2						59
59	59	-4	3/4	3/4	0	2						60
60	60	-4	3/4	3/4	0	2						61
61	61	-4	3/4	3/4	0	2						62
62	62	-4	3/4	3/4	0	3						63
63	63	-4	3/4	3/4	0	2						64
64	64	-4	3/4	3/4	0	2						65
65	65	-4	3/4	3/4	0	2						66
66	66	-4	3/4	3/4	0	2						67
67	67	-4	3/4	3/4	0	2						68
68	68	-4	3/4	3/4	0	2						69
69	69	4	3/4	3/4	0	2						70
70	70	4	3/4	3/4	0	2						71
71	71	4	3/4	3/4	0	2						72
72	72	4	3/4	3/4	0	2						73
73	73	4	3/4	3/4	0	2						74
74	74	4	3/4	3/4	0	2						75
75	75	4	3/4	3/4	0	2						76
76	76	4	3/4	3/4	0	2						77
77	77	4	3/4	3/4	0	2						78
78	78	-4	3/4	3/4	0	2						79
79	79	-4	3/4	3/4	0	2						80
80	80	-4	3/4	3/4	0	2						81
81	81	-4	3/4	3/4	0	2						82
82	82	-4	3/4	3/4	0	4						83
83	83	-4	3/4	3/4	0	4						84
84	84	-4	3/4	3/4	0	2						85
85	85	-4	3/4	3/4	0	2						86
86	86	-4	3/4	3/4	0	2						87
87	87	-4	3/4	3/4	0	2						88
88	88	-4	3/4	3/4	0	2						89
89	89	-4	3/4	3/4	0	2						90
90	90	-4	3/4	3/4	0	2						91
91	91	-4	3/4	3/4	0	2						92
92	92	-4	3/4	3/4	0	2						93
93	93	-4	3/4	3/4	0	4						94
94	94	-4	3/4	3/4	0	4						95
95	95	-4	3/4	3/4	0	3						96
96	96	-4	3/4	3/4	0	2						97
97	97	-4	3/4	3/4	0	2						98
98	98	-4	3/4	3/4	0	2						99
99	99	-4	3/4	3/4	0	2						100
100	100	-4	3/4	3/4	0	2						101
101	101	-4	3/4	3/4	0	2						102
102	102	-4	3/4	3/4	0	2						103
103	103	-4	3/4	3/4	0	2						104
104	104	-4	3/4	3/4	0	2						105
105	105	-4	3/4	3/4	0	2						106
106	106	-4	3/4	3/4	0	2						107
107	107	-4	3/4	3/4	0	2						108
108	108	-4	3/4	3/4	0	2						109
109	109	-4	3/4	3/4	0	2						110
110	110	-4	3/4	3/4	0	2						111
111	111	-4	3/4	3/4	0	3						112
112	112	-4	3/4	3/4	0	2						113
113	113	-4	3/4	3/4	0	3						114
114	114	-4	3/4	3/4	0	4						115
115	115	-4	3/4	3/4	0	4						116
116	116	-4	3/4	3/4	0	4	lastMeasure		end			
