mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	0.125	-3	4/4	1/32	31/32			1			firstMeasure	2
2	1	1/8	1/8	4.0	-3	4/4	1	0							3
3	2	33/8	33/8	4.0	-3	4/4	1	0							4
4	3	65/8	65/8	4.0	-3	4/4	1	0							5
5	4	97/8	97/8	4.0	-3	4/4	1	0							6
6	5	129/8	129/8	4.0	-3	4/4	1	0							7
7	6	161/8	161/8	4.0	-3	4/4	1	0							8
8	7	193/8	193/8	4.0	-3	4/4	1	0							9
9	8	225/8	225/8	4.0	-3	4/4	1	0							10
10	9	257/8	257/8	4.0	-3	4/4	1	0							11
11	10	289/8	289/8	4.0	-3	4/4	1	0							12
12	11	321/8	321/8	4.0	-3	4/4	1	0							13
13	12	353/8	353/8	4.0	-3	4/4	1	0							14
14	13	385/8	385/8	4.0	-3	4/4	1	0							15
15	14	417/8	417/8	4.0	-3	4/4	1	0							16
16	15	449/8	449/8	4.0	-3	4/4	1	0							17
17	16	481/8	481/8	4.0	-3	4/4	1	0							18
18	17	513/8	513/8	4.0	-3	4/4	1	0							19
19	18	545/8	545/8	4.0	-3	4/4	1	0							20
20	19	577/8	577/8	4.0	-3	4/4	1	0						start	21
21	20	609/8	609/8	4.0	-3	4/4	1	0							22
22	21	641/8	641/8	4.0	-3	4/4	1	0							23
23	22	673/8	673/8	4.0	-3	4/4	1	0							24
24	23	705/8	705/8	4.0	-3	4/4	1	0							25
25	24	737/8	737/8	4.0	-3	4/4	1	0							26
26	25	769/8	769/8	4.0	-3	4/4	1	0							27
27	26	801/8	801/8	4.0	-3	4/4	1	0							28
28	27	833/8	833/8	4.0	-3	4/4	1	0							29
29	28	865/8	865/8	4.0	-3	4/4	1	0							30
30	29	897/8	897/8	4.0	-3	4/4	1	0							31
31	30	929/8	929/8	4.0	-3	4/4	1	0							32
32	31	961/8	961/8	4.0	-3	4/4	1	0							33
33	32	993/8	993/8	4.0	-3	4/4	1	0							34
34	33	1025/8	1025/8	4.0	-3	4/4	1	0							35
35	34	1057/8	1057/8	4.0	-3	4/4	1	0							36
36	35	1089/8	1089/8	4.0	-3	4/4	1	0							37
37	36	1121/8	1121/8	4.0	-3	4/4	1	0							38
38	37	1153/8	1153/8	4.0	-3	4/4	1	0							39
39	38	1185/8	1185/8	4.0	-3	4/4	1	0							40
40	39	1217/8	1217/8	4.0	-3	4/4	1	0							41
41	40	1249/8	1249/8	4.0	-3	4/4	1	0							42
42	41	1281/8	1281/8	4.0	-3	4/4	1	0							43
43	42	1313/8	1313/8	4.0	-3	4/4	1	0							44
44	43	1345/8	1345/8	4.0	-3	4/4	1	0				double			45
45	44	1377/8	1377/8	4.0	-4	4/4	1	0							46
46	45	1409/8	1409/8	4.0	-4	4/4	1	0							47
47	46	1441/8	1441/8	4.0	-4	4/4	1	0							48
48	47	1473/8	1473/8	4.0	-4	4/4	1	0							49
49	48	1505/8	1505/8	4.0	-4	4/4	1	0							50
50	49	1537/8	1537/8	4.0	-4	4/4	1	0							51
51	50	1569/8	1569/8	4.0	-4	4/4	1	0							52
52	51	1601/8	1601/8	4.0	-4	4/4	1	0							53
53	52	1633/8	1633/8	4.0	-4	4/4	1	0							54
54	53	1665/8	1665/8	4.0	-4	4/4	1	0							55
55	54	1697/8	1697/8	4.0	-4	4/4	1	0							56
56	55	1729/8	1729/8	4.0	-4	4/4	1	0							57
57	56	1761/8	1761/8	4.0	-4	4/4	1	0							58
58	57	1793/8	1793/8	4.0	-4	4/4	1	0							59
59	58	1825/8	1825/8	4.0	-4	4/4	1	0							60
60	59	1857/8	1857/8	4.0	-4	4/4	1	0							61
61	60	1889/8	1889/8	4.0	-4	4/4	1	0							62
62	61	1921/8	1921/8	4.0	-4	4/4	1	0							63
63	62	1953/8	1953/8	4.0	-4	4/4	1	0							64
64	63	1985/8	1985/8	4.0	-4	4/4	1	0							65
65	64	2017/8	2017/8	4.0	-4	4/4	1	0							66
66	65	2049/8	2049/8	4.0	-4	4/4	1	0							67
67	66	2081/8	2081/8	4.0	-4	4/4	1	0							68
68	67	2113/8	2113/8	4.0	-4	4/4	1	0							69
69	68	2145/8	2145/8	4.0	-4	4/4	1	0							70, 71
70	68		2177/8	4.0	-4	4/4	1	0	1		1			end	20
71	68	2177/8	2209/8	4.0	-4	4/4	1	0	2		1				72
72	69	2209/8	2241/8	4.0	-4	4/4	1	0							73
73	70	2241/8	2273/8	4.0	-4	4/4	1	0				double			74
74	71	2273/8	2305/8	4.0	-2	4/4	1	0							75
75	72	2305/8	2337/8	4.0	-2	4/4	1	0							76
76	73	2337/8	2369/8	4.0	-2	4/4	1	0							77
77	74	2369/8	2401/8	4.0	-2	4/4	1	0							78
78	75	2401/8	2433/8	4.0	-2	4/4	1	0							79
79	76	2433/8	2465/8	4.0	-2	4/4	1	0							80
80	77	2465/8	2497/8	4.0	-2	4/4	1	0							81
81	78	2497/8	2529/8	4.0	-2	4/4	1	0							82
82	79	2529/8	2561/8	4.0	-2	4/4	1	0							83
83	80	2561/8	2593/8	4.0	-2	4/4	1	0							84
84	81	2593/8	2625/8	4.0	-2	4/4	1	0							85
85	82	2625/8	2657/8	4.0	-2	4/4	1	0							86
86	83	2657/8	2689/8	4.0	-2	4/4	1	0							87
87	84	2689/8	2721/8	4.0	-2	4/4	1	0							88
88	85	2721/8	2753/8	4.0	-2	4/4	1	0				double			89
89	86	2753/8	2785/8	4.0	-3	4/4	1	0							90
90	87	2785/8	2817/8	4.0	-3	4/4	1	0							91
91	88	2817/8	2849/8	4.0	-3	4/4	1	0							92
92	89	2849/8	2881/8	4.0	-3	4/4	1	0							93
93	90	2881/8	2913/8	4.0	-3	4/4	1	0							94
94	91	2913/8	2945/8	4.0	-3	4/4	1	0							95
95	92	2945/8	2977/8	4.0	-3	4/4	1	0							96
96	93	2977/8	3009/8	4.0	-3	4/4	1	0							97
97	94	3009/8	3041/8	4.0	-3	4/4	1	0							98
98	95	3041/8	3073/8	4.0	-3	4/4	1	0							99
99	96	3073/8	3105/8	4.0	-3	4/4	1	0							100
100	97	3105/8	3137/8	4.0	-3	4/4	1	0							101
101	98	3137/8	3169/8	4.0	-3	4/4	1	0							102
102	99	3169/8	3201/8	4.0	-3	4/4	1	0							103
103	100	3201/8	3233/8	4.0	-3	4/4	1	0							104
104	101	3233/8	3265/8	4.0	-3	4/4	1	0							105
105	102	3265/8	3297/8	4.0	-3	4/4	1	0							106
106	103	3297/8	3329/8	4.0	-3	4/4	1	0							107
107	104	3329/8	3361/8	4.0	-3	4/4	1	0							108
108	105	3361/8	3393/8	4.0	-3	4/4	1	0							109
109	106	3393/8	3425/8	4.0	-3	4/4	1	0							110
110	107	3425/8	3457/8	4.0	-3	4/4	1	0							111
111	108	3457/8	3489/8	4.0	-3	4/4	1	0							112
112	109	3489/8	3521/8	4.0	-3	4/4	1	0							113
113	110	3521/8	3553/8	4.0	-3	4/4	1	0							114
114	111	3553/8	3585/8	4.0	-3	4/4	1	0							115
115	112	3585/8	3617/8	4.0	-3	4/4	1	0							116
116	113	3617/8	3649/8	4.0	-3	4/4	1	0							117
117	114	3649/8	3681/8	4.0	-3	4/4	1	0							118
118	115	3681/8	3713/8	4.0	-3	4/4	1	0							119
119	116	3713/8	3745/8	4.0	-3	4/4	1	0							120
120	117	3745/8	3777/8	4.0	-3	4/4	1	0							121
121	118	3777/8	3809/8	4.0	-3	4/4	1	0							122
122	119	3809/8	3841/8	4.0	-3	4/4	1	0							123
123	120	3841/8	3873/8	4.0	-3	4/4	1	0							124
124	121	3873/8	3905/8	4.0	-3	4/4	1	0							125
125	122	3905/8	3937/8	4.0	-3	4/4	1	0							126
126	123	3937/8	3969/8	4.0	-3	4/4	1	0							127
127	124	3969/8	4001/8	4.0	-3	4/4	1	0							128
128	125	4001/8	4033/8	4.0	-3	4/4	1	0							129
129	126	4033/8	4065/8	4.0	-3	4/4	1	0							130
130	127	4065/8	4097/8	4.0	-3	4/4	1	0							131
131	128	4097/8	4129/8	4.0	-3	4/4	1	0							132
132	129	4129/8	4161/8	4.0	-3	4/4	1	0							133
133	130	4161/8	4193/8	4.0	-3	4/4	1	0							134
134	131	4193/8	4225/8	4.0	-3	4/4	1	0							135
135	132	4225/8	4257/8	4.0	-3	4/4	1	0							136
136	133	4257/8	4289/8	4.0	-3	4/4	1	0							137
137	134	4289/8	4321/8	4.0	-3	4/4	1	0							138
138	135	4321/8	4353/8	4.0	-3	4/4	1	0							139
139	136	4353/8	4385/8	4.0	-3	4/4	1	0							140
140	137	4385/8	4417/8	4.0	-3	4/4	1	0							141
141	138	4417/8	4449/8	4.0	-3	4/4	1	0							142
142	139	4449/8	4481/8	4.0	-3	4/4	1	0							143
143	140	4481/8	4513/8	4.0	-3	4/4	1	0							144
144	141	4513/8	4545/8	4.0	-3	4/4	1	0							145
145	142	4545/8	4577/8	4.0	-3	4/4	1	0							146
146	143	4577/8	4609/8	4.0	-3	4/4	1	0							147
147	144	4609/8	4641/8	4.0	-3	4/4	1	0							148
148	145	4641/8	4673/8	4.0	-3	4/4	1	0							149
149	146	4673/8	4705/8	4.0	-3	4/4	1	0							150
150	147	4705/8	4737/8	4.0	-3	4/4	1	0							151
151	148	4737/8	4769/8	4.0	-3	4/4	1	0							152
152	149	4769/8	4801/8	4.0	-3	4/4	1	0							153
153	150	4801/8	4833/8	4.0	-3	4/4	1	0							154
154	151	4833/8	4865/8	4.0	-3	4/4	1	0							155
155	152	4865/8	4897/8	4.0	-3	4/4	1	0							156
156	153	4897/8	4929/8	4.0	-3	4/4	1	0							157
157	154	4929/8	4961/8	4.0	-3	4/4	1	0							158
158	155	4961/8	4993/8	4.0	-3	4/4	1	0							159
159	156	4993/8	5025/8	4.0	-3	4/4	1	0							160
160	157	5025/8	5057/8	4.0	-3	4/4	1	0				end		lastMeasure	-1
