mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	1	3/4	3/4	0	4	firstMeasure					2
2	2	1	3/4	3/4	0	4						3
3	3	1	3/4	3/4	0	2						4
4	4	1	3/4	3/4	0	4						5
5	5	1	3/4	3/4	0	2						6
6	6	1	3/4	3/4	0	3						7
7	7	1	3/4	3/4	0	4						8
8	8	1	3/4	3/4	0	3						9
9	9	1	3/4	3/4	0	4						10
10	10	1	3/4	3/4	0	4						11
11	11	1	3/4	3/4	0	4						12
12	12	1	3/4	3/4	0	4						13
13	13	1	3/4	3/4	0	3						14
14	14	1	3/4	3/4	0	3						15
15	15	1	3/4	3/4	0	4						16
16	16	1	3/4	3/4	0	4						17
17	17	1	3/4	3/4	0	3						18
18	18	1	3/4	3/4	0	3						19
19	19	1	3/4	3/4	0	3						20
20	20	1	3/4	3/4	0	3						21
21	21	1	3/4	3/4	0	3						22
22	22	1	3/4	3/4	0	3						23
23	23	1	3/4	3/4	0	3						24
24	24	1	3/4	3/4	0	3						25
25	25	1	3/4	3/4	0	4						26
26	26	1	3/4	3/4	0	3						27
27	27	1	3/4	3/4	0	4						28
28	28	1	3/4	3/4	0	3						29
29	29	1	3/4	3/4	0	4						30
30	30	1	3/4	3/4	0	2						31
31	31	1	3/4	3/4	0	2						32
32	32	1	3/4	3/4	0	2						33
33	33	1	3/4	3/4	0	4						34
34	34	1	3/4	3/4	0	4						35
35	35	1	3/4	3/4	0	3						36
36	36	1	3/4	3/4	0	4						37
37	37	1	3/4	3/4	0	3						38
38	38	1	3/4	3/4	0	3						39
39	39	1	3/4	3/4	0	4						40
40	40	1	3/4	3/4	0	3						41
41	41	1	3/4	3/4	0	3						42
42	42	1	3/4	3/4	0	3						43
43	43	1	3/4	3/4	0	3						44
44	44	1	3/4	3/4	0	4						45
45	45	1	3/4	3/4	0	3						46
46	46	1	3/4	3/4	0	3						47
47	47	1	3/4	3/4	0	2						48
48	48	1	3/4	3/4	0	2						49
49	49	1	3/4	3/4	0	2						50
50	50	1	3/4	3/4	0	2						51
51	51	1	3/4	3/4	0	4						52
52	52	1	3/4	3/4	0	4						53
53	53	1	3/4	3/4	0	4						54
54	54	1	3/4	3/4	0	3						55
55	55	1	3/4	3/4	0	4						56
56	56	1	3/4	3/4	0	4						57
57	57	1	3/4	3/4	0	4						58
58	58	1	3/4	3/4	0	4						59
59	59	1	3/4	3/4	0	2						60
60	60	1	3/4	3/4	0	2						61
61	61	1	3/4	3/4	0	2						62
62	62	1	3/4	3/4	0	2						63
63	63	0	3/4	3/4	0	4	startRepeat					64
64	64	0	3/4	3/4	0	4						65
65	65	0	3/4	3/4	0	4						66
66	66	0	3/4	3/4	0	3						67
67	67	0	3/4	3/4	0	4						68
68	68	0	3/4	3/4	0	4						69
69	69	0	3/4	3/4	0	4						70
70	70	0	3/4	3/4	0	2						71
71	71	0	3/4	3/4	0	3						72
72	72	0	3/4	3/4	0	3						73
73	73	0	3/4	3/4	0	3						74
74	74	0	3/4	3/4	0	3						75
75	75	0	3/4	3/4	0	3						76
76	76	0	3/4	3/4	0	3						77
77	77	0	3/4	3/4	0	3						78
78	78	0	3/4	3/4	0	3	endRepeat					63, 79
79	79	0	3/4	3/4	0	4						80
80	80	0	3/4	3/4	0	4						81
81	81	0	3/4	3/4	0	4						82
82	82	0	3/4	3/4	0	4						83
83	83	0	3/4	3/4	0	4						84
84	84	0	3/4	3/4	0	4						85
85	85	0	3/4	3/4	0	4						86
86	86	0	3/4	3/4	0	4						87
87	87	0	3/4	3/4	0	3						88
88	88	0	3/4	3/4	0	2						89
89	89	0	3/4	3/4	0	3						90
90	90	0	3/4	3/4	0	4						91
91	91	0	3/4	3/4	0	4						92
92	92	0	3/4	3/4	0	2						93
93	93	0	3/4	3/4	0	4						94
94	94	0	3/4	3/4	0	4						95
95	95	0	3/4	3/4	0	3						96
96	96	0	3/4	3/4	0	2						97
97	97	0	3/4	3/4	0	2						98
98	98	0	3/4	3/4	0	2						99
99	99	0	3/4	3/4	0	2						100
100	100	0	3/4	3/4	0	2						101
101	101	1	3/4	3/4	0	4						102
102	102	1	3/4	3/4	0	4						103
103	103	1	3/4	3/4	0	2						104
104	104	1	3/4	3/4	0	4						105
105	105	1	3/4	3/4	0	2						106
106	106	1	3/4	3/4	0	3						107
107	107	1	3/4	3/4	0	4						108
108	108	1	3/4	3/4	0	3						109
109	109	1	3/4	3/4	0	4						110
110	110	1	3/4	3/4	0	4						111
111	111	1	3/4	3/4	0	4						112
112	112	1	3/4	3/4	0	4						113
113	113	1	3/4	3/4	0	3						114
114	114	1	3/4	3/4	0	3						115
115	115	1	3/4	3/4	0	4						116
116	116	1	3/4	3/4	0	4						117
117	117	1	3/4	3/4	0	3						118
118	118	1	3/4	3/4	0	3						119
119	119	1	3/4	3/4	0	3						120
120	120	1	3/4	3/4	0	3						121
121	121	1	3/4	3/4	0	3						122
122	122	1	3/4	3/4	0	3						123
123	123	1	3/4	3/4	0	3						124
124	124	1	3/4	3/4	0	3						125
125	125	1	3/4	3/4	0	4						126
126	126	1	3/4	3/4	0	3						127
127	127	1	3/4	3/4	0	4						128
128	128	1	3/4	3/4	0	3						129
129	129	1	3/4	3/4	0	4						130
130	130	1	3/4	3/4	0	2						131
131	131	1	3/4	3/4	0	2						132
132	132	1	3/4	3/4	0	2						133
133	133	1	3/4	3/4	0	4						134
134	134	1	3/4	3/4	0	4						135
135	135	1	3/4	3/4	0	3						136
136	136	1	3/4	3/4	0	4						137
137	137	1	3/4	3/4	0	3						138
138	138	1	3/4	3/4	0	3						139
139	139	1	3/4	3/4	0	4						140
140	140	1	3/4	3/4	0	3						141
141	141	1	3/4	3/4	0	3						142
142	142	1	3/4	3/4	0	3						143
143	143	1	3/4	3/4	0	4						144
144	144	1	3/4	3/4	0	4						145
145	145	1	3/4	3/4	0	3						146
146	146	1	3/4	3/4	0	3						147
147	147	1	3/4	3/4	0	2						148
148	148	1	3/4	3/4	0	2						149
149	149	1	3/4	3/4	0	2						150
150	150	1	3/4	3/4	0	2						151
151	151	1	3/4	3/4	0	4						152
152	152	1	3/4	3/4	0	4						153
153	153	1	3/4	3/4	0	4						154
154	154	1	3/4	3/4	0	3						155
155	155	1	3/4	3/4	0	4						156
156	156	1	3/4	3/4	0	4						157
157	157	1	3/4	3/4	0	4						158
158	158	1	3/4	3/4	0	4						159
159	159	1	3/4	3/4	0	4						160
160	160	1	3/4	3/4	0	3						161
161	161	1	3/4	3/4	0	2						162
162	162	1	3/4	3/4	0	2						163
163	163	1	3/4	3/4	0	3						164
164	164	1	3/4	3/4	0	4						165
165	165	1	3/4	3/4	0	3						166
166	166	1	3/4	3/4	0	2						167
