mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	-4	3/4	1/4	1/2	2	firstMeasure		start-repeat	-1		2
2	1	-4	3/4	3/4	0	2						3
3	2	-4	3/4	3/4	0	2						4
4	3	-4	3/4	3/4	0	2						5
5	4	-4	3/4	3/4	0	3						6
6	5	-4	3/4	3/4	0	2						7
7	6	-4	3/4	3/4	0	2						8
8	7	-4	3/4	3/4	0	2						9
9	8	-4	3/4	3/4	0	3						10
10	9	-4	3/4	3/4	0	3						11
11	10	-4	3/4	3/4	0	3						12
12	11	-4	3/4	3/4	0	2						13
13	12	-4	3/4	3/4	0	2						14
14	13	-4	3/4	3/4	0	2						15
15	14	-4	3/4	1/2	0	2	endRepeat					1, 16
16	14	-4	3/4	1/4	1/2	2	startRepeat		start-repeat	-1		17
17	15	-4	3/4	3/4	0	2						18
18	16	-4	3/4	3/4	0	2						19
19	17	-4	3/4	3/4	0	2						20
20	18	-4	3/4	3/4	0	2						21
21	19	-4	3/4	3/4	0	2						22
22	20	-4	3/4	3/4	0	2						23
23	21	-4	3/4	3/4	0	2						24
24	22	-4	3/4	3/4	0	2						25
25	23	-4	3/4	3/4	0	2						26
26	24	-4	3/4	3/4	0	2						27
27	25	-4	3/4	3/4	0	2						28
28	26	-4	3/4	3/4	0	2						29
29	27	-4	3/4	3/4	0	2						30
30	28	-4	3/4	3/4	0	2						31
31	29	-4	3/4	3/4	0	2						32
32	30	-4	3/4	3/4	0	2						33
33	31	-4	3/4	3/4	0	2						34
34	32	-4	3/4	3/4	0	2						35
35	33	-4	3/4	3/4	0	2						36
36	34	-4	3/4	3/4	0	3						37
37	35	-4	3/4	3/4	0	2						38
38	36	-4	3/4	3/4	0	2						39
39	37	-4	3/4	3/4	0	2						40
40	38	-4	3/4	3/4	0	2						41
41	39	-4	3/4	3/4	0	2						42
42	40	-4	3/4	1/2	0	2	endRepeat					16, 43
43	40	-1	3/4	1/4	1/2	2	startRepeat			-1		44
44	41	-1	3/4	3/4	0	2						45
45	42	-1	3/4	3/4	0	2						46
46	43	-1	3/4	3/4	0	2						47
47	44	-1	3/4	3/4	0	2						48
48	45	-1	3/4	3/4	0	3						49
49	46	-1	3/4	3/4	0	3						50
50	47	-1	3/4	3/4	0	3						51
51	48	-1	3/4	3/4	0	3						52
52	49	-1	3/4	3/4	0	3						53
53	50	-1	3/4	1/2	0	2	endRepeat					43, 54
54	50	-1	3/4	1/4	1/2	2	startRepeat			-1		55
55	51	-1	3/4	3/4	0	3						56
56	52	-1	3/4	3/4	0	3						57
57	53	-1	3/4	3/4	0	3						58
58	54	-1	3/4	3/4	0	3						59
59	55	-1	3/4	3/4	0	2						60
60	56	-1	3/4	3/4	0	2						61
61	57	-1	3/4	3/4	0	2						62
62	58	-1	3/4	3/4	0	2						63
63	59	-1	3/4	3/4	0	3						64
64	60	-1	3/4	3/4	0	2						65
65	61	-1	3/4	3/4	0	2						66
66	62	-1	3/4	3/4	0	2						67
67	63	-1	3/4	3/4	0	2						68
68	64	-1	3/4	3/4	0	2						69
69	65	-1	3/4	3/4	0	2						70
70	66	-1	3/4	3/4	0	2						71
71	67	-1	3/4	3/4	0	2						72
72	68	-1	3/4	3/4	0	2						73
73	69	-1	3/4	3/4	0	2						74
74	70	-1	3/4	3/4	0	2						75
75	71	-1	3/4	3/4	0	2						76
76	72	-1	3/4	3/4	0	2						77
77	73	-1	3/4	1/2	0	2	endRepeat					54
