mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	0.75	0	9/16	3/16	3/8			1			firstMeasure	2
2	1	3/4	3/4	2.25	0	9/16	9/16	0							3
3	2	3	3	2.25	0	9/16	9/16	0							4
4	3	21/4	21/4	2.25	0	9/16	9/16	0							5
5	4	15/2	15/2	2.25	0	9/16	9/16	0							6
6	5	39/4	39/4	2.25	0	9/16	9/16	0							7
7	6	12	12	2.25	0	9/16	9/16	0							8
8	7	57/4	57/4	2.25	0	9/16	9/16	0							9, 10
9	8		33/2	1.5	0	9/16	3/8	0	1					end	1
10	8	33/2	18	2.25	0	9/16	9/16	0	2		1				11
11	9	75/4	81/4	2.25	0	9/16	9/16	0						start	12
12	10	21	45/2	2.25	0	9/16	9/16	0							13
13	11	93/4	99/4	2.25	0	9/16	9/16	0							14
14	12	51/2	27	2.25	0	9/16	9/16	0							15
15	13	111/4	117/4	2.25	0	9/16	9/16	0							16
16	14	30	63/2	2.25	0	9/16	9/16	0							17
17	15	129/4	135/4	2.25	0	9/16	9/16	0							18, 19
18	16		36	2.25	0	9/16	9/16	0	1					end	11
19	16	69/2	153/4	2.25	0	9/16	9/16	0	2		1				20
20	17	147/4	81/2	2.25	0	9/16	9/16	0						start	21
21	18	39	171/4	2.25	0	9/16	9/16	0							22
22	19	165/4	45	2.25	0	9/16	9/16	0							23
23	20	87/2	189/4	2.25	0	9/16	9/16	0							24
24	21	183/4	99/2	2.25	0	9/16	9/16	0							25
25	22	48	207/4	2.25	0	9/16	9/16	0							26
26	23	201/4	54	2.25	0	9/16	9/16	0							27, 28
27	24		225/4	2.25	0	9/16	9/16	0	1					end	20
28	24	105/2	117/2	2.25	0	9/16	9/16	0	2		1				29
29	25	219/4	243/4	0.75	0	9/16	3/16	0				double			30
30	26	111/2	123/2	1.5	0	9/16	3/8	3/16							31
31	27	57	63	2.25	0	9/16	9/16	0							32
32	28	237/4	261/4	2.25	0	9/16	9/16	0							33
33	29	123/2	135/2	2.25	0	9/16	9/16	0							34
34	30	255/4	279/4	2.25	0	9/16	9/16	0							35
35	31	66	72	2.25	0	9/16	9/16	0							36
36	32	273/4	297/4	2.25	0	9/16	9/16	0							37, 39
37	33		153/2	2.25	0	9/16	9/16	0	1						38
38	33		315/4	0.75	0	9/16	3/16	0	1		1			end	39
39	33	141/2	159/2	1.5	0	9/16	3/8	3/16	2		1				40
40	33	72	81	0.75	0	6/16	3/16	3/16			1			start	41
41	34	291/4	327/4	1.5	0	6/16	3/8	0							42
42	35	297/4	333/4	1.5	0	6/16	3/8	0							43
43	36	303/4	339/4	1.5	0	6/16	3/8	0							44
44	37	309/4	345/4	1.5	0	6/16	3/8	0							45
45	38	315/4	351/4	1.5	0	6/16	3/8	0							46
46	39	321/4	357/4	1.5	0	6/16	3/8	0							47
47	40	327/4	363/4	1.5	0	6/16	3/8	0							48, 49
48	41		369/4	1.0	0	6/16	1/4	0	1					end	40
49	41	333/4	373/4	1.5	0	6/16	3/8	0	2		1				50
50	42	339/4	379/4	1.5	0	6/16	3/8	0				start-repeat		start	51
51	43	345/4	385/4	1.5	0	6/16	3/8	0							52
52	44	351/4	391/4	1.5	0	6/16	3/8	0							53
53	45	357/4	397/4	1.5	0	6/16	3/8	0							54
54	46	363/4	403/4	1.5	0	6/16	3/8	0							55
55	47	369/4	409/4	1.5	0	6/16	3/8	0							56
56	48	375/4	415/4	1.5	0	6/16	3/8	0							57, 58
57	49		421/4	1.5	0	6/16	3/8	0	1					end	50
58	49	381/4	427/4	1.0	0	6/16	1/4	0	2		1				59
59	49	385/4	431/4	0.5	0	12/32	1/8	1/4			1				60
60	50	387/4	433/4	1.5	0	12/32	3/8	0							61
61	51	393/4	439/4	1.5	0	12/32	3/8	0							62
62	52	399/4	445/4	1.5	0	12/32	3/8	0							63
63	53	405/4	451/4	1.5	0	12/32	3/8	0							64
64	54	411/4	457/4	1.5	0	12/32	3/8	0							65
65	55	417/4	463/4	1.5	0	12/32	3/8	0							66
66	56	423/4	469/4	1.5	0	12/32	3/8	0							67, 68
67	56		475/4	1.0	0	12/32	1/4	0	1		1			end	68
68	56	429/4	479/4	1.5	0	12/32	3/8	0	2		1				69
69	57	435/4	485/4	1.5	0	12/32	3/8	0				start-repeat		start	70
70	58	441/4	491/4	1.5	0	12/32	3/8	0							71
71	59	447/4	497/4	1.5	0	12/32	3/8	0							72
72	60	453/4	503/4	1.5	0	12/32	3/8	0							73
73	61	459/4	509/4	1.5	0	12/32	3/8	0							74
74	62	465/4	515/4	1.5	0	12/32	3/8	0							75
75	63	471/4	521/4	1.5	0	12/32	3/8	0							76, 77
76	64		527/4	1.5	0	12/32	3/8	0	1					end	69
77	64	477/4	533/4	1.0	0	12/32	1/4	0	2		1	double			78
78	64	481/4	537/4	0.75	0	9/16	3/16	3/8			1				79
79	65	121	135	2.25	0	9/16	9/16	0							80
80	66	493/4	549/4	2.25	0	9/16	9/16	0							81
81	67	251/2	279/2	2.25	0	9/16	9/16	0							82
82	68	511/4	567/4	2.25	0	9/16	9/16	0							83
83	69	130	144	2.25	0	9/16	9/16	0							84
84	70	529/4	585/4	2.25	0	9/16	9/16	0							85
85	71	269/2	297/2	2.25	0	9/16	9/16	0							86
86	72	547/4	603/4	2.25	0	9/16	9/16	0							87
87	73	139	153	2.25	0	9/16	9/16	0							88
88	74	565/4	621/4	2.25	0	9/16	9/16	0							89
89	75	287/2	315/2	2.25	0	9/16	9/16	0							90
90	76	583/4	639/4	2.25	0	9/16	9/16	0							91
91	77	148	162	2.25	0	9/16	9/16	0							92
92	78	601/4	657/4	2.25	0	9/16	9/16	0							93
93	79	305/2	333/2	2.25	0	9/16	9/16	0							94
94	80	619/4	675/4	2.25	0	9/16	9/16	0							95
95	81	157	171	2.25	0	9/16	9/16	0							96
96	82	637/4	693/4	2.25	0	9/16	9/16	0							97
97	83	323/2	351/2	2.25	0	9/16	9/16	0							98
98	84	655/4	711/4	2.25	0	9/16	9/16	0							99
99	85	166	180	2.25	0	9/16	9/16	0							100
100	86	673/4	729/4	2.25	0	9/16	9/16	0							101
101	87	341/2	369/2	2.25	0	9/16	9/16	0							102
102	88	691/4	747/4	2.25	0	9/16	9/16	0							103
103	89	175	189	2.25	0	9/16	9/16	0							104
104	90	709/4	765/4	2.25	0	9/16	9/16	0							105
105	91	359/2	387/2	2.25	0	9/16	9/16	0							106
106	92	727/4	783/4	2.25	0	9/16	9/16	0							107
107	93	184	198	2.25	0	9/16	9/16	0							108
108	94	745/4	801/4	2.25	0	9/16	9/16	0							109
109	95	377/2	405/2	2.25	0	9/16	9/16	0							110
110	96	763/4	819/4	2.25	0	9/16	9/16	0							111
111	97	193	207	2.25	0	9/16	9/16	0							112
112	98	781/4	837/4	2.25	0	9/16	9/16	0							113
113	99	395/2	423/2	2.25	0	9/16	9/16	0							114
114	100	799/4	855/4	2.25	0	9/16	9/16	0							115
115	101	202	216	2.25	0	9/16	9/16	0							116
116	102	817/4	873/4	2.25	0	9/16	9/16	0							117
117	103	413/2	441/2	2.25	0	9/16	9/16	0							118
118	104	835/4	891/4	2.25	0	9/16	9/16	0							119
119	105	211	225	2.25	0	9/16	9/16	0							120
120	106	853/4	909/4	2.25	0	9/16	9/16	0							121
121	107	431/2	459/2	2.25	0	9/16	9/16	0							122
122	108	871/4	927/4	2.25	0	9/16	9/16	0							123
123	109	220	234	2.25	0	9/16	9/16	0							124
124	110	889/4	945/4	2.25	0	9/16	9/16	0							125
125	111	449/2	477/2	2.25	0	9/16	9/16	0							126
126	112	907/4	963/4	2.25	0	9/16	9/16	0							127
127	113	229	243	2.25	0	9/16	9/16	0							128
128	114	925/4	981/4	2.25	0	9/16	9/16	0							129
129	115	467/2	495/2	2.25	0	9/16	9/16	0							130
130	116	943/4	999/4	2.25	-3	9/16	9/16	0							131
131	117	238	252	2.25	-3	9/16	9/16	0							132
132	118	961/4	1017/4	2.25	-3	9/16	9/16	0							133
133	119	485/2	513/2	2.25	-3	9/16	9/16	0							134
134	120	979/4	1035/4	2.25	-3	9/16	9/16	0							135
135	121	247	261	2.25	-3	9/16	9/16	0							136
136	122	997/4	1053/4	2.25	-3	9/16	9/16	0							137
137	123	503/2	531/2	2.25	-3	9/16	9/16	0							138
138	124	1015/4	1071/4	2.25	-3	9/16	9/16	0							139
139	125	256	270	2.25	-3	9/16	9/16	0							140
140	126	1033/4	1089/4	2.25	-3	9/16	9/16	0							141
141	127	521/2	549/2	2.25	-3	9/16	9/16	0							142
142	128	1051/4	1107/4	2.25	-3	9/16	9/16	0							143
143	129	265	279	2.25	-3	9/16	9/16	0							144
144	130	1069/4	1125/4	2.25	0	9/16	9/16	0							145
145	131	539/2	567/2	2.25	0	9/16	9/16	0							146
