mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-5	4/4	1	0					firstMeasure	2
2	2	4	4.0	-5	4/4	1	0						3
3	3	8	4.0	-5	4/4	1	0						4
4	4	12	7.0	-5	4/4	7/4	0						5
5	5	19	8.0	4	4/4	2	0						6
6	6	27	2.0	4	4/4	1/2	0						7
7	6	29	3.0	-6	4/4	3/4	0		1				8
8	6	32	1.0	-6	4/4	1/4	3/4		1				9
9	7	33	1.5	-6	12/16	3/8	0						10
10	8	69/2	3.0	-6	12/16	3/4	0						11
11	9	75/2	3.0	-6	12/16	3/4	0						12
12	10	81/2	3.0	-6	12/16	3/4	0						13
13	11	87/2	3.0	-6	12/16	3/4	0						14
14	12	93/2	3.0	-6	12/16	3/4	0						15
15	13	99/2	3.0	-6	12/16	3/4	0						16
16	14	105/2	3.0	-6	12/16	3/4	0						17
17	15	111/2	3.0	-6	12/16	3/4	0						18
18	16	117/2	3.0	-6	12/16	3/4	0						19
19	17	123/2	3.0	-6	12/16	3/4	0						20
20	18	129/2	3.0	-6	12/16	3/4	0						21
21	19	135/2	3.0	-6	12/16	3/4	0						22
22	20	141/2	3.0	-6	12/16	3/4	0						23
23	21	147/2	3.0	-6	12/16	3/4	0						24
24	22	153/2	3.0	-6	12/16	3/4	0						25
25	23	159/2	3.0	-6	12/16	3/4	0						26
26	24	165/2	3.0	-6	12/16	3/4	0						27
27	25	171/2	3.0	-6	12/16	3/4	0						28
28	25	177/2	1.5	-6	12/16	3/8	0		1				29
29	25	90	1.5	-4	6/8	3/8	3/8		1				30
30	26	183/2	3.0	-4	6/8	3/4	0						31
31	27	189/2	3.0	-4	6/8	3/4	0						32
32	28	195/2	3.0	-4	6/8	3/4	0						33
33	29	201/2	3.0	-4	6/8	3/4	0						34
34	30	207/2	3.0	-4	6/8	3/4	0						35
35	31	213/2	3.0	-4	6/8	3/4	0						36
36	32	219/2	3.0	-4	6/8	3/4	0						37
37	33	225/2	3.0	-4	6/8	3/4	0						38
38	34	231/2	3.0	-4	6/8	3/4	0						39
39	35	237/2	3.0	-4	6/8	3/4	0						40
40	36	243/2	3.0	-4	6/8	3/4	0						41
41	37	249/2	3.0	-4	6/8	3/4	0						42
