mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	2.0	6	2/4	1/2	0						firstMeasure	2
2	2	2	2	2.0	6	2/4	1/2	0							3
3	3	4	4	2.0	6	2/4	1/2	0							4
4	4	6	6	1.0	6	2/4	1/4	0							5
5	4	7	7	1.0	6	4/4	1/4	3/4			1				6
6	5	8	8	4.0	6	4/4	1	0							7
7	6	12	12	4.0	6	4/4	1	0						start	8
8	7	16	16	4.0	6	4/4	1	0							9
9	8	20	20	4.0	6	4/4	1	0							10
10	9	24	24	4.0	6	4/4	1	0							11
11	10	28	28	4.0	6	4/4	1	0							12
12	11	32	32	4.0	6	4/4	1	0							13
13	12	36	36	4.0	6	4/4	1	0							14
14	13	40	40	4.0	6	4/4	1	0							15
15	14	44	44	4.0	6	4/4	1	0							16
16	15	48	48	4.0	6	4/4	1	0							17
17	16	52	52	4.0	6	4/4	1	0							18
18	17	56	56	4.0	6	4/4	1	0							19
19	18	60	60	4.0	6	4/4	1	0							20
20	19	64	64	4.0	6	4/4	1	0							21
21	20	68	68	4.0	6	4/4	1	0							22
22	21	72	72	4.0	6	4/4	1	0							23
23	22	76	76	4.0	6	4/4	1	0							24
24	23	80	80	4.0	6	4/4	1	0							25
25	24	84	84	4.0	6	4/4	1	0							26
26	25	88	88	4.0	6	4/4	1	0							27
27	26	92	92	4.0	6	4/4	1	0							28
28	27	96	96	4.0	6	4/4	1	0							29
29	28	100	100	4.0	6	4/4	1	0							30
30	29	104	104	4.0	6	4/4	1	0							31
31	30	108	108	4.0	6	4/4	1	0							32
32	31	112	112	4.0	6	4/4	1	0							33
33	32	116	116	4.0	6	4/4	1	0							34
34	33	120	120	4.0	6	4/4	1	0							35
35	34	124	124	4.0	6	4/4	1	0							36
36	35	128	128	4.0	6	4/4	1	0							37
37	36	132	132	4.0	6	4/4	1	0							38
38	37	136	136	4.0	6	4/4	1	0							39, 41
39	38		140	4.0	6	4/4	1	0	1						40
40	38		144	4.0	6	4/4	1	0	1		1			end	7
41	38	140	148	4.0	6	4/4	1	0	2		1				42
42	39	144	152	4.0	6	4/4	1	0				start-repeat		start	43
43	40	148	156	4.0	6	4/4	1	0							44
44	41	152	160	4.0	6	4/4	1	0							45
45	42	156	164	4.0	6	4/4	1	0							46
46	43	160	168	4.0	6	4/4	1	0							47
47	44	164	172	4.0	6	4/4	1	0							48
48	45	168	176	4.0	6	4/4	1	0							49
49	46	172	180	4.0	6	4/4	1	0							50
50	47	176	184	4.0	6	4/4	1	0							51
51	48	180	188	4.0	6	4/4	1	0							52
52	49	184	192	4.0	6	4/4	1	0							53
53	50	188	196	4.0	6	4/4	1	0							54
54	51	192	200	4.0	6	4/4	1	0							55
55	52	196	204	4.0	6	4/4	1	0							56
56	53	200	208	4.0	6	4/4	1	0							57
57	54	204	212	4.0	6	4/4	1	0							58
58	55	208	216	4.0	6	4/4	1	0							59
59	56	212	220	4.0	6	4/4	1	0							60
60	57	216	224	4.0	6	4/4	1	0							61
61	58	220	228	4.0	6	4/4	1	0							62
62	59	224	232	4.0	6	4/4	1	0							63
63	60	228	236	4.0	6	4/4	1	0							64
64	61	232	240	4.0	6	4/4	1	0							65
65	62	236	244	4.0	6	4/4	1	0							66
66	63	240	248	4.0	6	4/4	1	0							67
67	64	244	252	4.0	6	4/4	1	0							68
68	65	248	256	4.0	6	4/4	1	0							69
69	66	252	260	4.0	6	4/4	1	0							70
70	67	256	264	4.0	6	4/4	1	0							71
71	68	260	268	4.0	6	4/4	1	0							72
72	69	264	272	4.0	6	4/4	1	0							73
73	70	268	276	4.0	6	4/4	1	0							74
74	71	272	280	4.0	6	4/4	1	0							75
75	72	276	284	4.0	6	4/4	1	0							76
76	73	280	288	4.0	6	4/4	1	0							77
77	74	284	292	4.0	6	4/4	1	0							78
78	75	288	296	4.0	6	4/4	1	0							79
79	76	292	300	4.0	6	4/4	1	0							80
80	77	296	304	4.0	6	4/4	1	0							81
81	78	300	308	4.0	6	4/4	1	0							82
82	79	304	312	4.0	6	4/4	1	0							83
83	80	308	316	4.0	6	4/4	1	0							84
84	81	312	320	4.0	6	4/4	1	0							85
85	82	316	324	4.0	6	4/4	1	0							86
86	83	320	328	4.0	6	4/4	1	0							87
87	84	324	332	4.0	6	4/4	1	0							88
88	85	328	336	4.0	6	4/4	1	0							89
89	86	332	340	4.0	6	4/4	1	0							90
90	87	336	344	4.0	6	4/4	1	0							91
91	88	340	348	4.0	6	4/4	1	0							92
92	89	344	352	4.0	6	4/4	1	0							93
93	90	348	356	4.0	6	4/4	1	0							94
94	91	352	360	4.0	6	4/4	1	0							95
95	92	356	364	4.0	6	4/4	1	0							96
96	93	360	368	4.0	6	4/4	1	0							97
97	94	364	372	4.0	6	4/4	1	0							98
98	95	368	376	4.0	6	4/4	1	0							99
99	96	372	380	4.0	6	4/4	1	0							100
100	97	376	384	4.0	6	4/4	1	0							101
101	98	380	388	4.0	6	4/4	1	0							102
102	99	384	392	4.0	6	4/4	1	0							103
103	100	388	396	4.0	6	4/4	1	0							104
104	101	392	400	4.0	6	4/4	1	0							105
105	102	396	404	4.0	6	4/4	1	0							106
106	103	400	408	4.0	6	4/4	1	0							107
107	104	404	412	4.0	6	4/4	1	0							108, 109
108	105		416	4.0	6	4/4	1	0	1					end	42
109	105	408	420	4.0	6	4/4	1	0	2		1	end		lastMeasure	-1
