mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	2.0	-3	2/4	1/2	0						firstMeasure	2
2	2	2	2	2.0	-3	2/4	1/2	0							3
3	3	4	4	2.0	-3	2/4	1/2	0							4
4	4	6	6	2.0	-3	2/4	1/2	0							5
5	5	8	8	2.0	-3	2/4	1/2	0							6
6	6	10	10	2.0	-3	2/4	1/2	0							7
7	7	12	12	2.0	-3	2/4	1/2	0							8
8	8	14	14	2.0	-3	2/4	1/2	0							9
9	9	16	16	2.0	-3	2/4	1/2	0							10
10	10	18	18	2.0	-3	2/4	1/2	0							11
11	11	20	20	2.0	-3	2/4	1/2	0							12
12	12	22	22	2.0	-3	2/4	1/2	0							13
13	13	24	24	2.0	-3	2/4	1/2	0							14
14	14	26	26	2.0	-3	2/4	1/2	0							15
15	15	28	28	2.0	-3	2/4	1/2	0							16
16	16	30	30	2.0	-3	2/4	1/2	0							17
17	17	32	32	4.0	-3	2/2	1	0						start	18
18	18	36	36	4.0	-3	2/2	1	0							19
19	19	40	40	4.0	-3	2/2	1	0							20
20	20	44	44	4.0	-3	2/2	1	0							21
21	21	48	48	4.0	-3	2/2	1	0							22
22	22	52	52	4.0	-3	2/2	1	0							23
23	23	56	56	4.0	-3	2/2	1	0							24
24	24	60	60	4.0	-3	2/2	1	0							25
25	25	64	64	4.0	-3	2/2	1	0							26
26	26	68	68	4.0	-3	2/2	1	0							27
27	27	72	72	4.0	-3	2/2	1	0							28
28	28	76	76	4.0	-3	2/2	1	0							29
29	29	80	80	4.0	-3	2/2	1	0							30
30	30	84	84	4.0	-3	2/2	1	0							31
31	31	88	88	4.0	-3	2/2	1	0							32
32	32	92	92	4.0	-3	2/2	1	0							33
33	33	96	96	4.0	-3	2/2	1	0							34
34	34	100	100	4.0	-3	2/2	1	0							35
35	35	104	104	4.0	-3	2/2	1	0							36
36	36	108	108	4.0	-3	2/2	1	0							37
37	37	112	112	4.0	-3	2/2	1	0							38
38	38	116	116	4.0	-3	2/2	1	0							39
39	39	120	120	4.0	-3	2/2	1	0							40
40	40	124	124	4.0	-3	2/2	1	0							41
41	41	128	128	4.0	-3	2/2	1	0							42
42	42	132	132	4.0	-3	2/2	1	0							43
43	43	136	136	4.0	-3	2/2	1	0							44
44	44	140	140	4.0	-3	2/2	1	0							45
45	45	144	144	4.0	-3	2/2	1	0							46
46	46	148	148	4.0	-3	2/2	1	0							47
47	47	152	152	4.0	-3	2/2	1	0							48
48	48	156	156	4.0	-3	2/2	1	0							49
49	49	160	160	4.0	-3	2/2	1	0							50
50	50	164	164	4.0	-3	2/2	1	0							51
51	51	168	168	4.0	-3	2/2	1	0							52
52	52	172	172	4.0	-3	2/2	1	0							53
53	53	176	176	4.0	-3	2/2	1	0							54
54	54	180	180	4.0	-3	2/2	1	0							55
55	55	184	184	4.0	-3	2/2	1	0							56
56	56	188	188	4.0	-3	2/2	1	0							57
57	57	192	192	4.0	-3	2/2	1	0							58
58	58	196	196	4.0	-3	2/2	1	0							59
59	59	200	200	4.0	-3	2/2	1	0							60
60	60	204	204	4.0	-3	2/2	1	0							61
61	61	208	208	4.0	-3	2/2	1	0							62
62	62	212	212	4.0	-3	2/2	1	0							63
63	63	216	216	4.0	-3	2/2	1	0							64
64	64	220	220	4.0	-3	2/2	1	0							65
65	65	224	224	4.0	-3	2/2	1	0							66
66	66	228	228	4.0	-3	2/2	1	0							67
67	67	232	232	4.0	-3	2/2	1	0							68, 70
68	68		236	4.0	-3	2/2	1	0	1						69
69	69		240	4.0	-3	2/2	1	0	1					end	17
70	69	236	244	4.0	-3	2/2	1	0	2		1				71
71	69	240	248	4.0	-3	2/2	1	0	2		1				72
72	70	244	252	4.0	-3	2/2	1	0							73
73	71	248	256	4.0	-3	2/2	1	0							74
74	72	252	260	4.0	-3	2/2	1	0							75
75	73	256	264	4.0	-3	2/2	1	0							76
76	74	260	268	4.0	-3	2/2	1	0							77
77	75	264	272	4.0	-3	2/2	1	0							78
78	76	268	276	4.0	-3	2/2	1	0							79
79	77	272	280	4.0	-3	2/2	1	0							80
80	78	276	284	4.0	-3	2/2	1	0							81
81	79	280	288	4.0	-3	2/2	1	0							82
82	80	284	292	4.0	-3	2/2	1	0							83
83	81	288	296	4.0	-3	2/2	1	0							84
84	82	292	300	4.0	-3	2/2	1	0							85
85	83	296	304	4.0	-3	2/2	1	0							86
86	84	300	308	4.0	-3	2/2	1	0							87
87	85	304	312	4.0	-3	2/2	1	0							88
88	86	308	316	4.0	-3	2/2	1	0							89
89	87	312	320	4.0	-3	2/2	1	0							90
90	88	316	324	4.0	-3	2/2	1	0							91
91	89	320	328	4.0	-3	2/2	1	0							92
92	90	324	332	4.0	-3	2/2	1	0							93
93	91	328	336	4.0	-3	2/2	1	0							94
94	92	332	340	4.0	-3	2/2	1	0							95
95	93	336	344	4.0	-3	2/2	1	0							96
96	94	340	348	4.0	-3	2/2	1	0							97
97	95	344	352	4.0	-3	2/2	1	0							98
98	96	348	356	4.0	-3	2/2	1	0							99
99	97	352	360	4.0	-3	2/2	1	0							100
100	98	356	364	4.0	-3	2/2	1	0							101
101	99	360	368	4.0	-3	2/2	1	0							102
102	100	364	372	4.0	-3	2/2	1	0							103
103	101	368	376	4.0	-3	2/2	1	0							104
104	102	372	380	4.0	-3	2/2	1	0							105
105	103	376	384	4.0	-3	2/2	1	0							106
106	104	380	388	4.0	-3	2/2	1	0							107
107	105	384	392	4.0	-3	2/2	1	0							108
108	106	388	396	4.0	-3	2/2	1	0							109
109	107	392	400	4.0	-3	2/2	1	0							110
110	108	396	404	4.0	-3	2/2	1	0							111
111	109	400	408	4.0	-3	2/2	1	0							112
112	110	404	412	4.0	-3	2/2	1	0							113
113	111	408	416	4.0	-3	2/2	1	0							114
114	112	412	420	4.0	-3	2/2	1	0							115
115	113	416	424	4.0	-3	2/2	1	0							116
116	114	420	428	4.0	-3	2/2	1	0							117
117	115	424	432	4.0	-3	2/2	1	0							118
118	116	428	436	4.0	-3	2/2	1	0							119
119	117	432	440	4.0	-3	2/2	1	0							120
120	118	436	444	4.0	-3	2/2	1	0							121
121	119	440	448	4.0	-3	2/2	1	0							122
122	120	444	452	4.0	-3	2/2	1	0							123
123	121	448	456	4.0	-3	2/2	1	0							124
124	122	452	460	4.0	-3	2/2	1	0							125
125	123	456	464	4.0	-3	2/2	1	0							126
126	124	460	468	4.0	-3	2/2	1	0							127
127	125	464	472	4.0	-3	2/2	1	0							128
128	126	468	476	4.0	-3	2/2	1	0							129
129	127	472	480	4.0	-3	2/2	1	0							130
130	128	476	484	4.0	-3	2/2	1	0							131
131	129	480	488	4.0	-3	2/2	1	0							132
132	130	484	492	4.0	-3	2/2	1	0							133
133	131	488	496	4.0	-3	2/2	1	0							134
134	132	492	500	4.0	-3	2/2	1	0							135
135	133	496	504	4.0	-3	2/2	1	0							136
136	134	500	508	4.0	-3	2/2	1	0							137
137	135	504	512	4.0	-3	2/2	1	0							138
138	136	508	516	4.0	-3	2/2	1	0							139
139	137	512	520	4.0	-3	2/2	1	0							140
140	138	516	524	4.0	-3	2/2	1	0							141
141	139	520	528	4.0	-3	2/2	1	0							142
142	140	524	532	4.0	-3	2/2	1	0							143
143	141	528	536	4.0	-3	2/2	1	0							144
144	142	532	540	4.0	-3	2/2	1	0							145
145	143	536	544	4.0	-3	2/2	1	0							146
146	144	540	548	4.0	-3	2/2	1	0							147
147	145	544	552	4.0	-3	2/2	1	0							148
148	146	548	556	4.0	-3	2/2	1	0							149
149	147	552	560	4.0	-3	2/2	1	0							150
150	148	556	564	4.0	-3	2/2	1	0							151
151	149	560	568	4.0	-3	2/2	1	0							152
152	150	564	572	4.0	-3	2/2	1	0							153
153	151	568	576	4.0	-3	2/2	1	0							154
154	152	572	580	4.0	-3	2/2	1	0							155
155	153	576	584	4.0	-3	2/2	1	0							156
156	154	580	588	4.0	-3	2/2	1	0							157
157	155	584	592	4.0	-3	2/2	1	0							158
158	156	588	596	4.0	-3	2/2	1	0							159
159	157	592	600	4.0	-3	2/2	1	0							160
160	158	596	604	4.0	-3	2/2	1	0							161
161	159	600	608	4.0	-3	2/2	1	0							162
162	160	604	612	4.0	-3	2/2	1	0							163
163	161	608	616	4.0	-3	2/2	1	0							164
164	162	612	620	4.0	-3	2/2	1	0							165
165	163	616	624	4.0	-3	2/2	1	0							166
166	164	620	628	4.0	-3	2/2	1	0							167
167	165	624	632	4.0	-3	2/2	1	0							168
168	166	628	636	4.0	-3	2/2	1	0							169
169	167	632	640	4.0	-3	2/2	1	0							170
170	168	636	644	4.0	-3	2/2	1	0							171
171	169	640	648	4.0	-3	2/2	1	0							172
172	170	644	652	4.0	-3	2/2	1	0							173
173	171	648	656	4.0	-3	2/2	1	0							174
174	172	652	660	4.0	-3	2/2	1	0							175
175	173	656	664	4.0	-3	2/2	1	0							176
176	174	660	668	4.0	-3	2/2	1	0							177
177	175	664	672	4.0	-3	2/2	1	0							178
178	176	668	676	4.0	-3	2/2	1	0							179
179	177	672	680	4.0	-3	2/2	1	0							180
180	178	676	684	4.0	-3	2/2	1	0							181
181	179	680	688	4.0	-3	2/2	1	0							182
182	180	684	692	4.0	-3	2/2	1	0							183
183	181	688	696	4.0	-3	2/2	1	0							184
184	182	692	700	4.0	-3	2/2	1	0							185
185	183	696	704	4.0	-3	2/2	1	0							186
186	184	700	708	4.0	-3	2/2	1	0							187
187	185	704	712	4.0	-3	2/2	1	0							188
188	186	708	716	4.0	-3	2/2	1	0							189
189	187	712	720	4.0	-3	2/2	1	0							190
190	188	716	724	4.0	-3	2/2	1	0							191
191	189	720	728	4.0	-3	2/2	1	0							192
192	190	724	732	4.0	-3	2/2	1	0							193
193	191	728	736	4.0	-3	2/2	1	0							194
194	192	732	740	4.0	-3	2/2	1	0							195
195	193	736	744	4.0	-3	2/2	1	0							196
196	194	740	748	4.0	-3	2/2	1	0							197
197	195	744	752	4.0	-3	2/2	1	0							198
198	196	748	756	4.0	-3	2/2	1	0							199
199	197	752	760	4.0	-3	2/2	1	0							200
200	198	756	764	4.0	-3	2/2	1	0							201
201	199	760	768	4.0	-3	2/2	1	0							202
202	200	764	772	4.0	-3	2/2	1	0							203
203	201	768	776	4.0	-3	2/2	1	0							204
204	202	772	780	4.0	-3	2/2	1	0							205
205	203	776	784	4.0	-3	2/2	1	0							206
206	204	780	788	4.0	-3	2/2	1	0							207
207	205	784	792	4.0	-3	2/2	1	0							208
208	206	788	796	4.0	-3	2/2	1	0							209
209	207	792	800	4.0	-3	2/2	1	0							210
210	208	796	804	4.0	-3	2/2	1	0							211
211	209	800	808	4.0	-3	2/2	1	0							212
212	210	804	812	4.0	-3	2/2	1	0							213
213	211	808	816	4.0	-3	2/2	1	0							214
214	212	812	820	4.0	-3	2/2	1	0							215
215	213	816	824	4.0	-3	2/2	1	0							216
216	214	820	828	4.0	-3	2/2	1	0							217
217	215	824	832	4.0	-3	2/2	1	0							218
218	216	828	836	4.0	-3	2/2	1	0							219
219	217	832	840	4.0	-3	2/2	1	0							220
220	218	836	844	4.0	-3	2/2	1	0							221
221	219	840	848	4.0	-3	2/2	1	0							222
222	220	844	852	4.0	-3	2/2	1	0							223
223	221	848	856	4.0	-3	2/2	1	0							224
224	222	852	860	4.0	-3	2/2	1	0							225
225	223	856	864	4.0	-3	2/2	1	0							226
226	224	860	868	4.0	-3	2/2	1	0							227
227	225	864	872	4.0	-3	2/2	1	0							228
228	226	868	876	4.0	-3	2/2	1	0							229
229	227	872	880	4.0	-3	2/2	1	0							230
230	228	876	884	4.0	-3	2/2	1	0							231
231	229	880	888	4.0	-3	2/2	1	0							232
232	230	884	892	4.0	-3	2/2	1	0							233
233	231	888	896	4.0	-3	2/2	1	0							234
234	232	892	900	4.0	-3	2/2	1	0							235
235	233	896	904	4.0	-3	2/2	1	0							236
236	234	900	908	4.0	-3	2/2	1	0							237
237	235	904	912	4.0	-3	2/2	1	0							238
238	236	908	916	4.0	-3	2/2	1	0							239
239	237	912	920	4.0	-3	2/2	1	0							240
240	238	916	924	4.0	-3	2/2	1	0							241
241	239	920	928	4.0	-3	2/2	1	0							242
242	240	924	932	4.0	-3	2/2	1	0							243
243	241	928	936	4.0	-3	2/2	1	0							244
244	242	932	940	4.0	-3	2/2	1	0							245
245	243	936	944	4.0	-3	2/2	1	0							246
246	244	940	948	4.0	-3	2/2	1	0							247
247	245	944	952	4.0	-3	2/2	1	0							248
248	246	948	956	4.0	-3	2/2	1	0							249
249	247	952	960	4.0	-3	2/2	1	0							250
250	248	956	964	4.0	-3	2/2	1	0							251
251	249	960	968	4.0	-3	2/2	1	0							252
252	250	964	972	4.0	-3	2/2	1	0							253
253	251	968	976	4.0	-3	2/2	1	0							254
254	252	972	980	4.0	-3	2/2	1	0							255
255	253	976	984	4.0	-3	2/2	1	0							256
256	254	980	988	4.0	-3	2/2	1	0							257
257	255	984	992	4.0	-3	2/2	1	0				end		lastMeasure	-1
