mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	4.0	-3	2/2	1	0						firstMeasure	2
2	2	4	4	4.0	-3	2/2	1	0							3
3	3	8	8	4.0	-3	2/2	1	0							4
4	4	12	12	4.0	-3	2/2	1	0					line	end	1, 5
5	5	16	16	4.0	-3	2/2	1	0						start	6
6	6	20	20	4.0	-3	2/2	1	0							7
7	7	24	24	4.0	-3	2/2	1	0							8, 9
8	8		28	4.0	-3	2/2	1	0	1					end	5
9	8	28	32	4.0	-3	2/2	1	0	2		1		line		10
10	9	32	36	4.0	-3	2/2	1	0						start	11
11	10	36	40	4.0	-3	2/2	1	0							12
12	11	40	44	4.0	-3	2/2	1	0							13, 14
13	12		48	4.0	-3	2/2	1	0	1					end	10
14	12	44	52	4.0	-3	2/2	1	0	2		1		line		15
15	13	48	56	4.0	-3	2/2	1	0							16
16	14	52	60	4.0	-3	2/2	1	0							17
17	15	56	64	4.0	-3	2/2	1	0							18
18	16	60	68	4.0	-3	2/2	1	0							19
19	17	64	72	4.0	-3	2/2	1	0					line		20
20	18	68	76	4.0	-3	2/2	1	0							21
21	19	72	80	4.0	-3	2/2	1	0							22
22	20	76	84	4.0	-3	2/2	1	0							23
23	21	80	88	4.0	-3	2/2	1	0					page		24
24	22	84	92	4.0	-3	2/2	1	0							25
25	23	88	96	4.0	-3	2/2	1	0							26
26	24	92	100	4.0	-3	2/2	1	0							27
27	25	96	104	4.0	-3	2/2	1	0					line		28
28	26	100	108	4.0	-3	2/2	1	0							29
29	27	104	112	4.0	-3	2/2	1	0							30
30	28	108	116	4.0	-3	2/2	1	0							31
31	29	112	120	4.0	-3	2/2	1	0					line		32
32	30	116	124	4.0	-3	2/2	1	0							33
33	31	120	128	4.0	-3	2/2	1	0							34
34	32	124	132	4.0	-3	2/2	1	0							35
35	33	128	136	4.0	-3	2/2	1	0					line		36
36	34	132	140	4.0	-3	2/2	1	0							37
37	35	136	144	4.0	-3	2/2	1	0							38
38	36	140	148	3.5	-3	2/2	7/8	0				double	line		39
39	36	287/2	303/2	0.5	0	6/8	1/8	5/8			1	start-repeat		start	40
40	37	144	152	3.0	0	6/8	3/4	0							41
41	38	147	155	3.0	0	6/8	3/4	0							42
42	39	150	158	3.0	0	6/8	3/4	0							43
43	40	153	161	3.0	0	6/8	3/4	0							44
44	41	156	164	3.0	0	6/8	3/4	0					line		45
45	42	159	167	3.0	0	6/8	3/4	0							46
46	43	162	170	3.0	0	6/8	3/4	0							47
47	44	165	173	2.5	0	6/8	5/8	0						end	39, 48
48	44	335/2	351/2	0.5	0	6/8	1/8	5/8			1				49
49	45	168	176	3.0	0	6/8	3/4	0							50
50	46	171	179	3.0	0	6/8	3/4	0					page		51
51	47	174	182	3.0	0	6/8	3/4	0							52
52	48	177	185	3.0	0	6/8	3/4	0							53
53	49	180	188	3.0	0	6/8	3/4	0							54
54	50	183	191	3.0	0	6/8	3/4	0							55
55	51	186	194	3.0	0	6/8	3/4	0					line		56
56	52	189	197	3.0	0	6/8	3/4	0							57
57	53	192	200	3.0	0	6/8	3/4	0							58
58	54	195	203	3.0	0	6/8	3/4	0							59
59	55	198	206	3.0	0	6/8	3/4	0							60
60	56	201	209	3.0	0	6/8	3/4	0							61
61	57	204	212	3.0	0	6/8	3/4	0					line		62
62	58	207	215	3.0	0	6/8	3/4	0							63
63	59	210	218	3.0	0	6/8	3/4	0							64
64	60	213	221	3.0	0	6/8	3/4	0							65
65	61	216	224	3.0	0	6/8	3/4	0							66
66	62	219	227	3.0	0	6/8	3/4	0				double	line		67
67	63	222	230	4.0	-3	2/2	1	0							68
68	64	226	234	4.0	-3	2/2	1	0							69
69	65	230	238	4.0	-3	2/2	1	0							70
70	66	234	242	4.0	-3	2/2	1	0					line		71
71	67	238	246	4.0	-3	2/2	1	0							72
72	68	242	250	4.0	-3	2/2	1	0							73
73	69	246	254	4.0	-3	2/2	1	0							74
74	70	250	258	4.0	-3	2/2	1	0					line		75
75	71	254	262	4.0	-3	2/2	1	0							76
76	72	258	266	4.0	-3	2/2	1	0							77
77	73	262	270	4.0	-3	2/2	1	0							78
78	74	266	274	4.0	-3	2/2	1	0					page		79
79	75	270	278	4.0	-3	2/2	1	0							80
80	76	274	282	4.0	-3	2/2	1	0							81
81	77	278	286	4.0	-3	2/2	1	0							82
82	78	282	290	4.0	-3	2/2	1	0					line		83
83	79	286	294	4.0	-3	2/2	1	0							84
84	80	290	298	4.0	-3	2/2	1	0							85
85	81	294	302	4.0	-3	2/2	1	0							86
86	82	298	306	4.0	-3	2/2	1	0							87
87	83	302	310	4.0	-3	2/2	1	0							88
88	84	306	314	4.0	-3	2/2	1	0							89
89	85	310	318	4.0	-3	2/2	1	0							90
90	86	314	322	4.0	-3	2/2	1	0				double		lastMeasure	-1
