mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	1.0	-3	6/8	1/4	1/2			1			firstMeasure	2
2	1	1	1	3.0	-3	6/8	3/4	0						start	3
3	2	4	4	3.0	-3	6/8	3/4	0							4
4	3	7	7	3.0	-3	6/8	3/4	0							5
5	4	10	10	3.0	-3	6/8	3/4	0							6
6	5	13	13	3.0	-3	6/8	3/4	0							7
7	6	16	16	3.0	-3	6/8	3/4	0							8
8	7	19	19	3.0	-3	6/8	3/4	0							9
9	8	22	22	3.0	-3	6/8	3/4	0							10
10	9	25	25	3.0	-3	6/8	3/4	0							11
11	10	28	28	3.0	-3	6/8	3/4	0							12
12	11	31	31	3.0	-3	6/8	3/4	0							13
13	12	34	34	3.0	-3	6/8	3/4	0							14
14	13	37	37	3.0	-3	6/8	3/4	0							15
15	14	40	40	3.0	-3	6/8	3/4	0							16
16	15	43	43	3.0	-3	6/8	3/4	0							17
17	16	46	46	3.0	-3	6/8	3/4	0							18
18	17	49	49	3.0	-3	6/8	3/4	0							19
19	18	52	52	3.0	-3	6/8	3/4	0							20
20	19	55	55	3.0	-3	6/8	3/4	0							21
21	20	58	58	3.0	-3	6/8	3/4	0							22
22	21	61	61	3.0	-3	6/8	3/4	0							23
23	22	64	64	3.0	-3	6/8	3/4	0							24
24	23	67	67	3.0	-3	6/8	3/4	0							25
25	24	70	70	3.0	-3	6/8	3/4	0							26
26	25	73	73	3.0	-3	6/8	3/4	0							27
27	26	76	76	3.0	-3	6/8	3/4	0							28
28	27	79	79	3.0	-3	6/8	3/4	0							29
29	28	82	82	3.0	-3	6/8	3/4	0							30
30	29	85	85	3.0	-3	6/8	3/4	0							31
31	30	88	88	3.0	-3	6/8	3/4	0							32
32	31	91	91	3.0	-3	6/8	3/4	0							33
33	32	94	94	3.0	-3	6/8	3/4	0							34
34	33	97	97	3.0	-3	6/8	3/4	0							35
35	34	100	100	3.0	-3	6/8	3/4	0							36
36	35	103	103	3.0	-3	6/8	3/4	0							37
37	36	106	106	3.0	-3	6/8	3/4	0							38
38	37	109	109	3.0	-3	6/8	3/4	0							39
39	38	112	112	3.0	-3	6/8	3/4	0							40
40	39	115	115	3.0	-3	6/8	3/4	0							41
41	40	118	118	3.0	-3	6/8	3/4	0							42
42	41	121	121	3.0	-3	6/8	3/4	0							43
43	42	124	124	3.0	-3	6/8	3/4	0							44
44	43	127	127	3.0	-3	6/8	3/4	0							45
45	44	130	130	3.0	-3	6/8	3/4	0							46
46	45	133	133	3.0	-3	6/8	3/4	0							47
47	46	136	136	3.0	-3	6/8	3/4	0							48
48	47	139	139	3.0	-3	6/8	3/4	0							49
49	48	142	142	3.0	-3	6/8	3/4	0							50
50	49	145	145	3.0	-3	6/8	3/4	0							51
51	50	148	148	3.0	-3	6/8	3/4	0							52
52	51	151	151	3.0	-3	6/8	3/4	0							53
53	52	154	154	3.0	-3	6/8	3/4	0							54
54	53	157	157	3.0	-3	6/8	3/4	0							55
55	54	160	160	3.0	-3	6/8	3/4	0							56
56	55	163	163	3.0	-3	6/8	3/4	0							57
57	56	166	166	3.0	-3	6/8	3/4	0							58
58	57	169	169	3.0	-3	6/8	3/4	0							59
59	58	172	172	3.0	-3	6/8	3/4	0							60
60	59	175	175	3.0	-3	6/8	3/4	0							61
61	60	178	178	3.0	-3	6/8	3/4	0							62
62	61	181	181	3.0	-3	6/8	3/4	0							63
63	62	184	184	3.0	-3	6/8	3/4	0							64
64	63	187	187	3.0	-3	6/8	3/4	0							65
65	64	190	190	3.0	-3	6/8	3/4	0							66
66	65	193	193	3.0	-3	6/8	3/4	0							67
67	66	196	196	3.0	-3	6/8	3/4	0							68
68	67	199	199	3.0	-3	6/8	3/4	0							69
69	68	202	202	3.0	-3	6/8	3/4	0							70
70	69	205	205	3.0	-3	6/8	3/4	0							71
71	70	208	208	3.0	-3	6/8	3/4	0							72
72	71	211	211	3.0	-3	6/8	3/4	0							73
73	72	214	214	3.0	-3	6/8	3/4	0							74
74	73	217	217	3.0	-3	6/8	3/4	0							75
75	74	220	220	3.0	-3	6/8	3/4	0							76
76	75	223	223	3.0	-3	6/8	3/4	0							77
77	76	226	226	3.0	-3	6/8	3/4	0							78
78	77	229	229	3.0	-3	6/8	3/4	0							79, 81
79	78		232	3.0	-3	6/8	3/4	0	1						80
80	79		235	3.0	-3	6/8	3/4	0	1					end	2
81	79	232	238	3.0	-3	6/8	3/4	0	2		1				82
82	79	235	241	3.0	-3	6/8	3/4	0	2		1				83
83	80	238	244	3.0	-3	6/8	3/4	0							84
84	81	241	247	3.0	-3	6/8	3/4	0							85
85	82	244	250	3.0	-3	6/8	3/4	0							86
86	83	247	253	3.0	-3	6/8	3/4	0							87
87	84	250	256	3.0	-3	6/8	3/4	0							88
88	85	253	259	3.0	-3	6/8	3/4	0							89
89	86	256	262	3.0	-3	6/8	3/4	0							90
90	87	259	265	3.0	-3	6/8	3/4	0							91
91	88	262	268	3.0	-3	6/8	3/4	0							92
92	89	265	271	3.0	-3	6/8	3/4	0							93
93	90	268	274	3.0	-3	6/8	3/4	0							94
94	91	271	277	3.0	-3	6/8	3/4	0							95
95	92	274	280	3.0	-3	6/8	3/4	0							96
96	93	277	283	3.0	-3	6/8	3/4	0							97
97	94	280	286	3.0	-3	6/8	3/4	0							98
98	95	283	289	3.0	-3	6/8	3/4	0							99
99	96	286	292	3.0	-3	6/8	3/4	0							100
100	97	289	295	3.0	-3	6/8	3/4	0							101
101	98	292	298	3.0	-3	6/8	3/4	0							102
102	99	295	301	3.0	-3	6/8	3/4	0							103
103	100	298	304	3.0	-3	6/8	3/4	0							104
104	101	301	307	3.0	-3	6/8	3/4	0							105
105	102	304	310	3.0	-3	6/8	3/4	0							106
106	103	307	313	3.0	-3	6/8	3/4	0							107
107	104	310	316	3.0	-3	6/8	3/4	0							108
108	105	313	319	3.0	-3	6/8	3/4	0							109
109	106	316	322	3.0	-3	6/8	3/4	0							110
110	107	319	325	3.0	-3	6/8	3/4	0							111
111	108	322	328	3.0	-3	6/8	3/4	0							112
112	109	325	331	3.0	-3	6/8	3/4	0							113
113	110	328	334	3.0	-3	6/8	3/4	0							114
114	111	331	337	3.0	-3	6/8	3/4	0							115
115	112	334	340	3.0	-3	6/8	3/4	0							116
116	113	337	343	3.0	-3	6/8	3/4	0							117
117	114	340	346	3.0	-3	6/8	3/4	0							118
118	115	343	349	3.0	-3	6/8	3/4	0							119
119	116	346	352	3.0	-3	6/8	3/4	0							120
120	117	349	355	3.0	-3	6/8	3/4	0							121
121	118	352	358	3.0	-3	6/8	3/4	0							122
122	119	355	361	3.0	-3	6/8	3/4	0							123
123	120	358	364	3.0	-3	6/8	3/4	0							124
124	121	361	367	3.0	-3	6/8	3/4	0							125
125	122	364	370	3.0	-3	6/8	3/4	0							126
126	123	367	373	3.0	-3	6/8	3/4	0							127
127	124	370	376	3.0	-3	6/8	3/4	0							128
128	125	373	379	3.0	-3	6/8	3/4	0							129
129	126	376	382	3.0	-3	6/8	3/4	0							130
130	127	379	385	3.0	-3	6/8	3/4	0							131
131	128	382	388	3.0	-3	6/8	3/4	0							132
132	129	385	391	3.0	-3	6/8	3/4	0							133
133	130	388	394	3.0	-3	6/8	3/4	0							134
134	131	391	397	3.0	-3	6/8	3/4	0							135
135	132	394	400	3.0	-3	6/8	3/4	0							136
136	133	397	403	3.0	-3	6/8	3/4	0							137
137	134	400	406	3.0	-3	6/8	3/4	0							138
138	135	403	409	3.0	-3	6/8	3/4	0							139
139	136	406	412	3.0	-3	6/8	3/4	0							140
140	137	409	415	3.0	-3	6/8	3/4	0							141
141	138	412	418	3.0	-3	6/8	3/4	0							142
142	139	415	421	3.0	-3	6/8	3/4	0							143
143	140	418	424	3.0	-3	6/8	3/4	0							144
144	141	421	427	3.0	-3	6/8	3/4	0							145
145	142	424	430	3.0	-3	6/8	3/4	0							146
146	143	427	433	3.0	-3	6/8	3/4	0							147
147	144	430	436	3.0	-3	6/8	3/4	0							148
148	145	433	439	3.0	-3	6/8	3/4	0							149
149	146	436	442	3.0	-3	6/8	3/4	0							150
150	147	439	445	3.0	-3	6/8	3/4	0							151
151	148	442	448	3.0	-3	6/8	3/4	0							152
152	149	445	451	3.0	-3	6/8	3/4	0							153
153	150	448	454	3.0	-3	6/8	3/4	0							154
154	151	451	457	3.0	-3	6/8	3/4	0							155
155	152	454	460	3.0	-3	6/8	3/4	0							156
156	153	457	463	3.0	-3	6/8	3/4	0							157
157	154	460	466	3.0	-3	6/8	3/4	0							158
158	155	463	469	3.0	-3	6/8	3/4	0							159
159	156	466	472	3.0	-3	6/8	3/4	0							160
160	157	469	475	3.0	-3	6/8	3/4	0							161
161	158	472	478	3.0	-3	6/8	3/4	0							162
162	159	475	481	3.0	-3	6/8	3/4	0							163
163	160	478	484	3.0	-3	6/8	3/4	0							164
164	161	481	487	3.0	-3	6/8	3/4	0							165
165	162	484	490	3.0	-3	6/8	3/4	0							166
166	163	487	493	3.0	-3	6/8	3/4	0							167
167	164	490	496	3.0	-3	6/8	3/4	0							168
168	165	493	499	3.0	-3	6/8	3/4	0							169
169	166	496	502	3.0	-3	6/8	3/4	0							170
170	167	499	505	3.0	-3	6/8	3/4	0							171
171	168	502	508	3.0	-3	6/8	3/4	0							172
