mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	2.0	-5	2/4	1/2	0						firstMeasure	2
2	2	2	2	2.0	-5	2/4	1/2	0							3
3	3	4	4	2.0	-5	2/4	1/2	0							4
4	4	6	6	2.0	-5	2/4	1/2	0							5
5	5	8	8	2.0	-5	2/4	1/2	0							6
6	6	10	10	2.0	-5	2/4	1/2	0							7
7	7	12	12	2.0	-5	2/4	1/2	0							8
8	8	14	14	2.0	-5	2/4	1/2	0						end	1, 9
9	9	16	16	2.0	-5	2/4	1/2	0				start-repeat		start	10
10	10	18	18	2.0	-5	2/4	1/2	0							11
11	11	20	20	2.0	-5	2/4	1/2	0							12
12	12	22	22	2.0	-5	2/4	1/2	0							13
13	13	24	24	2.0	-5	2/4	1/2	0							14
14	14	26	26	2.0	-5	2/4	1/2	0							15
15	15	28	28	2.0	-5	2/4	1/2	0							16
16	16	30	30	2.0	-5	2/4	1/2	0						end	9, 17
17	17	32	32	2.0	-5	2/4	1/2	0							18
18	18	34	34	2.0	-5	2/4	1/2	0						start	19
19	19	36	36	2.0	-5	2/4	1/2	0							20
20	20	38	38	2.0	-5	2/4	1/2	0							21
21	21	40	40	2.0	-5	2/4	1/2	0							22
22	22	42	42	2.0	-5	2/4	1/2	0							23
23	23	44	44	2.0	-5	2/4	1/2	0							24, 26
24	24		46	2.0	-5	2/4	1/2	0	1						25
25	24		48	2.0	-5	2/4	1/2	0	1		1			end	18
26	24	46	50	2.0	-5	2/4	1/2	0	2		1				27
27	25	48	52	2.0	-5	2/4	1/2	0						start	28
28	26	50	54	2.0	-5	2/4	1/2	0							29
29	27	52	56	2.0	-5	2/4	1/2	0							30
30	28	54	58	2.0	-5	2/4	1/2	0							31
31	29	56	60	2.0	-5	2/4	1/2	0							32
32	30	58	62	2.0	-5	2/4	1/2	0							33
33	31	60	64	2.0	-5	2/4	1/2	0							34, 35
34	32		66	2.0	-5	2/4	1/2	0	1					end	27
35	32	62	68	2.0	-5	2/4	1/2	0	2		1				36
36	33	64	70	2.0	-5	2/4	1/2	0						start	37
37	34	66	72	2.0	-5	2/4	1/2	0							38
38	35	68	74	2.0	-5	2/4	1/2	0							39
39	36	70	76	2.0	-5	2/4	1/2	0							40
40	37	72	78	2.0	-5	2/4	1/2	0							41
41	38	74	80	2.0	-5	2/4	1/2	0							42
42	39	76	82	2.0	-5	2/4	1/2	0							43, 44
43	40		84	2.0	-5	2/4	1/2	0	1					end	36
44	40	78	86	2.0	-5	2/4	1/2	0	2		1				45
45	41	80	88	2.0	-5	2/4	1/2	0						start	46
46	42	82	90	2.0	-5	2/4	1/2	0							47
47	43	84	92	2.0	-5	2/4	1/2	0							48
48	44	86	94	2.0	-5	2/4	1/2	0							49
49	45	88	96	2.0	-5	2/4	1/2	0							50
50	46	90	98	2.0	-5	2/4	1/2	0							51
51	47	92	100	2.0	-5	2/4	1/2	0							52, 53
52	48		102	2.0	-5	2/4	1/2	0	1					end	45
53	48	94	104	2.0	-5	2/4	1/2	0	2		1				54
54	49	96	106	2.0	-5	2/4	1/2	0							55
55	50	98	108	2.0	-5	2/4	1/2	0							56
56	51	100	110	2.0	-5	2/4	1/2	0							57
57	52	102	112	2.0	-5	2/4	1/2	0							58
58	53	104	114	2.0	-5	2/4	1/2	0							59
