mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
1	0	3	2/4	1/8	3/8	firstMeasure				1	2
2	1	3	2/4	1/2	0						3
3	2	3	2/4	1/2	0						4
4	3	3	2/4	1/2	0						5
5	4	3	2/4	1/2	0						6
6	5	3	2/4	1/2	0						7
7	6	3	2/4	1/2	0						8
8	7	3	2/4	1/2	0						9
9	8	3	2/4	1/2	0						10
10	9	3	2/4	1/2	0						11
11	10	3	2/4	1/2	0						12
12	11	3	2/4	1/2	0						13
13	12	3	2/4	1/2	0						14
14	13	3	2/4	1/2	0						15
15	14	3	2/4	1/2	0						16
16	15	3	2/4	1/2	0						17
17	16	3	2/4	1/2	0						18
18	17	3	2/4	1/2	0						19
19	18	3	2/4	1/2	0						20
20	19	3	2/4	1/2	0						21
21	20	3	2/4	1/2	0						22
22	21	3	2/4	1/2	0						23
23	22	3	2/4	1/2	0						24
24	23	3	2/4	1/2	0						25
25	24	3	2/4	1/2	0						26
26	25	3	2/4	1/2	0						27
27	26	3	2/4	1/2	0						28
28	27	3	2/4	1/2	0						29
29	28	3	2/4	1/2	0						30
30	29	3	2/4	1/2	0						31
31	30	3	2/4	1/2	0						32
32	31	3	2/4	1/2	0						33
33	32	3	2/4	1/2	0						34
34	33	3	2/4	1/2	0						35
35	34	3	2/4	1/2	0						36
36	35	3	2/4	1/2	0						37
37	36	3	2/4	1/2	0						38
38	37	3	2/4	1/2	0						39
39	38	3	2/4	1/2	0						40
40	39	3	2/4	1/2	0						41
41	40	3	2/4	1/2	0						42
42	41	3	2/4	1/2	0						43
43	42	3	2/4	1/2	0						44
44	43	3	2/4	1/2	0						45
45	44	3	2/4	1/2	0						46
46	45	3	2/4	1/2	0						47
47	46	3	2/4	1/2	0						48
48	47	3	2/4	1/2	0						49
49	48	3	2/4	1/2	0						50
50	49	3	2/4	1/2	0						51
51	50	3	2/4	1/2	0						52
52	51	3	2/4	1/2	0						53
53	52	3	2/4	1/2	0						54
54	53	3	2/4	1/2	0						55
55	54	3	2/4	1/2	0						56
56	55	3	2/4	1/2	0						57
57	56	3	2/4	1/2	0						58
58	57	3	2/4	1/2	0						59
59	58	3	2/4	1/2	0						60
60	59	3	2/4	1/2	0						61
61	60	3	2/4	1/2	0						62
62	61	3	2/4	1/2	0						63
63	62	3	2/4	1/2	0						64
64	63	3	2/4	1/2	0						65
65	64	3	2/4	1/2	0						66
66	65	3	2/4	1/2	0						67
67	66	3	2/4	1/2	0						68
68	67	3	2/4	1/2	0						69
69	68	3	2/4	1/2	0						70
70	69	3	2/4	1/2	0						71
71	70	3	2/4	1/2	0						72
72	71	3	2/4	1/2	0						73
73	72	3	2/4	1/2	0						74
74	73	3	2/4	1/2	0						75
75	74	3	2/4	1/2	0						76
76	75	3	2/4	1/2	0						77
77	76	3	2/4	1/2	0						78
78	77	3	2/4	1/2	0						79
79	78	3	2/4	1/2	0						80
80	79	3	2/4	1/2	0						81
81	80	3	2/4	1/2	0						82
82	81	3	2/4	1/2	0						83
83	82	3	2/4	1/2	0						84
84	83	3	2/4	1/2	0						85
85	84	3	2/4	1/2	0						86
86	85	3	2/4	1/2	0						87
87	86	3	2/4	1/2	0						88
88	87	3	2/4	1/2	0						89
89	88	3	2/4	1/2	0						90
90	89	3	2/4	1/2	0						91
91	90	3	2/4	1/2	0						92
92	91	3	2/4	1/2	0						93
93	92	3	2/4	1/2	0						94
94	93	3	2/4	1/2	0						95
95	94	3	2/4	1/2	0						96
96	95	3	2/4	1/2	0						97
97	96	3	2/4	1/2	0						98
98	97	3	2/4	1/2	0						99
99	98	3	2/4	1/2	0						100
100	99	3	2/4	1/2	0						101
101	100	3	2/4	1/2	0						102
102	101	3	2/4	1/2	0						103
103	102	3	2/4	1/2	0						104
104	103	3	2/4	1/2	0						105
105	104	3	2/4	1/2	0						106
106	105	3	2/4	1/2	0						107
107	106	3	2/4	1/2	0						108
108	107	3	2/4	1/2	0						109
109	108	3	2/4	1/2	0						110
110	109	3	2/4	1/2	0						111
111	110	3	2/4	1/2	0						112
112	111	3	2/4	1/2	0						113
113	112	3	2/4	1/2	0						114
114	113	3	2/4	1/2	0						115, 119
115	113	3	2/4	1/2	0		1			1	116
116	113	3	2/4	1/2	0		1			1	117
117	113	3	2/4	1/2	0		1			1	118
118	113	3	2/4	3/8	0	endRepeat	1			1	1
119	113	3	2/4	1/2	0		2				120
120	114	3	2/4	1/2	0		2				121
121	115	3	2/4	1/2	0		2				122
122	116	3	2/4	1/2	0		2				123
123	117	3	2/4	1/2	0		2				124
124	118	3	2/4	1/2	0		2				125
125	119	3	2/4	1/2	0		2				126
126	120	3	2/4	3/8	0		2				127
127	121	0	2/4	1/8	3/8	startRepeat				1	128
128	122	0	2/4	1/2	0						129
129	123	0	2/4	1/2	0						130
130	124	0	2/4	1/2	0						131
131	125	0	2/4	1/2	0						132
132	126	0	2/4	1/2	0						133
133	127	0	2/4	1/2	0						134
134	128	0	2/4	1/2	0						135
135	129	0	2/4	1/2	0						136
136	130	0	2/4	1/2	0						137
137	131	0	2/4	1/2	0						138
138	132	0	2/4	1/2	0						139
139	133	0	2/4	1/2	0						140
140	134	0	2/4	1/2	0						141
141	135	0	2/4	1/2	0						142
142	136	0	2/4	1/2	0						143
143	137	0	2/4	1/2	0						144
144	138	0	2/4	1/2	0						145
145	139	0	2/4	1/2	0						146
146	140	0	2/4	1/2	0						147
147	141	0	2/4	1/2	0						148
148	142	0	2/4	1/2	0						149
149	143	0	2/4	1/2	0						150
150	144	0	2/4	1/2	0						151
151	145	0	2/4	1/2	0						152
152	146	0	2/4	1/2	0						153
153	147	0	2/4	1/2	0						154
154	148	0	2/4	1/2	0						155
155	149	0	2/4	1/2	0						156
156	150	0	2/4	1/2	0						157
157	151	0	2/4	1/2	0						158
158	152	0	2/4	1/2	0						159
159	153	0	2/4	1/2	0						160
160	154	0	2/4	1/2	0						161
161	155	0	2/4	1/2	0						162
162	156	0	2/4	1/2	0						163
163	157	0	2/4	1/2	0						164
164	158	0	2/4	1/2	0						165
165	159	0	2/4	1/2	0						166
166	160	0	2/4	1/2	0						167
167	161	0	2/4	1/2	0						168
168	162	0	2/4	1/2	0						169
169	163	0	2/4	1/2	0						170
170	164	0	2/4	1/2	0						171
171	165	0	2/4	1/2	0						172
172	166	0	2/4	1/2	0						173
173	167	0	2/4	1/2	0						174
174	168	0	2/4	1/2	0						175
175	169	0	2/4	1/2	0						176
176	170	0	2/4	1/2	0						177
177	171	0	2/4	1/2	0						178
178	172	0	2/4	1/2	0						179
179	173	0	2/4	1/2	0						180
180	174	0	2/4	1/2	0						181
181	175	0	2/4	1/2	0						182
182	176	0	2/4	1/2	0						183
183	177	0	2/4	1/2	0						184
184	178	0	2/4	1/2	0						185
185	179	0	2/4	1/2	0						186
186	180	0	2/4	1/2	0						187
187	181	0	2/4	1/2	0						188
188	182	0	2/4	1/2	0						189
189	183	0	2/4	1/2	0						190
190	184	0	2/4	1/2	0						191
191	185	0	2/4	1/2	0						192
192	186	0	2/4	1/2	0						193
193	187	0	2/4	1/2	0						194
194	188	0	2/4	1/2	0						195
195	189	0	2/4	1/2	0						196
196	190	0	2/4	1/2	0						197
197	191	0	2/4	1/2	0						198
198	192	0	2/4	1/2	0						199
199	193	0	2/4	1/2	0						200
200	194	0	2/4	1/2	0						201
201	195	0	2/4	1/2	0						202
202	196	0	2/4	1/2	0						203
203	197	0	2/4	1/2	0						204
204	198	0	2/4	1/2	0						205
205	199	0	2/4	1/2	0						206
206	200	0	2/4	1/2	0						207
207	201	0	2/4	1/2	0						208
208	202	0	2/4	1/2	0						209
209	203	0	2/4	1/2	0						210
210	204	0	2/4	1/2	0						211
211	205	0	2/4	1/2	0						212
212	206	0	2/4	1/2	0						213
213	207	0	2/4	1/2	0						214
214	208	0	2/4	1/2	0						215
215	209	0	2/4	1/2	0						216
216	210	0	2/4	1/2	0						217
217	211	0	2/4	1/2	0						218
218	212	0	2/4	1/2	0						219
219	213	0	2/4	1/2	0						220
220	214	0	2/4	1/2	0						221
221	215	0	2/4	1/2	0						222
222	216	0	2/4	1/2	0						223
223	217	0	2/4	1/2	0						224
224	218	0	2/4	1/2	0						225
225	219	0	2/4	1/2	0						226
226	220	0	2/4	1/2	0						227
227	221	0	2/4	1/2	0						228
228	222	0	2/4	1/2	0						229
229	223	0	2/4	1/2	0						230
230	224	3	2/4	1/2	0						231
231	225	3	2/4	1/2	0						232
232	226	3	2/4	1/2	0						233
233	227	3	2/4	1/2	0						234
234	228	3	2/4	1/2	0						235
235	229	3	2/4	1/2	0						236
236	230	3	2/4	1/2	0						237
237	231	3	2/4	1/2	0						238
238	232	3	2/4	1/2	0						239
239	233	3	2/4	1/2	0						240
240	234	3	2/4	1/2	0						241
241	235	3	2/4	1/2	0						242
242	236	3	2/4	1/2	0						243
243	237	3	2/4	1/2	0						244
244	238	3	2/4	1/2	0						245
245	239	3	2/4	1/2	0						246
246	240	3	2/4	1/2	0						247
247	241	3	2/4	1/2	0						248
248	242	3	2/4	1/2	0						249
249	243	3	2/4	1/2	0						250
250	244	3	2/4	1/2	0						251
251	245	3	2/4	1/2	0						252
252	246	3	2/4	1/2	0						253
253	247	3	2/4	1/2	0						254
254	248	3	2/4	1/2	0						255
255	249	3	2/4	1/2	0						256
256	250	3	2/4	1/2	0						257
257	251	3	2/4	1/2	0						258
258	252	3	2/4	1/2	0						259
259	253	3	2/4	1/2	0						260
260	254	3	2/4	1/2	0						261
261	255	3	2/4	1/2	0						262
262	256	3	2/4	1/2	0						263
263	257	3	2/4	1/2	0						264
264	258	3	2/4	1/2	0						265
265	259	3	2/4	1/2	0						266
266	260	3	2/4	1/2	0						267
267	261	3	2/4	1/2	0						268
268	262	3	2/4	1/2	0						269
269	263	3	2/4	1/2	0						270
270	264	3	2/4	1/2	0						271
271	265	3	2/4	1/2	0						272
272	266	3	2/4	1/2	0						273
273	267	3	2/4	1/2	0						274
274	268	3	2/4	1/2	0						275
275	269	3	2/4	1/2	0						276
276	270	3	2/4	1/2	0						277
277	271	3	2/4	1/2	0						278
278	272	3	2/4	1/2	0						279
279	273	3	2/4	1/2	0						280
280	274	3	2/4	1/2	0						281
281	275	3	2/4	1/2	0						282
282	276	3	2/4	1/2	0						283
283	277	3	2/4	1/2	0						284
284	278	3	2/4	1/2	0						285
285	279	3	2/4	1/2	0						286
286	280	3	2/4	1/2	0						287
287	281	3	2/4	1/2	0						288
288	282	3	2/4	1/2	0						289
289	283	3	2/4	1/2	0						290
290	284	3	2/4	1/2	0						291
291	285	3	2/4	1/2	0						292
292	286	3	2/4	1/2	0						293
293	287	3	2/4	1/2	0						294
294	288	3	2/4	1/2	0						295
295	289	3	2/4	1/2	0						296
296	290	3	2/4	1/2	0						297
297	291	3	2/4	1/2	0						298
298	292	3	2/4	1/2	0						299
299	293	3	2/4	1/2	0						300
300	294	3	2/4	1/2	0						301
301	295	3	2/4	1/2	0						302
302	296	3	2/4	1/2	0						303
303	297	3	2/4	1/2	0						304
304	298	3	2/4	1/2	0						305
305	299	3	2/4	1/2	0						306
306	300	3	2/4	1/2	0						307
307	301	3	2/4	1/2	0						308
308	302	3	2/4	1/2	0						309
309	303	3	2/4	1/2	0						310
310	304	3	2/4	1/2	0						311
311	305	3	2/4	1/2	0						312
312	306	3	2/4	1/2	0						313
313	307	3	2/4	1/2	0						314
314	308	3	2/4	1/2	0						315
315	309	3	2/4	1/2	0						316
316	310	3	2/4	1/2	0						317
317	311	3	2/4	1/2	0						318
318	312	3	2/4	1/2	0						319
319	313	3	2/4	1/2	0						320
320	314	3	2/4	1/2	0						321
321	315	3	2/4	1/2	0						322
322	316	3	2/4	1/2	0						323
323	317	3	2/4	1/2	0						324
324	318	3	2/4	1/2	0						325
325	319	3	2/4	1/2	0						326
326	320	3	2/4	1/2	0						327
327	321	3	2/4	1/2	0						328
328	322	3	2/4	1/2	0						329
329	323	3	2/4	1/2	0						330
330	324	3	2/4	1/2	0						331
331	325	3	2/4	1/2	0						332
332	326	3	2/4	1/2	0						333
333	327	3	2/4	1/2	0						334
334	328	3	2/4	1/2	0						335
335	329	3	2/4	1/2	0						336
336	330	3	2/4	1/2	0						337
337	331	3	2/4	1/2	0						338
338	332	3	2/4	1/2	0						339
339	333	3	2/4	1/2	0						340
340	334	3	2/4	1/2	0						341
341	335	3	2/4	1/2	0						342
342	336	3	2/4	3/8	0	lastMeasure					127, -1
