mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	0.5	-2	2/2	1/8	7/8			1			firstMeasure	2
2	1	1/2	1/2	4.0	-2	2/2	1	0							3
3	2	9/2	9/2	4.0	-2	2/2	1	0							4
4	3	17/2	17/2	4.0	-2	2/2	1	0							5
5	4	25/2	25/2	4.0	-2	2/2	1	0							6
6	5	33/2	33/2	4.0	-2	2/2	1	0							7
7	6	41/2	41/2	4.0	-2	2/2	1	0							8
8	7	49/2	49/2	4.0	-2	2/2	1	0							9
9	8	57/2	57/2	4.0	-2	2/2	1	0							10
10	9	65/2	65/2	4.0	-2	2/2	1	0							11
11	10	73/2	73/2	4.0	-2	2/2	1	0							12
12	11	81/2	81/2	4.0	-2	2/2	1	0							13
13	12	89/2	89/2	4.0	-2	2/2	1	0							14
14	13	97/2	97/2	4.0	-2	2/2	1	0							15
15	14	105/2	105/2	4.0	-2	2/2	1	0							16
16	15	113/2	113/2	4.0	-2	2/2	1	0							17
17	16	121/2	121/2	4.0	-2	2/2	1	0							18
18	17	129/2	129/2	4.0	-2	2/2	1	0							19
19	18	137/2	137/2	4.0	-2	2/2	1	0							20
20	19	145/2	145/2	4.0	-2	2/2	1	0							21
21	20	153/2	153/2	4.0	-2	2/2	1	0							22
22	21	161/2	161/2	4.0	-2	2/2	1	0							23
23	22	169/2	169/2	4.0	-2	2/2	1	0							24
24	23	177/2	177/2	4.0	-2	2/2	1	0							25
25	24	185/2	185/2	4.0	-2	2/2	1	0							26
26	25	193/2	193/2	4.0	-2	2/2	1	0							27
27	26	201/2	201/2	4.0	-2	2/2	1	0							28
28	27	209/2	209/2	4.0	-2	2/2	1	0							29
29	28	217/2	217/2	4.0	-2	2/2	1	0							30
30	29	225/2	225/2	4.0	-2	2/2	1	0							31
31	30	233/2	233/2	4.0	-2	2/2	1	0							32
32	31	241/2	241/2	4.0	-2	2/2	1	0							33
33	32	249/2	249/2	4.0	-2	2/2	1	0							34
34	33	257/2	257/2	4.0	-2	2/2	1	0							35
35	34	265/2	265/2	4.0	-2	2/2	1	0							36
36	35	273/2	273/2	4.0	-2	2/2	1	0							37
37	36	281/2	281/2	4.0	-2	2/2	1	0							38
38	37	289/2	289/2	4.0	-2	2/2	1	0							39
39	38	297/2	297/2	4.0	-2	2/2	1	0							40
40	39	305/2	305/2	4.0	-2	2/2	1	0							41
41	40	313/2	313/2	4.0	-2	2/2	1	0							42
42	41	321/2	321/2	4.0	-2	2/2	1	0							43
43	42	329/2	329/2	4.0	-2	2/2	1	0							44
44	43	337/2	337/2	4.0	-2	2/2	1	0							45
45	44	345/2	345/2	4.0	-2	2/2	1	0							46
46	45	353/2	353/2	4.0	1	2/2	1	0							47
47	46	361/2	361/2	4.0	1	2/2	1	0							48
48	47	369/2	369/2	4.0	1	2/2	1	0							49
49	48	377/2	377/2	4.0	1	2/2	1	0							50
50	49	385/2	385/2	4.0	1	2/2	1	0							51
51	50	393/2	393/2	4.0	1	2/2	1	0							52
52	51	401/2	401/2	4.0	1	2/2	1	0							53
53	52	409/2	409/2	4.0	1	2/2	1	0							54
54	53	417/2	417/2	4.0	1	2/2	1	0							55
55	54	425/2	425/2	4.0	1	2/2	1	0							56
56	55	433/2	433/2	4.0	1	2/2	1	0							57
57	56	441/2	441/2	4.0	1	2/2	1	0							58
58	57	449/2	449/2	4.0	1	2/2	1	0							59
59	58	457/2	457/2	4.0	1	2/2	1	0							60
60	59	465/2	465/2	4.0	1	2/2	1	0							61
61	60	473/2	473/2	4.0	1	2/2	1	0							62
62	61	481/2	481/2	4.0	1	2/2	1	0							63
63	62	489/2	489/2	4.0	1	2/2	1	0							64
64	63	497/2	497/2	4.0	1	2/2	1	0							65
65	64	505/2	505/2	4.0	1	2/2	1	0							66
66	65	513/2	513/2	4.0	1	2/2	1	0							67
67	66	521/2	521/2	4.0	1	2/2	1	0							68
68	67	529/2	529/2	4.0	1	2/2	1	0							69
69	68	537/2	537/2	4.0	1	2/2	1	0							70
70	69	545/2	545/2	4.0	1	2/2	1	0							71
71	70	553/2	553/2	4.0	1	2/2	1	0							72
72	71	561/2	561/2	4.0	1	2/2	1	0							73
73	72	569/2	569/2	4.0	1	2/2	1	0							74
74	73	577/2	577/2	4.0	1	2/2	1	0							75
75	74	585/2	585/2	4.0	1	2/2	1	0							76
76	75	593/2	593/2	4.0	1	2/2	1	0							77
77	76	601/2	601/2	4.0	1	2/2	1	0							78
78	77	609/2	609/2	4.0	1	2/2	1	0							79
79	78	617/2	617/2	4.0	1	2/2	1	0							80
80	79	625/2	625/2	4.0	1	2/2	1	0							81
81	80	633/2	633/2	4.0	1	2/2	1	0							82
82	81	641/2	641/2	4.0	1	2/2	1	0							83
83	82	649/2	649/2	4.0	1	2/2	1	0							84
84	83	657/2	657/2	4.0	1	2/2	1	0							85
85	84	665/2	665/2	4.0	1	2/2	1	0							86
86	85	673/2	673/2	4.0	1	2/2	1	0							87
87	86	681/2	681/2	4.0	1	2/2	1	0							88
88	87	689/2	689/2	4.0	1	2/2	1	0							89
89	88	697/2	697/2	4.0	1	2/2	1	0							90
90	89	705/2	705/2	4.0	1	2/2	1	0							91
91	90	713/2	713/2	4.0	1	2/2	1	0							92
92	91	721/2	721/2	4.0	1	2/2	1	0							93
93	92	729/2	729/2	4.0	1	2/2	1	0							94
94	93	737/2	737/2	4.0	1	2/2	1	0							95
95	94	745/2	745/2	4.0	1	2/2	1	0							96
96	95	753/2	753/2	4.0	1	2/2	1	0							97
97	96	761/2	761/2	4.0	1	2/2	1	0							98
98	97	769/2	769/2	4.0	1	2/2	1	0							99
99	98	777/2	777/2	4.0	1	2/2	1	0							100
100	99	785/2	785/2	4.0	1	2/2	1	0							101
101	100	793/2	793/2	4.0	1	2/2	1	0							102
102	101	801/2	801/2	4.0	1	2/2	1	0							103
103	102	809/2	809/2	4.0	1	2/2	1	0							104
104	103	817/2	817/2	4.0	1	2/2	1	0							105
105	104	825/2	825/2	4.0	1	2/2	1	0							106
106	105	833/2	833/2	4.0	1	2/2	1	0							107
107	106	841/2	841/2	4.0	1	2/2	1	0							108
108	107	849/2	849/2	4.0	1	2/2	1	0							109
109	108	857/2	857/2	4.0	1	2/2	1	0							110
110	109	865/2	865/2	4.0	1	2/2	1	0							111
111	110	873/2	873/2	4.0	1	2/2	1	0							112
112	111	881/2	881/2	4.0	1	2/2	1	0							113
113	112	889/2	889/2	4.0	1	2/2	1	0							114
114	113	897/2	897/2	4.0	1	2/2	1	0							115
115	114	905/2	905/2	4.0	1	2/2	1	0							116
116	115	913/2	913/2	4.0	1	2/2	1	0							117
117	116	921/2	921/2	4.0	1	2/2	1	0							118
118	117	929/2	929/2	4.0	1	2/2	1	0							119
119	118	937/2	937/2	4.0	1	2/2	1	0							120
120	119	945/2	945/2	4.0	1	2/2	1	0							121, 127
121	119		953/2	4.0	1	2/2	1	0	1		1				122
122	119		961/2	4.0	1	2/2	1	0	1		1				123
123	119		969/2	4.0	1	2/2	1	0	1		1				124
124	119		977/2	4.0	1	2/2	1	0	1		1				125
125	119		985/2	4.0	1	2/2	1	0	1		1				126
126	119		993/2	3.5	1	2/2	7/8	0	1		1			end	1
127	120	953/2	500	4.0	1	2/2	1	0	2						128
128	121	961/2	504	4.0	1	2/2	1	0	2						129
129	122	969/2	508	4.0	1	2/2	1	0	2						130
130	123	977/2	512	4.0	1	2/2	1	0	2						131
131	124	985/2	516	4.0	1	2/2	1	0							132
132	125	993/2	520	4.0	1	2/2	1	0							133
133	126	1001/2	524	4.0	1	2/2	1	0							134
134	127	1009/2	528	4.0	1	2/2	1	0							135
135	128	1017/2	532	4.0	1	2/2	1	0							136
136	129	1025/2	536	4.0	1	2/2	1	0							137
137	130	1033/2	540	4.0	-3	2/2	1	0							138
138	131	1041/2	544	4.0	-3	2/2	1	0							139
139	132	1049/2	548	4.0	-3	2/2	1	0							140
