mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-3	4/4	1	0	firstMeasure					2
2	2	-3	4/4	1	0						3
3	3	-3	4/4	1	0						4
4	4	-3	4/4	1	0	endRepeat					5
5	5	-3	4/4	1	0						6
6	6	-3	4/4	1	0						7
7	7	-3	4/4	1	0						8
8	8	-3	4/4	1	0	endRepeat					1, 9
9	9	-3	4/4	1	0						10
10	10	-3	4/4	1	0	startRepeat					11
11	11	-3	4/4	1	0						12
12	12	-3	4/4	1	0						13
13	13	-3	4/4	1	0	endRepeat					14
14	14	-3	4/4	1	0						15
15	15	-3	4/4	1	0						16
16	16	-3	4/4	1	0						17
17	17	-3	4/4	1	0						18
18	18	-3	4/4	1	0						19
19	19	-3	4/4	1	0						20
20	20	-3	4/4	1	0						21
21	21	-3	4/4	1	0						22
22	22	-3	4/4	1	0						23
23	23	-3	4/4	1	0						24
24	24	-3	4/4	1	0						25
25	25	-3	4/4	1	0						26
26	26	-3	4/4	1	0						27
27	27	-3	4/4	1	0						28
28	28	-3	4/4	1	0						29
29	29	-3	4/4	1	0						30
30	30	-3	4/4	1	0						31
31	31	-3	4/4	1	0						32
32	32	-3	4/4	1	0						33
33	33	-3	4/4	1	0						34
34	34	-3	4/4	1	0						35
35	35	-3	4/4	1	0						36
36	36	-3	4/4	1	0						37
37	37	-3	4/4	1	0						38
38	38	-3	4/4	1	0			double			10, 39
39	38	0	6/8	1/8	5/8					1	40
40	39	0	6/8	3/4	1/8						41
41	40	0	6/8	3/4	0						42
42	41	0	6/8	3/4	0						43
43	42	0	6/8	3/4	0						44
44	43	0	6/8	3/4	0						45
45	44	0	6/8	3/4	0						46
46	45	0	6/8	3/4	0						47
47	46	0	6/8	5/8	0	endRepeat					39, 48
48	46	0	6/8	1/8	5/8					1	49
49	47	0	6/8	3/4	0						50
50	48	0	6/8	3/4	0						51
51	49	0	6/8	3/4	0						52
52	50	0	6/8	3/4	0						53
53	51	0	6/8	3/4	0						54
54	52	0	6/8	3/4	0						55
55	53	0	6/8	3/4	0						56
56	54	0	6/8	3/4	0						57
57	55	0	6/8	3/4	0						58
58	56	0	6/8	3/4	0						59
59	57	0	6/8	3/4	0						60
60	58	0	6/8	3/4	0						61
61	59	0	6/8	3/4	0						62
62	60	0	6/8	3/4	0						63
63	61	0	6/8	3/4	0						64
64	62	0	6/8	3/4	0						65
65	63	0	6/8	3/4	0						66
66	64	0	6/8	3/4	0			double			67
67	65	-3	4/4	1	0						68
68	66	-3	4/4	1	0						69
69	67	-3	4/4	1	0						70
70	68	-3	4/4	1	0						71
71	69	-3	4/4	1	0						72
72	70	-3	4/4	1	0						73
73	71	-3	4/4	1	0						74
74	72	-3	4/4	1	0						75
75	73	-3	4/4	1	0						76
76	74	-3	4/4	1	0						77
77	75	-3	4/4	1	0						78
78	76	-3	4/4	1	0						79
79	77	-3	4/4	1	0						80
80	78	-3	4/4	1	0						81
81	79	-3	4/4	1	0						82
82	80	-3	4/4	1	0						83
83	81	-3	4/4	1	0						84
84	82	-3	4/4	1	0						85
85	83	-3	4/4	1	0						86
86	84	-3	4/4	1	0						87
87	85	-3	4/4	1	0						88
88	86	-3	4/4	1	0						89
89	87	-3	4/4	1	0						90
90	88	-3	4/4	1	0	lastMeasure					-1
